Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-11-01;1;15083,563;7764,713;-215,950;0,000;6359,663;497,863;680,900
2020-11-01;2;14495,800;7777,275;-424,138;0,000;6366,938;280,800;500,688
2020-11-01;3;14109,000;7987,138;-554,525;0,000;6376,138;-54,425;354,225
2020-11-01;4;13910,263;7814,163;-600,975;0,000;6458,288;-121,963;364,225
2020-11-01;5;13952,275;7782,650;-600,413;0,000;6540,800;-81,013;316,413
2020-11-01;6;13998,750;7764,613;-547,888;0,000;6536,900;50,900;200,700
2020-11-01;7;13950,450;7740,000;-437,313;0,000;6604,963;-174,188;219,450
2020-11-01;8;14441,488;7500,150;-439,600;0,000;6693,300;235,888;456,213
2020-11-01;9;15261,613;7599,125;-7,275;0,000;6633,750;339,913;701,700
2020-11-01;10;16025,238;8021,588;10,325;0,000;6518,350;691,213;806,388
2020-11-01;11;16461,738;8727,200;12,088;0,000;6422,463;457,963;866,438
2020-11-01;12;16690,713;8901,863;132,025;0,000;6366,188;450,075;976,800
2020-11-01;13;16896,838;9098,450;148,675;0,000;6309,100;483,538;1012,938
2020-11-01;14;17003,650;9215,825;130,638;0,000;6112,050;647,625;1037,075
2020-11-01;15;16761,688;9296,388;127,663;0,000;5862,663;536,450;1084,725
2020-11-01;16;16563,488;9175,488;103,325;0,000;5852,663;312,138;1234,963
2020-11-01;17;17251,713;9090,125;189,550;0,000;6058,325;921,700;1187,300
2020-11-01;18;18027,400;9355,400;776,625;0,000;6279,450;1123,513;1264,525
2020-11-01;19;18225,575;9219,650;631,863;0,000;6512,338;1194,513;1305,850
2020-11-01;20;18157,700;9095,888;344,325;0,000;6693,238;1156,575;1221,763
2020-11-01;21;17812,138;9141,150;176,588;0,000;6686,525;919,600;1074,738
2020-11-01;22;16962,325;9134,188;52,213;0,000;6559,963;123,100;1151,975
2020-11-01;23;16272,850;8947,075;-4,225;0,000;6520,350;-362,250;1181,950
2020-11-01;24;15252,075;8503,450;-9,625;0,000;6444,675;-495,925;824,400
