Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2019-12-01;1;16127,888;8648,200;-210,175;0,000;6707,238;442,450;544,238
2019-12-01;2;15554,288;8853,625;-282,150;0,000;6592,750;48,263;347,450
2019-12-01;3;15171,138;8781,900;-349,575;0,000;6517,100;-46,075;272,650
2019-12-01;4;14990,188;8797,525;-348,600;0,000;6357,925;-74,488;263,050
2019-12-01;5;15013,163;8798,875;-348,163;0,000;6302,038;1,338;262,613
2019-12-01;6;15127,363;8836,875;-331,125;0,000;6335,725;17,638;276,713
2019-12-01;7;15592,150;8823,713;-215,050;0,000;6355,650;180,188;454,675
2019-12-01;8;15698,563;8529,213;-213,375;0,000;6316,988;431,375;642,713
2019-12-01;9;16362,200;8466,425;-86,425;0,000;6312,163;667,663;1001,475
2019-12-01;10;17250,713;8903,375;8,725;0,000;6262,750;813,600;1280,050
2019-12-01;11;17845,775;9181,975;10,575;0,000;6278,325;1040,738;1359,200
2019-12-01;12;18054,575;9576,575;-6,825;0,000;6247,163;880,400;1360,850
2019-12-01;13;18315,338;9947,100;-9,288;0,000;6203,063;817,600;1356,200
2019-12-01;14;18522,625;9824,913;-10,425;0,000;6193,463;1162,875;1358,900
2019-12-01;15;18237,250;9519,700;-8,600;0,000;6208,538;1156,725;1360,463
2019-12-01;16;18362,425;9687,775;-7,538;0,000;6336,400;984,700;1359,925
2019-12-01;17;19339,800;10748,638;10,575;0,000;6632,925;606,025;1359,900
2019-12-01;18;19547,200;10983,825;48,550;0,000;6753,938;457,613;1358,613
2019-12-01;19;19581,375;11225,588;0,038;0,000;6782,588;228,375;1357,925
2019-12-01;20;19550,625;10886,675;-7,650;0,000;6847,913;466,225;1358,838
2019-12-01;21;19162,625;10138,613;-7,388;0,000;6894,488;797,013;1345,625
2019-12-01;22;18328,913;9339,488;-7,600;0,000;6955,613;889,325;1156,875
2019-12-01;23;17652,350;8928,775;-7,813;0,000;6973,513;804,475;957,413
2019-12-01;24;16723,813;8520,425;-8,025;0,000;6903,625;576,750;733,750
2019-12-02;1;15948,050;8824,288;-176,350;0,000;6833,288;162,750;308,938
2019-12-02;2;15623,538;8665,850;-354,263;0,000;6895,388;100,663;320,700
2019-12-02;3;15393,175;8542,400;-353,813;0,000;6846,975;56,313;305,113
2019-12-02;4;15370,225;8512,263;-353,550;0,000;6894,638;13,750;308,500
2019-12-02;5;15801,625;8913,513;-352,700;0,000;6909,850;74,288;260,513
2019-12-02;6;17006,975;9530,188;-224,988;0,000;7031,113;6,200;667,788
2019-12-02;7;20428,950;12104,313;59,400;0,000;7306,875;-35,788;1073,063
2019-12-02;8;22553,000;13997,763;-3,525;0,000;7486,988;162,800;903,163
2019-12-02;9;23707,775;14693,288;81,675;0,000;7618,925;190,975;1207,038
2019-12-02;10;24196,563;14886,813;31,175;0,000;7805,863;205,550;1299,200
2019-12-02;11;24049,725;14503,525;16,575;0,000;7830,900;358,963;1355,025
2019-12-02;12;24352,288;14877,325;-1,050;0,000;7900,050;217,663;1361,200
2019-12-02;13;24506,375;14986,850;-3,475;0,000;8091,975;75,075;1363,188
2019-12-02;14;24586,513;14815,563;-3,650;0,000;8187,113;231,388;1362,400
2019-12-02;15;24273,500;14268,800;-3,625;0,000;8290,488;361,463;1361,088
2019-12-02;16;24481,825;14502,550;-3,550;0,000;8283,913;333,538;1359,975
2019-12-02;17;25202,688;15415,238;41,163;0,000;8376,038;76,438;1338,725
2019-12-02;18;24925,213;14870,313;254,838;0,000;8377,925;506,275;1163,088
2019-12-02;19;24398,825;14555,900;307,375;0,000;8045,275;665,488;1134,938
2019-12-02;20;24294,238;14316,213;278,350;0,000;8043,300;607,738;1332,000
2019-12-02;21;23528,738;13577,988;171,088;0,000;8057,738;533,738;1365,963
2019-12-02;22;22109,688;11894,275;266,050;0,000;8132,788;728,100;1363,200
2019-12-02;23;20496,250;10685,813;623,350;0,000;7748,388;762,963;1307,138
2019-12-02;24;19181,963;9970,638;190,863;0,000;7537,113;592,913;1112,213
2019-12-03;1;18219,113;9946,675;-87,600;0,000;7456,450;377,638;528,388
2019-12-03;2;17680,525;10152,300;-306,275;0,000;7346,975;179,863;307,188
2019-12-03;3;17407,738;10085,363;-484,850;0,000;7483,925;67,088;260,388
2019-12-03;4;17438,688;10183,113;-541,263;25,038;7429,613;227,875;135,250
2019-12-03;5;17779,100;10591,888;-915,138;90,563;7354,875;208,350;531,125
2019-12-03;6;18656,663;11127,925;-637,088;139,825;7258,100;335,588;576,538
2019-12-03;7;21487,900;13327,150;-24,275;192,588;7073,700;114,375;997,525
2019-12-03;8;23595,513;16350,263;206,413;231,450;6972,588;-78,950;349,075
2019-12-03;9;24394,075;17192,175;69,663;230,675;6920,800;-10,438;292,075
2019-12-03;10;24559,300;17567,538;10,175;231,013;6777,863;-127,775;361,388
