Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-07-04;21;16761,138;10067,788;496,325;0,000;4684,438;733,663;1286,613
2020-07-04;22;16858,650;9583,025;158,400;0,000;4787,138;1209,188;1289,650
2020-07-04;23;16319,050;9126,688;3,700;0,000;4719,925;1225,700;1275,200
2020-07-04;24;15120,263;8136,350;-8,263;0,000;4831,463;1114,563;1060,450
2020-07-05;1;14066,738;7738,213;-8,350;0,000;4902,138;743,263;697,300
2020-07-05;2;13481,775;7736,338;-8,575;0,000;5000,375;516,100;246,125
2020-07-05;3;13060,025;7822,988;-32,338;0,000;4810,400;381,250;82,713
2020-07-05;4;12789,125;7889,988;-73,300;0,000;4624,263;173,275;176,650
2020-07-05;5;12324,850;7712,763;-232,388;0,000;4467,575;161,925;220,188
2020-07-05;6;12132,338;7729,288;-403,100;0,000;4412,013;225,063;175,400
2020-07-05;7;12602,938;7818,888;-402,250;0,000;4506,863;490,625;192,763
2020-07-05;8;13458,463;8027,713;-377,813;0,000;4613,663;620,388;579,738
2020-07-05;9;14206,788;7834,325;-123,125;0,000;4817,363;985,538;691,725
2020-07-05;10;15093,063;7605,213;24,250;0,000;5387,363;1452,213;728,463
2020-07-05;11;15475,575;7507,475;112,063;0,000;6056,038;1443,850;492,188
2020-07-05;12;15604,463;7278,575;96,538;0,000;6626,650;1271,488;441,700
2020-07-05;13;15794,713;7157,825;-8,388;0,000;7080,075;1135,225;433,138
2020-07-05;14;15707,038;7265,775;-8,275;0,000;7053,700;966,550;437,500
2020-07-05;15;15443,238;7297,450;-75,150;0,000;7089,788;652,925;477,575
2020-07-05;16;15159,788;7433,513;-8,675;0,000;6777,975;507,438;451,138
2020-07-05;17;15081,050;7590,788;-8,575;0,000;6509,038;516,813;474,013
2020-07-05;18;15109,688;7605,563;-8,288;0,000;6104,563;859,013;554,475
2020-07-05;19;15491,075;7704,138;105,650;0,000;5842,700;1214,175;734,125
2020-07-05;20;15841,313;8396,275;251,813;0,000;5385,225;1260,575;803,025
2020-07-05;21;15988,688;8632,363;211,488;0,000;4944,563;1225,688;1196,888
2020-07-05;22;16481,038;9046,288;118,450;0,000;5145,775;1028,575;1265,938
2020-07-05;23;16311,488;8590,125;8,088;0,000;5383,788;1082,788;1264,925
2020-07-05;24;15050,738;7816,188;-5,938;0,000;5154,075;942,063;1153,650
2020-07-06;1;14196,500;8483,163;57,025;0,000;4814,238;-1,500;913,713
2020-07-06;2;13768,675;8813,638;-289,800;0,000;4643,863;-297,938;901,425
2020-07-06;3;13579,975;9206,838;-502,500;0,000;4500,263;-527,800;900,838
2020-07-06;4;13498,213;9536,025;-691,238;0,000;4206,350;-455,613;901,838
2020-07-06;5;13321,575;9610,900;-713,175;0,000;4164,463;-640,338;900,563
2020-07-06;6;14022,325;9727,475;-671,063;0,000;4092,113;-34,350;908,125
2020-07-06;7;16955,888;11380,363;-27,763;0,000;4361,663;338,375;949,513
2020-07-06;8;19319,563;12907,125;231,225;0,000;4550,750;957,600;909,338
2020-07-06;9;20626,588;12883,825;312,125;0,000;5121,825;1432,200;1188,738
2020-07-06;10;21254,613;13163,125;354,688;0,000;5787,488;1403,625;905,988
2020-07-06;11;21421,563;12894,888;143,950;0,000;6469,738;1356,288;704,850
2020-07-06;12;21828,675;13138,438;140,900;0,000;7034,450;958,138;698,575
2020-07-06;13;21786,313;13117,650;745,425;0,000;7122,313;854,838;696,963
2020-07-06;14;21578,413;12898,738;440,750;0,000;7166,313;820,250;695,238
2020-07-06;15;21281,075;12260,238;114,713;0,000;7271,550;1062,088;692,638
2020-07-06;16;21060,363;12501,775;237,588;0,000;7056,138;834,850;674,225
2020-07-06;17;20603,250;12234,588;444,413;0,000;6674,725;1010,463;693,350
2020-07-06;18;20132,938;11944,413;253,600;0,000;6647,900;851,938;694,975
2020-07-06;19;19771,213;11395,525;31,863;0,000;6399,500;1276,288;707,788
2020-07-06;20;19923,275;11296,213;29,475;0,000;6159,888;1564,275;904,075
2020-07-06;21;19751,850;11114,175;16,550;0,000;5693,738;1698,375;1256,163
2020-07-06;22;19395,125;10951,163;-3,963;0,000;5644,163;1521,688;1289,225
2020-07-06;23;18407,400;10026,375;-6,438;0,000;5711,588;1395,025;1286,950
2020-07-06;24;17089,088;8694,100;-7,338;0,000;5767,250;1408,625;1230,963
2020-07-07;1;15926,038;9316,525;-228,138;0,000;5714,200;606,888;520,625
2020-07-07;2;15288,475;9600,038;-628,125;0,000;5822,738;267,563;225,625
2020-07-07;3;15014,163;9399,613;-794,163;0,000;5907,588;275,650;227,613
2020-07-07;4;14897,000;9372,975;-808,313;0,000;5846,113;284,438;207,425
2020-07-07;5;14506,838;9417,025;-803,575;0,000;5522,000;97,750;273,188
2020-07-07;6;14868,963;9584,313;-708,313;0,000;5454,938;213,725;325,675
2020-07-07;7;17009,688;10578,463;-46,788;0,000;5522,788;33,475;920,425
2020-07-07;8;18865,675;12027,100;-6,575;0,000;5720,738;253,288;866,638
2020-07-07;9;19839,825;12131,538;-6,725;0,000;5908,188;887,600;916,413
2020-07-07;10;20311,300;12041,875;63,563;0,000;6077,238;1101,550;1107,975
2020-07-07;11;20446,375;11739,913;118,200;0,000;6197,113;1242,425;1275,563
2020-07-07;12;20800,863;11939,075;124,325;0,000;6401,538;1185,150;1287,513
2020-07-07;13;20803,850;12093,050;88,975;0,000;6510,888;937,975;1286,563
2020-07-07;14;20846,475;12030,438;232,625;0,000;6527,938;1013,650;1283,388
2020-07-07;15;20483,513;11802,150;181,538;0,000;6273,163;1141,000;1284,275
2020-07-07;16;20248,563;11766,563;113,600;0,000;6058,813;1144,288;1283,775
2020-07-07;17;19785,575;11793,025;47,163;0,000;5605,988;1105,950;1286,313
2020-07-07;18;19562,375;12048,700;117,175;0,000;5153,325;1079,150;1285,925
2020-07-07;19;19305,563;12177,313;108,888;0,000;4706,375;1135,688;1284,563
2020-07-07;20;19579,688;12646,325;143,788;0,000;4173,213;1486,600;1277,313
2020-07-07;21;19582,338;12914,463;266,200;0,000;3900,400;1486,075;1284,775
2020-07-07;22;19503,550;12784,625;145,675;0,000;3995,050;1445,975;1284,225
2020-07-07;23;18410,388;11432,100;-5,663;0,000;4191,188;1520,188;1276,850
2020-07-07;24;16906,838;9967,788;-5,813;0,000;4141,275;1555,213;1255,163
2020-07-08;1;15688,938;9807,938;-67,200;0,000;4211,125;921,388;820,638
2020-07-08;2;14992,938;9684,388;-302,750;0,000;4722,425;265,438;626,125
2020-07-08;3;14672,325;9458,438;-323,900;0,000;5154,813;-301,238;688,475
2020-07-08;4;14693,050;9355,075;-325,400;0,000;5118,113;-186,450;734,875
2020-07-08;5;14480,250;9254,625;-524,550;0,000;5137,300;-91,025;703,038
2020-07-08;6;14739,988;9326,513;-492,113;0,000;4992,113;265,425;655,863
2020-07-08;7;16948,725;10545,125;-44,900;0,000;4840,988;924,275;689,925
2020-07-08;8;18832,138;12085,488;100,575;0,000;4679,613;1238,088;834,488
2020-07-08;9;19790,425;12591,125;115,425;0,000;4886,638;1297,750;1025,600
2020-07-08;10;20359,788;12614,600;133,750;0,000;5302,713;1252,988;1196,488
2020-07-08;11;20334,025;12713,338;95,475;0,000;5268,513;1085,988;1274,750
2020-07-08;12;20701,063;12508,225;107,900;0,000;5442,488;1478,963;1280,363
2020-07-08;13;21021,550;12461,025;243,200;0,000;5684,663;1596,250;1285,875
2020-07-08;14;20939,675;12591,925;267,525;0,000;5690,775;1367,563;1286,150
2020-07-08;15;20651,350;12135,788;-6,600;0,000;5718,438;1521,088;1286,325
2020-07-08;16;20500,250;12927,888;128,950;0,000;5471,800;835,288;1276,763
2020-07-08;17;20117,288;12745,913;11,550;0,000;5305,125;789,375;1281,813
2020-07-08;18;19788,050;12809,963;64,600;0,000;5005,663;697,150;1282,500
2020-07-08;19;19644,563;13168,100;139,425;0,000;4680,963;521,125;1282,550
2020-07-08;20;19906,713;13855,238;221,388;0,000;4360,738;415,475;1282,775
2020-07-08;21;19906,625;13815,600;280,950;0,000;4084,463;729,863;1282,363
2020-07-08;22;19457,888;12960,525;8,713;0,000;4015,088;1207,688;1282,313
2020-07-08;23;18327,638;11920,875;-5,375;0,000;4060,788;1070,063;1283,088
2020-07-08;24;16955,363;10475,263;-5,275;0,000;4079,525;1133,063;1276,638
2020-07-09;1;15786,413;9375,250;-5,375;0,000;4142,688;1226,888;1050,763
2020-07-09;2;15172,225;9300,750;48,988;0,000;4076,963;1055,188;746,288
2020-07-09;3;14842,050;9411,650;-9,225;0,000;3974,738;836,225;631,550
2020-07-09;4;14731,875;9487,250;-82,425;0,000;3850,425;701,225;778,363
2020-07-09;5;14451,738;9752,425;-203,013;0,000;3746,338;467,788;694,000
2020-07-09;6;14789,988;9777,088;-321,238;0,000;3739,938;806,013;792,838
2020-07-09;7;16921,750;11264,038;-84,363;0,000;3792,075;1146,263;805,500
2020-07-09;8;18970,363;12865,500;-9,075;0,000;3781,863;1390,400;941,450
2020-07-09;9;20045,500;13338,838;-9,538;0,000;4097,163;1380,138;1243,275
2020-07-09;10;20556,238;13349,413;88,563;0,000;4506,775;1478,525;1231,150
2020-07-09;11;20587,550;13285,075;234,050;0,000;4682,675;1475,938;1160,575
2020-07-09;12;20869,575;13306,588;218,925;0,000;4764,038;1593,763;1217,950
2020-07-09;13;21081,150;13578,988;137,975;0,000;4830,288;1408,963;1274,650
2020-07-09;14;20948,100;13407,988;73,075;0,000;4854,113;1417,788;1279,625
2020-07-09;15;20654,100;13287,663;-5,775;0,000;4654,763;1442,275;1279,588
2020-07-09;16;20603,750;13227,650;64,700;0,000;4545,525;1547,825;1281,175
2020-07-09;17;20399,025;13190,800;252,913;0,000;4443,175;1496,175;1277,375
2020-07-09;18;20047,388;13047,238;111,900;0,000;4241,438;1484,475;1280,150
2020-07-09;19;19948,938;13154,438;217,938;0,000;4099,188;1424,850;1279,938
2020-07-09;20;20050,863;13455,963;268,675;0,000;4047,963;1270,225;1280,863
2020-07-09;21;20051,388;13319,513;218,375;0,000;4269,375;1193,113;1282,363
2020-07-09;22;19689,775;12407,075;7,513;0,000;4606,388;1404,488;1280,888
2020-07-09;23;18446,425;10793,013;-6,850;0,000;4966,013;1416,500;1283,038
2020-07-09;24;17151,475;9937,288;-9,025;0,000;5146,850;847,438;1240,150
2020-07-10;1;16096,738;9380,350;-47,638;0,000;5116,188;1068,963;590,050
2020-07-10;2;15446,175;9828,888;-308,463;0,000;4985,013;603,388;346,225
2020-07-10;3;15183,063;10201,075;-452,963;0,000;4824,663;175,050;439,200
2020-07-10;4;15126,538;10056,038;-372,375;0,000;4666,525;294,713;489,850
2020-07-10;5;14809,150;10017,538;-351,763;0,000;4523,888;120,538;502,375
2020-07-10;6;15123,338;10039,650;-350,975;0,000;4531,563;405,588;506,313
2020-07-10;7;17336,913;11286,375;-84,750;0,000;4567,488;874,775;696,800
2020-07-10;8;19301,338;12784,275;-11,025;0,000;4495,588;1126,513;903,788
2020-07-10;9;20469,275;13541,688;76,850;0,000;4511,338;1252,800;1169,838
2020-07-10;10;21017,200;13669,650;11,050;0,000;4648,225;1445,038;1264,313
2020-07-10;11;21220,413;13576,613;96,625;0,000;4861,725;1510,550;1278,488
2020-07-10;12;21710,788;14139,913;108,125;0,000;5086,550;1201,888;1283,213
2020-07-10;13;21742,938;14043,613;90,588;0,000;5321,038;1107,850;1280,738
2020-07-10;14;21615,813;13801,513;7,925;0,000;5392,325;1144,725;1280,913
2020-07-10;15;21258,263;13378,738;-3,025;0,000;5325,300;1271,425;1283,025
2020-07-10;16;20989,850;13165,850;-3,050;0,000;5395,988;1149,688;1283,600
2020-07-10;17;20715,500;12748,325;215,425;0,000;5436,500;1252,788;1278,850
2020-07-10;18;20391,950;12523,613;615,475;0,000;5350,125;1249,300;1278,713
2020-07-10;19;20015,750;12187,138;567,238;0,000;5313,538;1252,875;1266,975
2020-07-10;20;20181,875;12161,650;608,500;0,000;5916,500;1023,313;1083,888
2020-07-10;21;20053,588;11903,675;459,888;0,000;6398,863;932,713;820,588
2020-07-10;22;19601,688;11609,725;315,725;0,000;6710,488;602,150;683,263
2020-07-10;23;18592,325;10679,113;164,775;0,000;6592,863;870,288;461,563
2020-07-10;24;17169,113;10378,025;124,463;0,000;6251,850;370,100;189,388
2020-07-11;1;16124,938;9607,700;-14,650;0,000;6024,488;358,838;153,313
2020-07-11;2;15339,113;9159,913;-43,313;0,000;5851,263;225,238;152,313
2020-07-11;3;14769,275;9276,963;-272,450;0,000;5436,988;165,850;167,000
2020-07-11;4;14659,025;9052,938;-354,638;0,000;5337,350;236,488;392,363
2020-07-11;5;14110,913;8896,238;-354,088;0,000;5118,875;-213,838;667,125
2020-07-11;6;13700,913;8863,988;-354,713;0,000;4932,125;-415,738;682,300
2020-07-11;7;14691,450;9490,463;-349,413;0,000;4799,213;58,050;698,000
2020-07-11;8;15820,975;10016,888;-273,838;0,000;4757,963;503,713;820,338
2020-07-11;9;16953,175;10189,513;-11,475;0,000;4958,450;697,350;1121,875
2020-07-11;10;17826,300;10292,063;-10,963;0,000;5303,375;1139,550;1104,250
2020-07-11;11;18286,750;10457,263;86,613;0,000;5399,988;1214,675;1226,225
2020-07-11;12;18512,963;10735,988;103,263;0,000;5473,413;1085,100;1233,450
2020-07-11;13;18510,638;10765,225;86,688;0,000;5511,388;1015,950;1233,663
2020-07-11;14;18340,388;10756,800;4,788;0,000;5380,888;979,013;1233,675
2020-07-11;15;17907,363;10495,038;-5,975;0,000;5187,625;999,825;1233,513
2020-07-11;16;17612,863;10366,950;-6,025;0,000;5034,213;989,050;1233,938
2020-07-11;17;17184,900;10204,875;-6,175;0,000;4689,750;1065,188;1233,275
2020-07-11;18;16889,625;10042,350;-6,263;0,000;4409,738;1217,700;1231,900
2020-07-11;19;16784,050;10004,088;237,488;0,000;4187,563;1370,488;1233,000
2020-07-11;20;16856,813;10135,888;409,863;0,000;4012,738;1481,663;1233,825
2020-07-11;21;16650,263;10174,038;398,163;0,000;3872,750;1379,713;1231,463
2020-07-11;22;16603,000;10013,338;120,338;0,000;3977,875;1396,363;1232,888
2020-07-11;23;15897,675;9233,200;-7,425;0,000;3988,113;1466,588;1228,775
2020-07-11;24;14723,063;8131,875;-7,338;0,000;4047,200;1392,938;1169,850
2020-07-12;1;13740,063;7700,175;-7,000;0,000;4142,650;1141,238;771,738
2020-07-12;2;13089,400;7773,650;-7,100;0,000;4070,763;503,188;755,363
2020-07-12;3;12729,038;7907,225;-7,238;0,000;3901,900;116,563;816,075
2020-07-12;4;12471,338;8096,750;-7,413;0,000;3817,338;-215,313;783,775
2020-07-12;5;12007,013;8055,950;-7,500;0,000;3810,300;-520,313;671,738
2020-07-12;6;11903,975;7811,413;-24,325;0,000;3879,600;-342,350;584,863
2020-07-12;7;12405,538;7970,875;-167,138;0,000;3922,025;6,038;683,538
2020-07-12;8;13176,150;8364,600;-346,263;0,000;3865,725;599,488;700,125
2020-07-12;9;14054,050;8394,025;-166,225;0,000;4175,950;726,363;929,938
2020-07-12;10;14774,150;8158,750;-139,500;0,000;4806,263;965,688;995,375
2020-07-12;11;15277,113;8183,988;-39,975;0,000;5338,938;811,425;1087,663
2020-07-12;12;15527,750;8198,038;89,050;0,000;5622,900;602,763;1135,575
2020-07-12;13;15496,863;8057,800;86,463;0,000;5698,638;697,963;1050,963
2020-07-12;14;15376,200;8119,900;3,863;0,000;5733,238;750,438;785,250
2020-07-12;15;15082,313;8309,300;93,825;0,000;5778,513;430,650;574,088
2020-07-12;16;14691,450;8473,063;42,800;0,000;5437,875;297,688;485,388
2020-07-12;17;14435,300;8390,713;76,150;0,000;5328,988;238,100;486,950
2020-07-12;18;14396,338;8121,613;-7,063;0,000;5130,663;578,450;575,925
2020-07-12;19;14675,100;8155,025;10,425;0,000;4847,550;907,150;776,338
2020-07-12;20;15022,438;8284,963;93,088;0,000;4535,150;1027,813;1192,263
2020-07-12;21;15250,713;8472,350;110,225;0,000;4226,050;1337,850;1232,650
2020-07-12;22;15871,163;9028,200;209,188;0,000;4168,925;1461,863;1232,638
2020-07-12;23;15721,888;8725,238;139,063;0,000;4334,413;1458,363;1231,338
2020-07-12;24;14596,350;7903,475;126,150;0,000;4266,250;1293,863;1164,888
2020-07-13;1;13667,325;8476,175;-216,625;0,000;4111,775;648,063;678,338
2020-07-13;2;13271,788;9138,400;-668,675;0,000;4134,575;291,500;376,625
2020-07-13;3;13144,538;9282,725;-733,200;0,000;4110,963;131,125;352,325
2020-07-13;4;13028,500;9409,475;-837,188;0,000;4024,538;78,138;352,950
2020-07-13;5;12932,475;9599,150;-874,463;0,000;3941,225;-85,913;352,200
2020-07-13;6;13516,600;10024,050;-675,825;0,000;3912,938;-94,350;356,638
2020-07-13;7;16071,588;11286,188;-49,150;0,000;3961,750;452,300;423,213
2020-07-13;8;18342,625;13120,088;-6,325;0,000;3994,975;661,425;568,588
2020-07-13;9;19474,738;13614,100;-6,500;0,000;4284,175;829,313;754,663
2020-07-13;10;19979,175;13374,813;10,775;0,000;4605,725;1019,775;989,363
2020-07-13;11;20009,313;12607,600;93,475;0,000;4985,875;1300,950;1117,113
2020-07-13;12;20370,150;12892,963;121,550;0,000;5258,750;1004,175;1225,188
2020-07-13;13;20655,250;13214,125;245,163;0,000;5279,188;967,375;1212,150
2020-07-13;14;20771,138;13471,575;303,250;0,000;5155,313;934,900;1214,525
2020-07-13;15;20399,975;13396,288;158,600;0,000;4915,363;875,550;1217,950
2020-07-13;16;20210,813;13311,613;106,663;0,000;4677,413;997,713;1230,413
2020-07-13;17;19744,488;13190,900;64,700;0,000;4417,725;902,025;1233,700
2020-07-13;18;19385,500;13294,638;-6,050;0,000;4116,963;752,413;1228,488
2020-07-13;19;19287,725;13531,150;91,750;0,000;3817,713;717,850;1232,575
2020-07-13;20;19503,100;13951,113;158,750;0,000;3582,550;743,425;1232,900
2020-07-13;21;19569,450;14280,813;264,350;0,000;3414,250;653,188;1230,775
2020-07-13;22;19498,200;14062,075;124,350;0,000;3432,475;777,750;1230,200
2020-07-13;23;18277,375;12499,925;-6,400;0,000;3521,850;1037,288;1230,275
2020-07-13;24;16802,538;10688,563;-6,375;0,000;3447,788;1469,363;1213,150
2020-07-14;1;15666,288;10077,863;-6,175;0,000;3445,875;1239,913;911,163
2020-07-14;2;15025,025;9952,225;-8,500;0,000;3498,650;888,238;696,475
2020-07-14;3;14625,200;9949,600;-9,125;0,000;3444,113;547,775;692,263
2020-07-14;4;14568,263;10168,838;-267,338;0,000;3382,888;490,788;793,675
2020-07-14;5;14363,788;10411,175;-341,700;0,000;3337,350;188,413;772,850
2020-07-14;6;14701,050;10392,425;-341,100;0,000;3338,250;421,463;891,163
2020-07-14;7;16989,888;11843,425;-48,088;0,000;3531,713;959,238;705,513
2020-07-14;8;19095,950;13127,238;-6,375;0,000;3737,688;1364,850;877,100
2020-07-14;9;20272,013;13632,100;-2,738;0,000;4008,075;1532,813;1104,100
2020-07-14;10;20865,650;13822,288;41,113;0,000;4324,913;1497,463;1223,763
2020-07-14;11;20980,025;14013,650;73,738;0,000;4584,375;1157,425;1231,263
2020-07-14;12;21432,488;14660,788;77,188;0,000;4773,363;768,550;1232,738
2020-07-14;13;21368,050;14857,213;59,463;0,000;4759,325;532,900;1231,325
2020-07-14;14;21218,700;14716,975;57,225;0,000;4665,325;611,775;1230,113
2020-07-14;15;20740,963;14372,063;4,838;0,000;4518,188;619,713;1230,863
2020-07-14;16;20638,613;14448,263;-2,800;0,000;4246,288;715,375;1231,963
2020-07-14;17;20281,363;14066,000;-2,800;0,000;4008,213;969,475;1231,313
2020-07-14;18;19941,500;13460,925;46,625;0,000;3766,800;1486,713;1230,525
