Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-06-01;1;13411,025;7115,525;-97,900;0,000;5507,913;474,163;413,838
2020-06-01;2;12963,525;7366,313;-330,488;0,000;5283,750;139,575;512,463
2020-06-01;3;12694,550;7358,850;-547,238;0,000;5277,438;325,125;283,900
2020-06-01;4;12604,538;7628,138;-686,525;0,000;5328,300;81,025;254,738
2020-06-01;5;12552,263;7637,013;-723,850;0,000;5301,150;209,000;129,263
2020-06-01;6;13211,300;8103,913;-703,113;0,000;5102,013;391,600;323,638
2020-06-01;7;15907,775;10052,450;55,950;0,000;4606,363;844,550;461,863
2020-06-01;8;18189,075;11833,450;247,338;0,000;4343,338;1208,263;804,363
2020-06-01;9;19455,375;12601,213;161,200;0,000;4565,025;1306,275;987,438
2020-06-01;10;20012,838;12160,350;53,725;0,000;5364,550;1462,388;1038,188
2020-06-01;11;19897,563;11210,050;71,263;0,000;6235,450;1366,463;1094,063
2020-06-01;12;20241,538;10905,075;21,425;0,000;6722,288;1443,025;1179,388
2020-06-01;13;20199,563;10659,625;-3,088;0,000;6896,750;1475,088;1183,113
2020-06-01;14;19863,025;10359,800;-5,663;0,000;6846,225;1458,700;1207,050
2020-06-01;15;19427,663;10004,500;-6,675;0,000;6813,525;1434,075;1179,888
2020-06-01;16;19130,338;9847,700;-4,938;0,000;6571,513;1463,788;1250,563
2020-06-01;17;18898,088;9863,775;-2,600;0,000;6330,275;1443,725;1257,588
2020-06-01;18;18563,425;10035,063;-2,650;0,000;5861,225;1411,925;1252,413
2020-06-01;19;18420,250;10532,850;75,813;0,000;5319,500;1306,725;1261,200
2020-06-01;20;18886,175;11353,413;104,300;0,000;4770,638;1501,550;1264,375
2020-06-01;21;19099,650;11834,250;97,575;0,000;4365,463;1634,613;1266,500
2020-06-01;22;19137,075;11726,725;60,400;0,000;4435,125;1718,188;1264,363
2020-06-01;23;17999,188;10566,613;-0,050;0,000;4500,163;1680,025;1264,088
2020-06-01;24;16628,500;9307,738;-8,813;0,000;4446,475;1655,125;1231,500
2020-06-02;1;15486,150;9183,725;-9,063;0,000;4463,488;1139,113;713,263
2020-06-02;2;14756,813;8997,213;-8,588;0,000;4414,313;816,938;541,950
2020-06-02;3;14508,338;9280,038;-241,463;0,000;4419,450;544,675;507,525
2020-06-02;4;14363,713;9477,263;-323,425;0,000;4201,963;543,650;467,063
2020-06-02;5;14167,563;9533,075;-322,800;0,000;4245,525;365,888;350,750
2020-06-02;6;14521,163;9450,413;-322,513;0,000;4185,475;585,263;628,713
2020-06-02;7;16895,238;11492,900;-45,200;0,000;3938,600;905,413;606,875
2020-06-02;8;18905,438;13175,125;-5,938;0,000;3874,375;1100,750;759,288
2020-06-02;9;19912,025;13707,163;126,263;0,000;4200,363;1133,200;871,013
2020-06-02;10;20393,363;13355,850;136,975;0,000;4702,188;1266,775;1069,138
2020-06-02;11;20413,300;12656,250;151,600;0,000;5022,088;1571,613;1167,963
2020-06-02;12;20738,400;12695,663;176,638;0,000;5160,563;1654,175;1231,400
2020-06-02;13;20672,088;12695,038;247,663;0,000;5202,313;1596,288;1181,275
2020-06-02;14;20331,238;12464,025;208,288;0,000;5185,788;1574,763;1108,900
2020-06-02;15;19870,413;12061,313;47,125;0,000;5175,863;1518,463;1117,113
2020-06-02;16;19562,788;11677,863;-5,375;0,000;5105,363;1512,175;1274,788
2020-06-02;17;19276,400;11483,450;-5,225;0,000;4907,363;1616,688;1267,788
2020-06-02;18;18999,363;11646,525;-5,475;0,000;4713,363;1603,525;1042,863
2020-06-02;19;18946,363;11639,963;-5,400;0,000;4590,813;1488,788;1224,800
2020-06-02;20;19334,813;12975,063;47,738;0,000;4464,325;1028,463;867,738
2020-06-02;21;19381,963;12881,538;73,225;0,000;4271,725;973,100;1260,475
2020-06-02;22;19252,463;12811,125;4,500;0,000;4309,275;855,813;1288,488
2020-06-02;23;18107,900;11249,388;-7,863;0,000;4335,788;1245,463;1288,213
2020-06-02;24;16697,313;9712,113;-9,325;0,000;4220,675;1509,725;1268,375
2020-06-03;1;15481,763;9420,263;-9,375;0,000;4006,763;1173,588;895,388
2020-06-03;2;14948,350;9424,100;-10,825;0,000;3976,113;586,938;975,550
2020-06-03;3;14662,750;9619,013;-61,638;0,000;3876,063;250,525;977,950
2020-06-03;4;14614,650;10006,250;-345,238;0,000;3729,838;220,750;1006,263
2020-06-03;5;14328,363;10117,250;-397,663;0,000;3590,188;175,513;844,575
2020-06-03;6;14648,300;10135,825;-373,575;0,000;3528,625;457,488;908,188
2020-06-03;7;17048,488;11667,350;-49,475;0,000;3543,900;1084,625;800,775
2020-06-03;8;19044,663;13472,650;35,250;0,000;3571,463;1515,450;489,463
2020-06-03;9;20186,900;14253,000;406,575;0,000;3801,350;1567,400;568,200
2020-06-03;10;20674,100;14299,163;162,875;0,000;4158,788;1610,463;609,500
2020-06-03;11;20730,763;13910,163;79,363;0,000;4481,063;1597,238;749,388
2020-06-03;12;21142,475;14065,313;77,850;0,000;4584,075;1769,313;730,138
2020-06-03;13;21046,650;13947,075;6,838;0,000;4600,950;1716,025;795,525
2020-06-03;14;20670,438;13750,275;-3,475;0,000;4554,213;1578,750;796,000
2020-06-03;15;20246,475;13234,938;-3,250;0,000;4534,175;1638,300;840,038
2020-06-03;16;19825,638;12607,950;-2,850;0,000;4346,763;1667,463;1213,613
2020-06-03;17;19394,050;12425,913;-2,663;0,000;4141,413;1556,663;1271,713
2020-06-03;18;19111,413;12475,088;-2,488;0,000;3987,713;1558,538;1093,225
2020-06-03;19;18928,200;12695,475;155,038;0,000;3811,663;1613,275;811,463
2020-06-03;20;19213,188;12905,475;387,825;0,000;3604,325;1596,588;1109,463
2020-06-03;21;19361,938;12693,538;350,550;0,000;3721,163;1663,263;1282,125
2020-06-03;22;19316,350;12732,450;300,388;0,000;3760,763;1548,038;1288,000
2020-06-03;23;18157,913;11407,938;36,700;0,000;3961,438;1515,063;1287,013
2020-06-03;24;16743,875;10039,988;-9,213;0,000;3859,913;1580,388;1286,925
2020-06-04;1;15567,125;9338,513;-8,763;0,000;3767,113;1260,900;1213,275
2020-06-04;2;14869,938;9403,238;-173,375;0,000;3703,613;887,600;1054,325
2020-06-04;3;14626,750;9448,363;-323,700;0,000;3708,038;856,675;932,988
2020-06-04;4;14593,975;9460,575;-323,550;0,000;3647,713;892,850;916,838
2020-06-04;5;14288,450;9599,338;-323,500;0,000;3641,488;641,875;732,750
2020-06-04;6;14650,875;9515,838;-305,700;0,000;3689,950;667,875;1082,138
2020-06-04;7;16838,600;11474,750;-28,650;0,000;3800,288;709,600;877,150
2020-06-04;8;18875,950;13598,713;-6,650;0,000;3739,025;1032,150;507,625
2020-06-04;9;20009,825;14765,063;275,600;0,000;4045,788;764,163;435,475
2020-06-04;10;20423,863;14704,063;122,425;0,000;4446,388;541,725;733,200
2020-06-04;11;20388,425;14465,463;139,925;0,000;4600,300;335,700;990,850
2020-06-04;12;20610,200;14581,050;304,738;0,000;4746,263;169,688;1115,800
2020-06-04;13;20677,625;14818,988;267,163;0,000;4722,413;122,863;1017,400
2020-06-04;14;20488,863;14913,763;302,738;0,000;4675,013;11,350;895,400
2020-06-04;15;20038,238;14393,775;114,138;0,000;4567,738;307,975;773,550
2020-06-04;16;19695,125;13178,025;63,713;0,000;4384,163;961,663;1175,188
2020-06-04;17;19568,550;14040,688;66,288;0,000;4385,988;-43,738;1184,150
2020-06-04;18;19218,613;13074,925;-2,838;0,000;4416,063;502,363;1217,875
2020-06-04;19;19064,663;12286,625;77,213;0,000;4401,888;1351,038;1024,413
2020-06-04;20;19444,325;12759,950;106,138;0,000;4478,650;1163,325;1050,900
2020-06-04;21;19411,700;12452,413;108,488;0,000;4713,613;1087,275;1162,450
2020-06-04;22;19441,600;12601,300;8,300;0,000;5143,475;913,825;793,500
2020-06-04;23;18357,000;11647,863;106,488;0,000;5597,838;595,400;527,188
2020-06-04;24;16826,500;10630,913;-9,250;0,000;5717,675;111,500;383,238
2020-06-05;1;15733,875;9707,900;-9,800;0,000;5652,700;25,425;367,438
2020-06-05;2;15083,650;9149,613;-10,350;0,000;5556,900;-93,913;485,400
2020-06-05;3;14754,950;9223,988;-187,625;0,000;5362,850;-136,700;497,313
2020-06-05;4;14682,600;9337,950;-211,638;0,000;5268,375;-189,438;481,500
2020-06-05;5;14368,850;9263,750;-211,600;0,000;5039,325;-204,975;488,775
2020-06-05;6;14583,763;9680,738;-211,775;0,000;4981,463;-197,763;334,888
2020-06-05;7;16658,263;11185,250;-83,163;0,000;4830,913;221,175;502,513
2020-06-05;8;18635,513;12679,163;-6,275;0,000;4579,688;709,925;674,975
2020-06-05;9;19751,150;13260,538;-8,013;0,000;4565,138;1078,450;855,700
2020-06-05;10;20283,163;13356,975;272,600;0,000;4618,950;1288,713;1018,075
2020-06-05;11;20553,575;13209,125;395,275;0,000;4739,213;1482,350;1131,150
2020-06-05;12;20967,913;13498,263;406,613;0,000;4789,638;1524,250;1154,738
2020-06-05;13;20871,088;13479,738;258,513;0,000;4791,900;1409,550;1199,600
2020-06-05;14;20747,025;13127,400;236,438;0,000;4798,438;1553,313;1271,700
2020-06-05;15;20400,838;12945,388;264,788;0,000;4749,375;1550,525;1157,700
2020-06-05;16;20156,125;12783,800;304,388;0,000;4596,625;1497,338;1281,450
