Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-09-01;1;15783,450;10054,913;-7,888;0,000;3913,163;925,600;896,275
2020-09-01;2;15258,063;9887,113;-8,600;0,000;3900,388;793,450;685,888
2020-09-01;3;15029,575;10013,975;-8,675;0,000;3903,075;613,688;510,450
2020-09-01;4;14972,738;10064,838;-9,213;0,000;3915,700;539,788;468,375
2020-09-01;5;15098,225;9929,213;-12,850;0,000;3918,550;655,325;611,788
2020-09-01;6;15603,988;10069,575;-13,000;0,000;3923,900;817,063;810,875
2020-09-01;7;17643,275;11676,050;-11,850;0,000;3971,600;1147,688;860,200
2020-09-01;8;19913,688;14962,888;-7,038;0,000;4075,063;127,063;755,188
2020-09-01;9;20948,150;15389,838;-6,238;0,000;4369,438;698,450;501,075
2020-09-01;10;21324,025;15119,913;-6,400;0,000;4638,050;1140,025;445,600
2020-09-01;11;21320,613;14327,413;-4,275;0,000;4803,775;1704,638;497,575
2020-09-01;12;21682,875;13812,613;260,413;0,000;5057,475;2048,813;775,638
2020-09-01;13;21772,375;13538,350;273,038;0,000;5502,013;1704,025;1052,475
2020-09-01;14;21608,238;13109,575;-0,713;0,000;5670,188;1794,000;1043,738
2020-09-01;15;21148,150;12397,938;-6,588;0,000;5742,788;1762,575;1255,388
2020-09-01;16;20970,300;12131,400;14,588;0,000;5747,363;1835,963;1267,738
2020-09-01;17;20669,588;12102,688;50,075;0,000;5573,425;1775,313;1228,175
2020-09-01;18;20471,900;12960,788;49,900;0,000;5350,000;1277,863;894,588
2020-09-01;19;20527,463;13650,375;198,188;0,000;5244,800;739,313;900,913
2020-09-01;20;21192,425;14784,138;633,875;0,000;5292,525;459,188;655,688
2020-09-01;21;21550,775;14726,663;601,350;0,000;5246,175;562,988;1024,638
2020-09-01;22;20062,488;13440,525;207,950;0,000;5019,888;615,975;1002,600
2020-09-01;23;18304,725;11756,213;-9,125;0,000;4885,525;744,588;928,800
2020-09-01;24;16859,738;10599,325;-8,988;0,000;4767,750;641,038;868,300
2020-09-02;1;15911,500;9615,400;-25,763;0,000;4672,150;808,600;842,250
2020-09-02;2;15427,975;9625,450;-389,325;0,000;4623,900;878,300;692,525
2020-09-02;3;15091,113;9797,300;-479,563;0,000;4494,113;635,513;650,050
2020-09-02;4;15008,400;9838,950;-605,963;0,000;4388,025;712,538;676,600
2020-09-02;5;15270,763;9865,463;-680,050;0,000;4332,013;867,700;890,250
2020-09-02;6;15759,788;10034,988;-602,325;0,000;4265,663;1046,725;1022,300
2020-09-02;7;18047,138;11809,975;-45,963;0,000;4240,350;1193,625;851,713
2020-09-02;8;20200,263;14850,913;-4,075;0,000;4297,413;284,788;774,175
2020-09-02;9;21320,188;15373,875;42,525;0,000;4424,763;1009,888;521,875
2020-09-02;10;21752,475;15175,313;127,713;0,000;4581,175;1434,425;582,125
2020-09-02;11;21691,738;14348,875;48,238;0,000;4709,475;1474,775;1170,150
2020-09-02;12;21947,225;14309,325;143,313;0,000;4842,638;1534,300;1270,150
2020-09-02;13;21935,238;14136,613;15,463;0,000;4978,763;1560,825;1271,625
2020-09-02;14;21680,275;13887,700;-5,738;0,000;4947,825;1585,300;1269,575
2020-09-02;15;21105,038;13448,438;-7,525;0,000;4828,013;1567,363;1269,088
2020-09-02;16;20887,850;13427,350;-7,300;0,000;4709,113;1494,600;1270,825
2020-09-02;17;20514,150;13337,888;-6,625;0,000;4454,650;1474,525;1260,838
2020-09-02;18;20240,500;13597,000;-6,450;0,000;4291,938;1181,463;1175,788
2020-09-02;19;20250,825;14031,050;11,725;0,000;4283,813;933,113;1003,600
2020-09-02;20;21171,813;14929,425;73,550;0,000;4415,463;864,375;966,700
2020-09-02;21;21781,025;15126,038;315,713;0,000;4776,813;667,238;1215,200
2020-09-02;22;20089,213;13418,513;51,063;0,000;4800,000;632,513;1248,750
2020-09-02;23;18297,663;10944,800;-8,913;0,000;4883,550;1230,713;1257,575
2020-09-02;24;16904,225;9359,513;-9,013;0,000;5032,188;1286,213;1246,788
2020-09-03;1;15913,775;9376,450;-93,200;0,000;5097,863;804,675;727,513
2020-09-03;2;15315,688;9780,138;-143,188;0,000;5240,763;-17,363;459,838
2020-09-03;3;15055,650;9573,300;-126,138;0,000;5368,888;-218,713;460,450
2020-09-03;4;14955,250;9464,788;-8,900;0,000;5345,875;-311,650;469,838
2020-09-03;5;15171,900;9620,100;-135,675;0,000;5344,563;-43,388;391,225
2020-09-03;6;15668,850;10031,888;-210,850;0,000;5543,363;-130,863;440,263
2020-09-03;7;17850,363;11464,500;-185,575;0,000;5698,950;406,450;476,363
2020-09-03;8;19893,563;13316,575;-6,050;0,000;5766,900;606,475;214,688
2020-09-03;9;20722,600;13477,100;-6,200;0,000;5803,113;1309,613;141,013
2020-09-03;10;20952,338;13227,238;-6,925;0,000;6143,913;1190,288;405,688
2020-09-03;11;20695,638;12327,150;-6,700;0,000;6703,813;1066,100;613,513
2020-09-03;12;21223,650;12623,175;10,175;0,000;7090,438;928,400;584,738
2020-09-03;13;21247,113;12783,063;187,500;0,000;6980,350;912,175;580,513
2020-09-03;14;21018,975;12527,963;276,100;0,000;6718,550;1178,213;601,075
2020-09-03;15;20612,550;11983,388;277,663;0,000;6541,263;1233,313;864,450
2020-09-03;16;20619,500;12533,275;174,300;0,000;6285,138;928,225;873,350
2020-09-03;17;20347,588;12811,850;-3,800;0,000;5803,675;956,475;785,538
2020-09-03;18;20138,775;12839,250;-3,763;0,000;5094,238;1336,025;872,775
2020-09-03;19;20032,938;13291,713;66,963;0,000;4487,250;1361,838;897,100
2020-09-03;20;21006,038;14008,863;281,088;0,000;4516,650;1421,000;1060,075
2020-09-03;21;21735,813;14131,500;418,963;0,000;4878,650;1473,075;1257,400
2020-09-03;22;20097,975;12247,975;289,188;0,000;5157,238;1432,700;1266,975
2020-09-03;23;18213,975;10301,925;307,400;0,000;5456,863;1232,700;1239,850
2020-09-03;24;16774,563;9283,700;111,538;0,000;5601,438;855,338;1054,188
2020-09-04;1;15835,250;9130,650;-59,025;0,000;5633,613;116,100;1023,750
2020-09-04;2;15369,625;9599,063;-359,150;0,000;5779,000;-697,700;1056,475
2020-09-04;3;15106,588;9646,663;-684,963;0,000;5861,513;-775,825;1063,063
2020-09-04;4;15053,925;9656,638;-682,988;0,000;5786,575;-751,813;1049,175
2020-09-04;5;15357,113;9866,788;-681,738;0,000;5713,950;-386,988;850,863
2020-09-04;6;15867,913;10351,875;-579,500;0,000;5703,263;-120,575;520,150
2020-09-04;7;17894,925;11253,063;-56,125;0,000;5516,888;567,438;615,325
2020-09-04;8;19931,150;13097,188;-4,150;0,000;5478,975;731,075;631,613
2020-09-04;9;20796,388;13521,875;103,738;0,000;5385,475;1100,775;791,413
2020-09-04;10;21269,838;13432,275;261,413;0,000;5531,000;1303,975;1004,988
2020-09-04;11;21238,725;13240,613;257,425;0,000;5747,400;1248,413;1010,838
2020-09-04;12;21585,150;13500,425;115,288;0,000;5873,113;1118,013;1104,425
2020-09-04;13;21796,463;13384,913;93,188;0,000;6045,750;1126,025;1254,613
2020-09-04;14;21544,488;13524,025;270,038;0,000;5810,013;955,225;1267,488
2020-09-04;15;21185,588;13499,900;148,625;0,000;5485,200;947,338;1265,688
2020-09-04;16;21101,338;13682,550;13,488;0,000;5110,675;1045,663;1265,925
2020-09-04;17;20782,125;13826,838;47,813;0,000;4771,425;917,900;1266,200
2020-09-04;18;20501,325;13846,538;133,075;0,000;4455,213;935,563;1266,150
2020-09-04;19;20483,175;14110,438;150,900;0,000;4065,000;1047,438;1264,975
2020-09-04;20;21175,163;14694,475;51,875;0,000;4129,538;1086,913;1267,163
2020-09-04;21;21644,350;14959,025;72,688;0,000;4210,713;1213,938;1268,313
2020-09-04;22;20145,938;13692,538;7,000;0,000;4094,763;1106,913;1264,875
2020-09-04;23;18480,750;11905,488;-3,363;0,000;4113,313;1205,525;1266,238
2020-09-04;24;17100,275;10347,663;-5,425;0,000;4166,588;1357,038;1242,875
2020-09-05;1;16044,425;9461,850;-8,375;0,000;4325,338;1198,038;1071,988
2020-09-05;2;15351,363;9113,300;-31,413;0,000;4456,838;849,238;968,600
2020-09-05;3;14863,338;9201,988;-184,325;0,000;4573,525;534,663;749,450
2020-09-05;4;14794,238;9370,838;-277,488;0,000;4552,200;354,313;802,875
2020-09-05;5;14831,888;9420,675;-328,075;0,000;4541,038;389,588;813,388
2020-09-05;6;14641,838;9416,488;-213,688;0,000;4438,950;337,713;666,813
2020-09-05;7;15168,650;9455,463;-147,538;0,000;4423,513;695,438;749,000
2020-09-05;8;16451,100;9895,713;-62,300;0,000;4619,738;992,263;1003,513
2020-09-05;9;17766,438;10546,400;-7,300;0,000;4766,600;1214,350;1247,363
2020-09-05;10;18643,988;10943,888;-7,763;0,000;4902,725;1546,613;1267,525
2020-09-05;11;18981,413;11178,188;-4,850;0,000;4999,713;1549,125;1267,550
2020-09-05;12;19184,763;11151,025;13,250;0,000;5186,025;1580,275;1267,500
2020-09-05;13;19092,888;10706,575;15,725;0,000;5366,925;1760,000;1269,750
2020-09-05;14;18779,850;10525,200;-1,413;0,000;5290,150;1707,713;1268,000
2020-09-05;15;18233,775;10373,425;61,275;0,000;5022,800;1583,413;1265,675
2020-09-05;16;18029,288;10510,125;152,263;0,000;4816,813;1436,663;1268,238
2020-09-05;17;17691,000;10399,700;79,713;0,000;4662,750;1364,013;1267,163
2020-09-05;18;17596,375;10789,838;111,413;0,000;4369,075;1176,800;1267,200
2020-09-05;19;17626,688;10580,575;79,450;0,000;4336,650;1450,088;1266,363
2020-09-05;20;18348,313;11148,488;136,725;0,000;4481,350;1449,638;1269,000
2020-09-05;21;18595,975;11196,638;388,488;0,000;4561,250;1587,075;1254,875
2020-09-05;22;17430,350;10468,775;325,438;0,000;4618,913;1293,625;1055,950
2020-09-05;23;16233,538;10114,638;268,063;0,000;4588,450;588,000;953,875
2020-09-05;24;15041,900;9463,450;-10,275;0,000;4479,550;154,138;959,900
2020-09-06;1;14134,375;8953,013;-10,100;0,000;4472,388;-214,550;935,188
2020-09-06;2;13480,500;8822,800;-10,438;0,000;4413,163;-649,850;907,213
2020-09-06;3;13167,825;8636,175;-12,325;0,000;4298,838;-430,238;676,088
2020-09-06;4;12967,563;8607,263;-12,725;0,000;4337,438;-670,013;706,275
2020-09-06;5;12906,713;8595,550;-12,700;0,000;4354,175;-824,638;792,850
2020-09-06;6;12863,888;8348,813;-13,063;0,000;4364,363;-707,775;875,563
2020-09-06;7;12880,950;8437,500;-12,700;0,000;4274,125;-649,063;828,700
2020-09-06;8;13551,225;8687,488;-12,525;0,000;4317,350;-87,963;645,788
2020-09-06;9;14519,150;9039,663;-29,988;0,000;4293,088;461,138;754,838
2020-09-06;10;15222,188;9028,488;-39,213;0,000;4525,150;872,900;858,900
2020-09-06;11;15624,775;8596,300;-36,125;0,000;4941,775;1112,738;1036,475
2020-09-06;12;15914,338;8607,563;4,688;0,000;5178,400;1198,713;937,488
2020-09-06;13;16003,513;8671,075;12,688;0,000;5285,325;998,138;1053,288
2020-09-06;14;15949,625;8615,050;-7,013;0,000;5280,813;1047,013;1015,250
2020-09-06;15;15622,788;8692,000;-10,050;0,000;5053,013;928,188;954,225
2020-09-06;16;15211,338;8613,775;-9,425;0,000;4880,138;507,538;1220,663
