Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-02-03;12;23656,725;14877,488;-6,688;0,000;7313,650;773,688;708,775
2020-02-03;13;23713,788;14871,200;-6,825;0,000;7326,250;807,975;726,000
2020-02-03;14;23744,150;15040,550;40,625;0,000;7176,775;826,125;720,500
2020-02-03;15;23444,088;14883,288;-6,888;0,000;6990,613;858,475;725,313
2020-02-03;16;23143,100;14883,588;-6,500;0,000;6765,863;793,900;714,100
2020-02-03;17;23447,900;15107,163;135,775;0,000;6790,350;843,838;713,388
2020-02-03;18;24265,650;15790,463;663,100;0,000;6923,713;832,900;727,175
2020-02-03;19;24003,100;15154,138;755,988;0,000;7182,550;949,600;717,863
2020-02-03;20;23786,625;14871,775;721,038;0,000;7369,675;839,538;712,288
2020-02-03;21;23022,338;14100,388;591,238;0,000;7411,825;835,950;685,063
2020-02-03;22;21432,338;12405,675;287,763;0,000;7546,938;784,700;704,850
2020-02-03;23;20019,588;10863,025;-6,888;0,000;7677,613;801,000;696,388
2020-02-03;24;18805,388;9912,775;-98,650;0,000;7515,438;822,663;664,963
2020-02-04;1;17782,363;10524,163;-299,413;0,000;7250,088;-31,975;345,638
2020-02-04;2;17264,963;10582,650;-663,163;0,000;7054,763;-30,225;323,925
2020-02-04;3;16930,125;10666,025;-776,288;0,000;6728,013;-27,050;345,550
2020-02-04;4;16936,600;10721,175;-791,025;0,000;6584,138;94,250;336,538
2020-02-04;5;17206,975;10581,713;-780,788;0,000;6525,450;512,463;377,450
2020-02-04;6;18166,075;11157,313;-831,063;0,000;6542,325;886,113;419,375
2020-02-04;7;20757,963;13123,338;-242,850;0,000;6662,975;894,088;335,163
2020-02-04;8;22570,138;15262,913;-3,650;0,000;6822,788;473,400;28,238
2020-02-04;9;23496,563;15059,838;-3,350;0,000;7218,713;795,363;437,288
2020-02-04;10;23843,363;14893,913;14,463;0,000;7424,663;880,488;661,138
2020-02-04;11;23767,200;14609,413;-0,988;3,825;7729,563;778,688;677,088
2020-02-04;12;24026,863;14608,363;-3,675;21,912;7935,200;770,025;722,975
2020-02-04;13;23994,575;14431,813;-3,450;44,538;8104,450;763,663;715,013
2020-02-04;14;24096,638;14192,575;304,975;75,663;8468,863;748,575;698,825
2020-02-04;15;23687,375;13956,100;377,950;76,812;8350,750;840,988;545,613
2020-02-04;16;23509,188;13799,663;427,450;80,088;8277,663;881,013;553,538
2020-02-04;17;23672,488;13841,075;683,088;78,500;8098,813;1166,275;579,138
2020-02-04;18;24413,313;14596,675;924,875;77,463;8031,413;1170,825;628,813
2020-02-04;19;24122,950;13837,013;1028,038;77,475;8193,088;1442,488;656,450
2020-02-04;20;24017,375;13929,863;1104,450;78,850;8176,525;1222,238;705,775
2020-02-04;21;23381,463;13240,738;849,575;76,688;8253,500;1192,875;711,863
2020-02-04;22;21839,163;11865,350;179,463;77,800;8228,200;1069,350;701,625
2020-02-04;23;20275,063;10349,438;-6,225;78,975;8247,450;1027,650;671,713
2020-02-04;24;19097,550;9464,838;-458,788;79,287;8461,688;1015,988;627,713
2020-02-05;1;18134,800;9798,313;-694,300;77,875;8647,088;38,400;349,913
2020-02-05;2;17476,425;9622,775;-975,438;79,725;8536,763;56,325;246,775
2020-02-05;3;17059,713;9234,038;-1095,038;79,250;8748,800;-154,838;337,375
2020-02-05;4;17097,750;9141,600;-1173,113;76,688;8938,138;-119,063;318,800
2020-02-05;5;17476,925;9328,950;-1167,938;78,200;9014,038;-40,713;344,950
2020-02-05;6;18322,713;9877,913;-816,538;78,650;9026,663;276,150;-34,388
2020-02-05;7;20999,888;11330,675;-134,200;79,875;9017,925;372,650;407,975
2020-02-05;8;22639,125;12882,950;-6,213;78,325;8732,250;489,875;535,988
2020-02-05;9;23581,413;14170,450;10,950;78,825;8197,888;532,075;689,575
2020-02-05;10;23800,050;14354,113;13,125;78,263;7993,450;749,775;711,775
2020-02-05;11;23376,538;13874,263;61,275;78,650;8059,063;741,038;713,913
2020-02-05;12;23373,125;14020,963;271,213;78,563;7902,663;733,288;729,050
2020-02-05;13;23332,675;13968,275;295,413;77,725;7852,463;805,300;720,888
2020-02-05;14;23420,763;14079,625;293,413;77,388;7808,275;809,113;728,738
2020-02-05;15;23107,875;13771,100;307,563;77,975;7880,513;763,088;697,125
2020-02-05;16;23003,075;13731,113;312,638;77,675;7703,325;840,163;722,750
2020-02-05;17;23520,388;14250,713;516,113;78,525;7727,688;804,938;722,513
2020-02-05;18;24650,613;14903,813;680,113;80,288;8235,263;771,063;715,588
2020-02-05;19;24441,500;13904,925;650,313;76,962;8683,075;1124,513;718,463
2020-02-05;20;24356,125;13734,175;1029,463;77,088;8915,138;982,513;722,175
2020-02-05;21;23777,400;13074,788;634,813;76,688;9152,613;845,150;714,925
2020-02-05;22;22304,525;11837,413;63,088;78,513;9288,450;477,350;717,463
2020-02-05;23;20833,438;10659,813;4,975;77,988;9384,788;92,938;711,563
2020-02-05;24;19509,813;9805,363;-7,300;78,188;9446,875;-246,488;521,113
2020-02-06;1;18492,575;9013,788;-238,463;78,625;9431,400;32,188;255,563
2020-02-06;2;17777,863;9178,988;-972,050;78,750;9555,313;-212,688;233,663
2020-02-06;3;17550,600;9433,175;-1409,738;78,925;9635,300;-348,988;243,863
2020-02-06;4;17540,125;9620,213;-1485,550;79,113;9668,500;-630,488;370,225
2020-02-06;5;17805,838;9629,350;-1478,125;80,225;9603,225;-468,350;526,050
2020-02-06;6;18723,263;9918,138;-972,525;79,050;9523,088;-180,613;436,600
2020-02-06;7;21276,963;11272,463;-74,150;76,812;9528,338;14,838;537,088
2020-02-06;8;23041,900;13003,488;-5,788;77,213;9606,813;-267,088;705,550
2020-02-06;9;24070,700;13876,838;12,125;77,937;9615,238;-120,800;705,375
2020-02-06;10;24274,175;13954,000;14,400;78,312;9516,725;110,400;709,100
2020-02-06;11;24165,175;13872,475;40,100;78,975;9290,613;282,263;720,525
2020-02-06;12;24513,925;13930,125;37,525;79,125;9212,325;672,525;709,163
2020-02-06;13;24557,588;14329,288;148,313;78,912;9082,425;431,738;720,938
2020-02-06;14;24777,175;14548,263;199,563;78,375;8955,888;580,838;703,625
2020-02-06;15;24387,638;14163,325;-5,188;77,875;8819,413;690,913;710,588
2020-02-06;16;24075,038;13966,800;-2,550;78,513;8644,650;745,750;713,588
2020-02-06;17;24050,250;14054,788;77,788;78,925;8493,925;791,713;705,200
2020-02-06;18;24740,200;14228,163;143,925;79,625;8528,188;1255,150;714,175
2020-02-06;19;24336,700;14169,575;99,525;77,550;8358,613;1081,488;717,963
2020-02-06;20;24220,038;14190,600;17,950;78,462;8346,300;974,675;716,875
2020-02-06;21;23714,138;13916,388;26,100;79,113;8149,125;937,675;713,913
2020-02-06;22;22133,313;12393,675;123,725;77,850;7958,225;1092,038;703,038
2020-02-06;23;20585,450;11003,900;45,713;77,550;7561,088;1346,650;681,250
2020-02-06;24;19292,188;10602,750;-9,113;77,750;7171,188;958,188;576,925
2020-02-07;1;18273,475;9859,988;-12,738;79,100;6929,038;809,088;691,313
2020-02-07;2;17608,450;9722,538;-12,638;78,325;6745,075;686,350;470,638
2020-02-07;3;17267,725;9953,138;-230,313;78,000;6581,700;557,200;408,350
2020-02-07;4;17472,550;10300,438;-468,538;76,425;6528,713;662,513;450,200
2020-02-07;5;17700,700;10017,638;-467,550;78,725;6405,988;1152,425;595,200
2020-02-07;6;18455,063;10825,425;-348,913;77,163;6384,988;1212,800;386,975
2020-02-07;7;21212,075;13173,425;-129,350;77,988;6472,525;1093,675;610,350
2020-02-07;8;22799,088;14810,525;-5,863;77,075;6494,850;1057,313;443,188
2020-02-07;9;23750,375;15410,663;11,538;79,050;6369,738;1423,263;555,463
2020-02-07;10;23994,950;15719,738;93,825;78,725;6231,475;1350,750;706,563
2020-02-07;11;23698,888;15407,988;104,438;79,488;6143,538;1445,900;719,550
2020-02-07;12;24021,300;16093,925;136,138;77,663;6045,738;1175,150;716,325
2020-02-07;13;24040,925;16091,513;273,488;78,638;5939,925;1301,425;721,475
2020-02-07;14;23980,675;16217,325;578,413;78,713;5873,675;1182,013;716,838
2020-02-07;15;23401,775;15567,775;142,550;77,988;5820,463;1300,525;721,000
2020-02-07;16;23005,350;15386,163;-6,563;78,888;5811,875;1107,250;711,800
2020-02-07;17;22997,725;15497,288;178,475;77,675;5856,188;922,950;726,988
2020-02-07;18;24030,713;15935,088;382,088;80,063;6014,750;1369,988;715,900
2020-02-07;19;23883,938;15656,500;383,625;77,888;6213,925;1293,550;730,613
2020-02-07;20;23623,763;15298,213;324,650;78,600;6454,900;1175,013;722,113
2020-02-07;21;23352,875;15056,550;310,663;78,125;6513,013;1087,313;721,038
2020-02-07;22;22013,388;13553,750;31,675;79,388;6635,188;1126,538;714,463
2020-02-07;23;20519,688;11922,588;5,925;77,337;6680,513;1225,363;710,263
2020-02-07;24;19278,450;10448,025;4,875;76,863;6747,038;1395,275;713,713
2020-02-08;1;18371,450;9925,638;-11,125;77,400;6799,088;931,713;737,875
2020-02-08;2;17602,025;9464,988;-171,588;79,000;6827,075;719,675;762,563
2020-02-08;3;17323,800;9212,638;-193,775;80,013;7100,150;469,400;740,400
2020-02-08;4;17311,150;9196,988;-193,988;77,075;7256,025;392,263;666,275
2020-02-08;5;17322,950;9173,788;-193,050;79,512;7364,063;373,875;603,300
2020-02-08;6;17402,425;9224,250;-125,000;78,138;7337,075;240,288;724,950
2020-02-08;7;18380,350;9625,188;-13,300;78,950;7411,850;602,063;752,300
2020-02-08;8;18990,475;10110,813;-11,600;78,987;7407,150;745,113;747,100
2020-02-08;9;20241,125;11479,925;9,388;76,950;7198,100;826,388;748,750
2020-02-08;10;20931,275;12552,550;111,113;77,588;6790,100;838,325;760,763
2020-02-08;11;20869,238;12981,913;269,975;78,513;6315,650;830,688;756,613
2020-02-08;12;20733,763;12981,625;478,688;79,763;6094,675;904,588;764,175
2020-02-08;13;20335,938;12779,625;379,788;80,775;5976,825;828,238;760,075
2020-02-08;14;20228,288;12553,125;346,375;77,875;5946,850;984,688;759,850
2020-02-08;15;19702,900;11983,638;211,275;78,263;5772,375;1192,313;759,825
2020-02-08;16;19782,888;11881,638;159,250;77,400;5871,863;1282,850;756,100
2020-02-08;17;20020,875;11740,650;160,813;77,712;6406,600;1160,963;726,813
2020-02-08;18;21302,713;12192,113;242,575;79,500;7229,288;1154,488;734,750
2020-02-08;19;21329,475;11702,875;613,325;78,113;7869,313;999,300;766,338
2020-02-08;20;20987,350;11103,575;386,238;78,450;8319,850;819,300;757,838
2020-02-08;21;20374,938;10453,650;312,275;77,688;8309,588;872,413;761,900
2020-02-08;22;19428,088;9906,463;49,088;77,688;8229,700;630,238;684,000
2020-02-08;23;18437,400;9453,750;-12,100;79,362;8089,413;381,975;530,488
2020-02-08;24;17340,738;8966,063;-13,075;78,325;7892,488;-37,063;552,025
2020-02-09;1;16212,850;7446,588;-12,938;78,912;7616,238;524,713;644,700
2020-02-09;2;15667,175;7243,238;-12,613;77,738;7573,688;271,675;590,725
2020-02-09;3;15330,863;7410,038;-133,475;77,037;7588,788;81,650;387,113
2020-02-09;4;15182,550;7376,788;-151,038;78,113;7642,800;32,900;284,938
2020-02-09;5;15201,463;7335,313;-150,788;78,788;7711,863;83,113;221,638
2020-02-09;6;15346,013;7401,450;-150,975;78,863;7746,063;211,038;142,888
2020-02-09;7;15685,475;7413,438;-30,388;80,025;7812,713;209,775;284,913
2020-02-09;8;15809,763;7048,863;-12,900;77,988;7892,775;305,875;587,013
2020-02-09;9;16546,463;7315,913;15,963;77,412;7808,950;809,125;634,000
2020-02-09;10;17117,388;7861,563;267,375;76,950;7494,738;1025,238;756,175
2020-02-09;11;17318,400;8268,000;201,600;77,538;7325,188;972,525;766,488
2020-02-09;12;17243,900;8255,438;185,075;78,513;7489,313;765,763;749,050
2020-02-09;13;17229,813;7854,838;81,250;76,700;7935,188;701,900;755,550
2020-02-09;14;17328,738;7687,688;1,538;78,850;8363,088;529,913;766,700
2020-02-09;15;17179,000;7535,388;1,975;80,600;8871,213;28,388;758,188
2020-02-09;16;17192,413;7597,513;93,550;76,638;9259,088;-404,763;749,513
2020-02-09;17;17568,800;7480,488;84,250;77,787;9652,275;-309,875;756,813
2020-02-09;18;19019,463;8487,000;99,375;76,625;9999,650;-210,750;750,725
2020-02-09;19;19467,950;8846,150;214,713;76,750;10071,513;-176,775;734,088
2020-02-09;20;19534,913;8970,588;395,325;79,275;10066,663;-94,425;595,750
2020-02-09;21;19109,400;8686,138;319,400;79,950;9939,613;10,425;488,188
2020-02-09;22;18206,450;8232,138;129,063;77,913;9945,825;-246,363;293,850
2020-02-09;23;17565,213;7507,763;-11,163;77,412;10083,138;-457,263;449,088
2020-02-09;24;16603,113;6572,575;-78,550;78,525;10020,538;-261,938;356,925
2020-02-10;1;15827,100;6651,775;-957,488;77,150;9901,750;33,125;207,538
2020-02-10;2;15374,413;6513,988;-1207,750;78,125;9866,013;-13,450;223,750
2020-02-10;3;15154,813;6378,038;-1203,638;77,400;9734,475;20,788;228,900
2020-02-10;4;15227,488;6574,550;-1199,100;78,250;9643,950;-14,638;225,913
2020-02-10;5;15618,013;7026,150;-1184,638;79,287;9646,138;-88,850;222,563
2020-02-10;6;16782,238;7861,263;-994,650;78,075;9736,638;-263,763;443,200
2020-02-10;7;19794,838;9406,725;-100,575;78,963;9834,075;212,875;446,088
2020-02-10;8;21770,325;11500,650;-5,925;78,738;9873,263;-293,563;696,500
2020-02-10;9;23209,163;12761,800;-6,000;77,088;9964,513;-231,700;722,950
2020-02-10;10;23510,975;12880,250;188,000;78,650;9930,275;-18,588;726,488
2020-02-10;11;23419,500;12576,588;460,025;78,638;10058,138;71,825;719,788
2020-02-10;12;23622,563;12743,600;718,463;78,012;10136,388;38,700;713,000
2020-02-10;13;23647,875;12702,763;632,488;78,200;10277,613;-21,963;699,963
2020-02-10;14;23719,863;12576,800;597,500;78,750;10334,338;70,388;729,138
2020-02-10;15;23314,763;12391,475;567,763;76,825;10233,200;3,263;685,400
2020-02-10;16;23072,075;12007,013;370,638;77,600;10340,075;20,063;700,113
2020-02-10;17;23168,625;12030,300;164,775;78,775;10438,225;3,188;704,475
2020-02-10;18;23993,238;12673,150;271,188;77,862;10645,225;-31,575;702,413
2020-02-10;19;23886,850;12470,825;294,150;79,375;10722,925;-19,938;715,263
2020-02-10;20;23715,438;12365,600;255,550;78,188;10689,025;-43,825;718,938
2020-02-10;21;23150,438;11802,575;165,950;78,650;10584,788;57,138;716,738
2020-02-10;22;21707,313;10684,225;43,938;78,775;10338,475;-6,238;707,163
2020-02-10;23;20161,263;9408,938;-8,550;77,463;9985,750;53,175;721,400
2020-02-10;24;19044,950;8648,325;-34,175;77,688;9719,250;-1,525;721,700
2020-02-11;1;18050,075;8531,075;-307,825;77,738;9450,063;91,675;302,488
2020-02-11;2;17497,038;8941,988;-835,813;77,438;9035,100;120,713;238,388
2020-02-11;3;17134,613;9011,250;-928,500;78,250;8867,863;-41,488;237,400
2020-02-11;4;17275,975;9130,975;-924,438;78,762;8812,225;18,875;242,475
2020-02-11;5;17515,600;9475,475;-742,863;77,763;8588,738;-42,938;234,438
2020-02-11;6;18398,250;9945,625;-599,550;76,887;8834,525;-15,075;239,213
2020-02-11;7;20897,950;11204,988;-131,550;78,625;9340,025;190,213;295,875
2020-02-11;8;22610,300;12321,238;-5,763;77,862;9685,550;76,988;531,288
2020-02-11;9;23507,888;12867,200;12,600;79,287;9948,863;32,775;668,213
2020-02-11;10;23914,975;12993,275;97,500;78,438;10196,275;12,775;723,225
2020-02-11;11;23780,563;12702,313;264,688;79,375;10373,213;60,113;661,600
2020-02-11;12;23891,700;12789,413;426,750;79,613;10412,825;15,825;690,475
2020-02-11;13;23876,713;12824,213;334,888;79,175;10343,038;17,388;695,313
2020-02-11;14;24005,300;12887,575;277,850;79,225;10458,513;-43,650;706,663
2020-02-11;15;23740,025;12531,225;-6,263;78,837;10505,388;67,600;636,675
2020-02-11;16;23579,413;12378,413;175,588;79,675;10455,725;66,525;674,650
2020-02-11;17;23541,313;12412,688;273,625;77,238;10478,725;-20,525;684,038
2020-02-11;18;24493,438;13230,950;534,963;78,250;10531,488;28,863;715,163
2020-02-11;19;24334,300;13028,388;711,375;77,975;10629,250;15,863;668,750
2020-02-11;20;24124,975;12848,013;694,938;79,212;10652,713;-3,438;635,975
2020-02-11;21;23378,500;12064,975;398,975;80,150;10667,913;24,563;627,763
2020-02-11;22;21884,800;10611,088;330,863;79,450;10654,325;-21,038;650,325
2020-02-11;23;20229,350;9190,575;158,563;78,200;10525,513;0,400;523,338
2020-02-11;24;19075,725;8389,625;-20,738;79,050;10438,725;-2,625;279,125
2020-02-12;1;18070,513;7959,913;-494,163;79,812;10359,800;21,463;232,813
2020-02-12;2;17522,138;8163,450;-1046,463;77,750;10317,950;86,163;6,100
2020-02-12;3;17214,613;8156,638;-1271,350;78,563;10278,050;61,163;-1,200
2020-02-12;4;17316,613;8319,338;-1281,050;79,150;10270,088;34,450;-23,025
2020-02-12;5;17488,925;8512,863;-1192,725;77,200;10228,813;-9,425;-43,050
2020-02-12;6;18329,138;8860,325;-721,663;77,262;10164,475;-45,513;80,850
2020-02-12;7;20836,050;10476,100;-46,213;77,288;10172,675;287,063;-51,775
2020-02-12;8;22478,375;12035,225;-6,700;78,050;10256,813;15,288;185,450
2020-02-12;9;23517,400;12682,413;65,288;77,775;10456,000;42,350;349,788
2020-02-12;10;23936,350;12987,800;288,413;79,287;10547,713;62,588;351,900
2020-02-12;11;23816,525;12643,225;465,600;78,250;10599,450;125,850;461,163
2020-02-12;12;23944,875;12739,588;611,025;78,263;10561,713;-32,475;683,338
2020-02-12;13;23991,813;12709,013;436,913;77,738;10515,213;53,475;730,888
2020-02-12;14;24109,250;12609,713;433,613;77,813;10568,125;186,538;751,775
2020-02-12;15;23720,925;12211,800;521,563;77,688;10437,550;183,125;896,825
2020-02-12;16;23529,475;12247,050;423,338;78,863;10497,788;224,013;568,050
2020-02-12;17;23600,013;12331,663;377,350;76,975;10493,313;276,113;504,650
2020-02-12;18;24544,625;12929,000;697,163;79,800;10562,738;335,525;722,625
2020-02-12;19;24331,500;12786,800;803,475;78,888;10586,988;256,963;706,150
2020-02-12;20;24164,850;12293,650;520,925;77,262;10648,000;119,688;1112,675
2020-02-12;21;23578,525;11795,550;21,700;77,937;10619,825;35,963;1142,938
2020-02-12;22;22082,650;10734,188;-4,913;76,775;10538,450;-323,850;1151,500
2020-02-12;23;20576,200;9590,150;-7,600;78,987;10418,225;-564,900;1144,100
2020-02-12;24;19277,325;8802,850;-153,988;77,550;10364,388;-663,550;936,950
2020-02-13;1;18292,588;8617,013;-596,350;80,412;10187,525;-146,225;231,650
2020-02-13;2;17804,650;8949,913;-962,013;78,925;10081,900;-457,913;191,075
2020-02-13;3;17423,475;8993,188;-1149,175;79,050;9982,663;-583,850;186,600
2020-02-13;4;17483,225;9268,200;-1259,413;80,550;9880,875;-542,475;142,775
2020-02-13;5;17791,363;9624,275;-1322,038;79,750;9791,288;-312,075;14,863
2020-02-13;6;18688,438;10066,263;-1145,750;79,088;9764,438;-88,475;105,150
2020-02-13;7;21095,988;11233,625;-115,163;79,925;9581,813;266,075;137,713
2020-02-13;8;22733,813;12902,488;-3,088;79,863;9511,763;-34,888;360,463
2020-02-13;9;23560,688;13884,300;47,075;87,312;9271,363;-185,288;594,238
2020-02-13;10;23566,700;13614,413;6,325;125,525;9038,713;-10,488;933,638
2020-02-13;11;23119,550;12974,300;-3,113;189,775;8740,988;361,275;1051,475
2020-02-13;12;23260,163;13241,963;-3,375;228,800;8339,325;536,563;1156,700
2020-02-13;13;23176,938;13584,038;-3,025;229,300;7828,163;632,800;1147,175
2020-02-13;14;23413,875;13982,650;-3,175;228,100;7661,575;613,388;1164,413
2020-02-13;15;23135,863;14232,563;-3,138;229,512;7270,150;395,275;1237,675
2020-02-13;16;23034,900;14428,213;-2,963;230,850;6859,688;489,788;1259,763
2020-02-13;17;23263,050;14641,413;33,650;229,362;6797,738;467,575;1356,888
2020-02-13;18;24392,200;15354,575;120,388;229,538;7118,125;576,950;1344,913
2020-02-13;19;24424,138;14879,063;110,600;94,500;7615,175;609,913;1341,125
2020-02-13;20;24233,463;14510,388;52,638;77,037;7848,013;543,563;1345,150
2020-02-13;21;23636,113;13932,400;1,013;80,088;7878,438;487,763;1350,713
2020-02-13;22;22157,363;13313,875;258,238;10,338;7676,163;-174,800;1351,463
2020-02-13;23;20627,350;12095,925;98,738;0,000;7477,500;-270,800;1334,638
2020-02-13;24;19305,375;11183,363;-6,025;0,000;7207,825;-213,888;1143,625
2020-02-14;1;18269,538;10692,538;-13,888;0,000;6790,050;64,175;735,175
2020-02-14;2;17638,175;10594,450;-19,550;0,000;6598,450;-35,813;506,150
2020-02-14;3;17261,163;10363,350;-20,600;0,000;6464,638;-28,263;486,613
2020-02-14;4;17349,550;10681,563;-210,488;0,000;6326,863;83,400;471,038
2020-02-14;5;17668,700;10902,225;-347,775;0,000;6206,475;352,925;564,163
2020-02-14;6;18490,038;11388,363;-170,663;0,000;6120,913;569,863;590,138
2020-02-14;7;21019,963;13880,875;-7,888;0,000;5979,450;763,100;399,288
2020-02-14;8;22729,050;15276,913;-7,138;33,888;6017,363;1140,063;299,488
2020-02-14;9;23756,025;15943,663;10,475;90,150;6040,150;1448,563;326,563
2020-02-14;10;24130,625;16132,363;113,338;143,413;6044,225;1442,088;525,363
2020-02-14;11;24098,700;16116,913;249,863;148,175;5953,588;1343,175;696,963
2020-02-14;12;24396,488;16595,825;143,638;148,338;5949,950;1097,375;758,525
2020-02-14;13;24565,975;17003,675;-4,775;148,575;5906,000;901,375;757,875
2020-02-14;14;24469,713;16843,713;-7,450;148,288;5897,688;976,350;758,000
2020-02-14;15;23999,750;16420,563;-7,125;148,400;5880,188;949,675;752,363
2020-02-14;16;23657,063;15950,588;-6,913;147,188;5916,613;1041,938;747,688
2020-02-14;17;23602,700;15903,875;91,688;115,988;6003,838;944,750;746,550
2020-02-14;18;24363,813;16090,500;123,675;108,938;6095,025;1414,150;757,188
2020-02-14;19;24145,925;15885,738;189,863;108,500;6122,825;1384,113;757,938
2020-02-14;20;23917,575;15514,363;274,925;13,638;6138,000;1514,175;755,713
2020-02-14;21;23121,175;14910,388;319,113;0,000;5964,513;1469,038;782,713
2020-02-14;22;21650,413;13149,225;294,288;0,000;5773,125;1466,813;1265,950
