Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20200401;1;72,12;72,12;72,12;1129,21;1077,81
20200401;2;71,24;71,24;71,24;1144,57;1228,21
20200401;3;71,24;71,24;71,24;1348,69;1364,42
20200401;4;71,12;71,12;71,12;1476,54;1521,14
20200401;5;71,12;71,12;71,12;1458,66;1424,57
20200401;6;71,24;71,24;71,24;1296,11;1281,44
20200401;7;71,24;71,24;71,24;1143,79;1267,80
20200401;8;71,24;71,24;71,24;1257,05;1261,38
20200401;9;140,75;140,75;140,75;953,07;951,30
20200401;10;154,10;154,10;154,10;532,53;620,42
20200401;11;71,24;71,24;71,24;1236,26;1267,10
20200401;12;71,24;71,24;71,24;1437,61;1449,37
20200401;13;71,24;71,24;71,24;1349,05;1366,11
20200401;14;72,12;72,12;72,12;1154,14;1205,29
20200401;15;71,24;71,24;71,24;1345,79;1387,64
20200401;16;71,24;71,24;71,24;1230,46;1252,34
20200401;17;71,24;71,24;71,24;1314,32;1333,38
20200401;18;140,75;140,75;140,75;1196,94;1234,66
20200401;19;140,75;140,75;140,75;909,62;1004,33
20200401;20;140,75;140,75;140,75;861,54;1035,79
20200401;21;140,75;140,75;140,75;638,27;775,36
20200401;22;140,75;140,75;140,75;874,92;905,08
20200401;23;140,75;140,75;140,75;756,28;692,48
20200401;24;140,75;140,75;140,75;818,69;803,91
20200402;1;140,83;140,83;140,83;775,32;870,64
20200402;2;140,83;140,83;140,83;645,03;723,15
20200402;3;140,83;140,83;140,83;800,15;934,95
20200402;4;140,83;140,83;140,83;926,21;1035,70
20200402;5;72,24;72,24;72,24;968,21;1020,12
20200402;6;140,83;140,83;140,83;625,43;610,81
20200402;7;140,83;140,83;140,83;675,55;735,12
20200402;8;140,83;140,83;140,83;937,13;952,78
20200402;9;154,19;154,19;154,19;531,68;598,92
20200402;10;154,19;154,19;154,19;233,34;287,68
20200402;11;154,19;154,19;154,19;283,61;315,67
20200402;12;154,19;154,19;154,19;484,75;587,36
20200402;13;72,12;72,12;72,12;971,79;1078,27
20200402;14;71,24;71,24;71,24;1073,63;1085,93
20200402;15;71,24;71,24;71,24;1226,25;1234,00
20200402;16;71,24;71,24;71,24;1214,38;1149,21
20200402;17;71,24;71,24;71,24;1175,22;1256,74
20200402;18;140,83;140,83;140,83;1027,93;1007,95
20200402;19;169,96;169,96;169,96;669,66;710,61
20200402;20;154,19;154,19;154,19;611,39;650,29
20200402;21;179,42;179,42;179,42;277,35;445,24
20200402;22;140,83;140,83;140,83;617,49;608,13
20200402;23;140,83;140,83;140,83;566,46;520,67
20200402;24;140,83;140,83;140,83;792,42;797,33
20200403;1;99,29;99,29;99,29;1195,93;1308,88
20200403;2;71,24;71,24;71,24;1377,09;1421,91
20200403;3;71,00;71,00;71,00;1461,42;1519,84
20200403;4;70,01;70,01;70,01;1637,84;1670,19
20200403;5;71,00;71,00;71,00;1497,17;1473,97
20200403;6;71,24;71,24;71,24;1336,33;1333,36
20200403;7;72,00;72,00;72,00;987,52;1065,34
20200403;8;71,24;71,24;71,24;1311,94;1322,33
20200403;9;71,24;71,24;71,24;1285,25;1334,17
20200403;10;71,24;71,24;71,24;1347,52;1384,01
20200403;11;71,24;71,24;71,24;1249,33;1286,06
20200403;12;71,24;71,24;71,24;962,36;998,09
20200403;13;141,84;141,84;141,84;649,09;615,72
20200403;14;141,84;141,84;141,84;843,54;872,11
20200403;15;71,24;71,24;71,24;1228,37;1300,57
