Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20200101;1;207,53;207,53;207,53;826,91;808,28
20200101;2;160,00;160,00;160,00;899,89;904,46
20200101;3;150,43;150,43;150,43;970,56;979,28
20200101;4;141,85;141,85;141,85;1027,04;1017,76
20200101;5;133,74;133,74;133,74;1030,39;1022,80
20200101;6;72,24;72,24;72,24;1157,24;1131,19
20200101;7;72,24;72,24;72,24;1136,13;1120,59
20200101;8;160,00;160,00;160,00;984,87;967,40
20200101;9;72,24;72,24;72,24;1161,22;1134,80
20200101;10;160,00;160,00;160,00;1013,23;973,20
20200101;11;72,24;72,24;72,24;1145,05;1131,40
20200101;12;72,24;72,24;72,24;1239,19;1281,09
20200101;13;72,24;72,24;72,24;1313,35;1303,64
20200101;14;72,24;72,24;72,24;1248,54;1241,87
20200101;15;160,00;160,00;160,00;1050,56;1058,81
20200101;16;160,00;160,00;160,00;896,90;955,30
20200101;17;207,53;207,53;207,53;722,60;822,49
20200101;18;207,53;207,53;207,53;792,48;873,29
20200101;19;207,53;207,53;207,53;831,19;882,70
20200101;20;207,53;207,53;207,53;748,20;733,92
20200101;21;207,53;207,53;207,53;721,42;694,06
20200101;22;207,53;207,53;207,53;583,14;633,07
20200101;23;224,67;224,67;224,67;330,89;267,63
20200101;24;225,26;225,26;225,26;117,34;116,63
20200102;1;71,24;71,24;71,24;1239,23;1218,06
20200102;2;71,24;71,24;71,24;1321,45;1277,18
20200102;3;71,24;71,24;71,24;1222,43;1216,07
20200102;4;71,24;71,24;71,24;1160,02;1186,18
20200102;5;71,12;71,12;71,12;1347,12;1347,64
20200102;6;71,12;71,12;71,12;1407,05;1416,25
20200102;7;71,24;71,24;71,24;1447,74;1437,33
20200102;8;189,69;189,69;189,69;1540,29;1540,37
20200102;9;189,93;189,93;189,93;1522,57;1493,10
20200102;10;191,59;191,59;191,59;1373,39;1407,72
20200102;11;224,10;224,10;224,10;792,83;809,94
20200102;12;205,82;205,82;205,82;974,59;1020,75
20200102;13;205,60;205,60;205,60;1040,15;1034,18
20200102;14;205,60;205,60;205,60;892,05;928,15
20200102;15;205,49;205,49;205,49;1097,09;1113,99
20200102;16;205,60;205,60;205,60;1077,42;1104,29
20200102;17;224,10;224,10;224,10;1164,53;1270,71
20200102;18;205,60;205,60;205,60;1587,36;1619,09
20200102;19;205,60;205,60;205,60;1311,74;1349,67
20200102;20;224,10;224,10;224,10;1338,37;1379,32
20200102;21;210,47;210,47;210,47;1388,60;1346,11
20200102;22;201,60;201,60;201,60;1169,14;1205,57
20200102;23;187,54;187,54;187,54;871,99;856,74
20200102;24;164,20;164,20;164,20;1222,05;1265,40
20200103;1;197,60;197,60;197,60;1105,76;1018,73
20200103;2;197,60;197,60;197,60;911,04;926,52
20200103;3;71,24;71,24;71,24;1160,45;1152,91
20200103;4;71,00;71,00;71,00;1246,38;1245,26
20200103;5;197,60;197,60;197,60;1083,49;1014,21
20200103;6;197,60;197,60;197,60;978,66;1001,80
20200103;7;205,60;205,60;205,60;840,98;840,95
20200103;8;193,67;193,67;193,67;947,63;1000,12
20200103;9;193,67;193,67;193,67;916,64;932,51
20200103;10;193,67;193,67;193,67;823,96;849,00
20200103;11;204,73;204,73;204,73;774,99;760,55
20200103;12;193,67;193,67;193,67;809,54;845,50
20200103;13;193,67;193,67;193,67;962,08;963,79
20200103;14;193,67;193,67;193,67;812,71;776,63
20200103;15;203,97;203,97;203,97;242,65;239,54
20200103;16;204,96;204,96;204,96;183,71;194,05
20200103;17;205,60;205,60;205,60;834,50;902,64
20200103;18;193,67;193,67;193,67;945,29;1031,47
20200103;19;193,67;193,67;193,67;1120,82;1193,25
20200103;20;193,67;193,67;193,67;1037,06;1012,53
20200103;21;72,24;72,24;72,24;430,24;457,67
20200103;22;71,24;71,24;71,24;804,99;806,29
20200103;23;187,69;187,69;187,69;381,63;327,08
20200103;24;187,69;187,69;187,69;546,93;528,14
20200104;1;206,02;206,02;206,02;896,52;899,42
20200104;2;71,46;71,46;71,46;984,63;1009,50
20200104;3;206,02;206,02;206,02;735,12;704,13
20200104;4;70,98;70,98;70,98;966,47;989,13
20200104;5;206,02;206,02;206,02;822,62;802,61
20200104;6;70,74;70,74;70,74;1036,67;1040,15
20200104;7;70,98;70,98;70,98;1090,94;1111,82
20200104;8;206,02;206,02;206,02;951,92;954,87
20200104;9;206,02;206,02;206,02;999,29;1001,04
20200104;10;223,87;223,87;223,87;540,20;594,01
20200104;11;221,80;221,80;221,80;618,06;640,58
20200104;12;224,61;224,61;224,61;425,00;433,82
20200104;13;224,61;224,61;224,61;29,47;32,21
20200104;14;235,69;235,69;235,69;-374,34;-324,40
20200104;15;233,12;233,12;233,12;-13,23;11,34
20200104;16;224,61;224,61;224,61;285,81;278,97
20200104;17;223,88;223,88;223,88;510,76;604,87
20200104;18;206,02;206,02;206,02;729,28;736,83
20200104;19;223,88;223,88;223,88;553,39;659,99
20200104;20;206,02;206,02;206,02;741,76;782,58
20200104;21;206,02;206,02;206,02;803,98;807,14
20200104;22;206,02;206,02;206,02;937,31;944,38
20200104;23;206,70;206,70;206,70;920,55;876,28
20200104;24;206,70;206,70;206,70;901,57;884,52
20200105;1;204,61;204,61;204,61;822,05;841,63
20200105;2;72,24;72,24;72,24;1000,15;950,08
20200105;3;204,61;204,61;204,61;950,41;944,95
20200105;4;204,61;204,61;204,61;843,22;843,60
20200105;5;204,61;204,61;204,61;964,98;943,94
20200105;6;204,61;204,61;204,61;942,00;938,84
20200105;7;72,24;72,24;72,24;1065,47;1043,62
20200105;8;72,24;72,24;72,24;1224,22;1222,43
20200105;9;72,24;72,24;72,24;1141,24;1171,03
20200105;10;204,61;204,61;204,61;1088,16;1106,04
20200105;11;72,24;72,24;72,24;1437,23;1403,08
20200105;12;72,24;72,24;72,24;1507,64;1519,55
20200105;13;72,24;72,24;72,24;1820,30;1841,36
20200105;14;204,61;204,61;204,61;1254,03;1248,56
20200105;15;219,19;219,19;219,19;906,79;888,51
20200105;16;219,19;219,19;219,19;729,54;753,39
20200105;17;222,47;222,47;222,47;624,54;649,12
20200105;18;185,67;185,67;185,67;695,71;819,03
20200105;19;204,61;204,61;204,61;1104,20;1140,37
20200105;20;185,69;185,69;185,69;1022,64;1085,85
20200105;21;185,62;185,62;185,62;1079,01;1101,36
20200105;22;185,64;185,64;185,64;972,81;932,20
20200105;23;185,65;185,65;185,65;693,57;655,18
20200105;24;206,70;206,70;206,70;289,37;364,61
20200106;1;184,38;184,38;184,38;458,18;360,94
20200106;2;184,41;184,41;184,41;425,40;453,45
20200106;3;184,35;184,35;184,35;598,92;586,57
20200106;4;72,24;72,24;72,24;847,14;826,37
20200106;5;72,24;72,24;72,24;898,16;873,31
20200106;6;184,34;184,34;184,34;702,44;723,28
20200106;7;184,37;184,37;184,37;576,53;584,87
20200106;8;187,48;187,48;187,48;689,53;664,82
20200106;9;184,39;184,39;184,39;595,15;571,59
20200106;10;202,75;202,75;202,75;507,16;517,23
20200106;11;184,41;184,41;184,41;549,15;558,64
20200106;12;191,11;191,11;191,11;515,31;500,99
20200106;13;184,39;184,39;184,39;635,29;633,97
20200106;14;202,75;202,75;202,75;444,51;433,01
20200106;15;202,75;202,75;202,75;524,61;565,32
20200106;16;202,75;202,75;202,75;608,07;642,97
20200106;17;221,30;221,30;221,30;593,28;631,42
20200106;18;221,70;221,70;221,70;482,91;478,53
20200106;19;221,70;221,70;221,70;479,47;539,92
20200106;20;221,70;221,70;221,70;476,37;503,03
20200106;21;221,70;221,70;221,70;299,75;298,34
20200106;22;202,75;202,75;202,75;382,14;375,76
20200106;23;202,75;202,75;202,75;357,60;353,00
20200106;24;184,40;184,40;184,40;349,06;388,30
20200107;1;183,90;183,90;183,90;814,61;788,48
20200107;2;183,91;183,91;183,91;713,39;683,52
20200107;3;183,92;183,92;183,92;686,03;679,20
20200107;4;183,93;183,93;183,93;638,69;664,72
20200107;5;183,92;183,92;183,92;690,62;672,51
20200107;6;183,90;183,90;183,90;801,29;838,24
20200107;7;223,82;223,82;223,82;-230,04;-199,67
20200107;8;245,33;245,33;245,33;98,45;32,16
20200107;9;252,30;252,30;252,30;-42,08;-34,87
20200107;10;252,60;252,60;252,60;-271,94;-226,50
20200107;11;251,31;251,31;251,31;-126,22;-105,46
20200107;12;237,65;237,65;237,65;-156,63;-171,68
20200107;13;252,10;252,10;252,10;-153,18;-162,88
20200107;14;259,55;259,55;259,55;-278,23;-245,43
20200107;15;250,97;250,97;250,97;-237,99;-240,32
20200107;16;250,69;250,69;250,69;-265,58;-251,60
20200107;17;272,93;272,93;272,93;-558,40;-466,75
20200107;18;269,37;269,37;269,37;-387,93;-290,06
20200107;19;252,93;252,93;252,93;-216,94;-166,98
20200107;20;252,48;252,48;252,48;-125,38;-163,69
20200107;21;245,33;245,33;245,33;131,62;89,48
20200107;22;205,61;205,61;205,61;113,32;154,71
20200107;23;220,70;220,70;220,70;209,98;215,29
20200107;24;183,95;183,95;183,95;549,65;568,15
20200108;1;186,36;186,36;186,36;571,49;536,26
20200108;2;186,35;186,35;186,35;594,99;575,92
20200108;3;186,36;186,36;186,36;566,43;572,32
20200108;4;186,35;186,35;186,35;633,92;637,10
20200108;5;186,34;186,34;186,34;700,48;706,29
20200108;6;186,34;186,34;186,34;678,24;723,62
20200108;7;216,23;216,23;216,23;188,93;260,96
20200108;8;205,15;205,15;205,15;641,05;678,01
20200108;9;223,55;223,55;223,55;595,32;567,89
20200108;10;236,01;236,01;236,01;514,29;584,38
20200108;11;223,55;223,55;223,55;804,89;795,26
20200108;12;223,55;223,55;223,55;464,95;501,71
20200108;13;223,55;223,55;223,55;424,54;416,44
20200108;14;236,01;236,01;236,01;277,83;300,12
20200108;15;236,01;236,01;236,01;268,06;256,55
20200108;16;223,55;223,55;223,55;507,43;504,80
20200108;17;240,40;240,40;240,40;96,26;222,34
20200108;18;240,80;240,80;240,80;190,53;302,40
20200108;19;254,44;254,44;254,44;-269,71;-270,13
20200108;20;254,37;254,37;254,37;-80,50;-76,61
20200108;21;238,30;238,30;238,30;257,88;221,28
20200108;22;205,15;205,15;205,15;781,00;770,97
20200108;23;205,15;205,15;205,15;549,39;601,78
20200108;24;186,37;186,37;186,37;621,79;624,03
20200109;1;183,56;183,56;183,56;443,69;443,02
20200109;2;204,41;204,41;204,41;245,92;236,56
20200109;3;204,41;204,41;204,41;232,19;229,44
20200109;4;204,41;204,41;204,41;107,82;97,57
20200109;5;204,41;204,41;204,41;75,23;111,19
20200109;6;204,41;204,41;204,41;183,87;201,58
20200109;7;231,79;231,79;231,79;-738,04;-685,75
20200109;8;263,81;263,81;263,81;-528,86;-554,84
20200109;9;290,91;290,91;290,91;-833,24;-848,66
20200109;10;310,89;310,89;310,89;-1184,29;-1168,17
20200109;11;299,37;299,37;299,37;-994,15;-949,89
20200109;12;310,89;310,89;310,89;-1100,86;-1025,65
20200109;13;299,37;299,37;299,37;-840,52;-868,94
20200109;14;290,52;290,52;290,52;-640,11;-630,30
20200109;15;281,56;281,56;281,56;-246,16;-156,65
20200109;16;238,42;238,42;238,42;184,88;150,96
20200109;17;222,67;222,67;222,67;240,72;389,90
20200109;18;222,66;222,66;222,66;608,38;658,02
20200109;19;222,66;222,66;222,66;714,17;739,23
20200109;20;222,66;222,66;222,66;537,12;551,14
20200109;21;204,41;204,41;204,41;693,39;685,44
20200109;22;199,47;199,47;199,47;694,46;730,10
20200109;23;192,00;192,00;192,00;297,60;324,16
20200109;24;183,57;183,57;183,57;-9,09;35,08
20200110;1;185,02;185,02;185,02;296,62;223,27
20200110;2;185,04;185,04;185,04;151,46;141,55
20200110;3;185,02;185,02;185,02;257,37;223,47
20200110;4;185,03;185,03;185,03;229,32;232,54
20200110;5;185,00;185,00;185,00;386,98;345,53
20200110;6;190,21;190,21;190,21;262,32;228,03
20200110;7;229,35;229,35;229,35;-366,80;-291,58
20200110;8;249,05;249,05;249,05;38,81;23,55
20200110;9;266,76;266,76;266,76;-625,47;-600,42
20200110;10;256,53;256,53;256,53;-585,42;-514,99
20200110;11;256,52;256,52;256,52;-446,45;-398,53
20200110;12;256,47;256,47;256,47;-210,59;-191,48
20200110;13;253,92;253,92;253,92;18,87;30,48
20200110;14;222,97;222,97;222,97;435,26;485,75
20200110;15;204,66;204,66;204,66;876,41;891,79
20200110;16;204,66;204,66;204,66;942,48;964,17
20200110;17;222,97;222,97;222,97;606,26;654,08
20200110;18;233,68;233,68;233,68;286,56;398,29
20200110;19;222,97;222,97;222,97;375,79;466,72
20200110;20;204,66;204,66;204,66;689,88;675,60
20200110;21;222,97;222,97;222,97;426,49;336,57
20200110;22;211,33;211,33;211,33;100,20;144,85
20200110;23;219,10;219,10;219,10;-111,56;-149,77
20200110;24;204,66;204,66;204,66;-79,69;-90,15
20200111;1;182,15;182,15;182,15;678,73;686,38
20200111;2;72,24;72,24;72,24;898,08;875,31
20200111;3;72,24;72,24;72,24;982,10;1001,28
20200111;4;72,24;72,24;72,24;1170,77;1132,64
20200111;5;72,24;72,24;72,24;1008,88;1002,79
20200111;6;72,24;72,24;72,24;920,18;895,95
20200111;7;74,50;74,50;74,50;977,97;1006,46
20200111;8;74,74;74,74;74,74;977,55;1043,08
20200111;9;204,06;204,06;204,06;815,00;776,80
20200111;10;222,25;222,25;222,25;460,49;535,81
20200111;11;230,21;230,21;230,21;394,54;495,23
20200111;12;222,25;222,25;222,25;341,35;382,40
20200111;13;222,25;222,25;222,25;345,11;310,84
20200111;14;222,25;222,25;222,25;241,01;265,30
20200111;15;218,80;218,80;218,80;586,50;588,96
20200111;16;218,80;218,80;218,80;656,66;685,24
20200111;17;222,25;222,25;222,25;631,59;750,74
20200111;18;204,07;204,07;204,07;800,28;858,71
20200111;19;204,07;204,07;204,07;911,83;916,92
20200111;20;204,07;204,07;204,07;960,88;973,78
20200111;21;77,33;77,33;77,33;1102,27;1116,70
20200111;22;72,24;72,24;72,24;1585,31;1581,66
20200111;23;72,24;72,24;72,24;1475,62;1444,87
20200111;24;72,12;72,12;72,12;1292,29;1226,23
20200112;1;72,00;72,00;72,00;1202,67;1267,73
20200112;2;71,72;71,72;71,72;1429,67;1434,92
20200112;3;70,01;70,01;70,01;1632,08;1619,87
20200112;4;70,00;70,00;70,00;1707,43;1686,77
20200112;5;69,19;69,19;69,19;1817,27;1829,68
20200112;6;70,00;70,00;70,00;1766,93;1752,02
20200112;7;71,12;71,12;71,12;1476,88;1469,99
20200112;8;71,48;71,48;71,48;1260,54;1241,05
20200112;9;71,96;71,96;71,96;1269,91;1255,79
20200112;10;72,24;72,24;72,24;1100,08;1141,38
20200112;11;72,24;72,24;72,24;1163,29;1191,80
20200112;12;72,24;72,24;72,24;1221,52;1291,39
20200112;13;72,12;72,12;72,12;1235,26;1326,44
20200112;14;72,12;72,12;72,12;1252,34;1224,43
20200112;15;72,24;72,24;72,24;966,43;985,62
20200112;16;184,55;184,55;184,55;884,41;916,37
20200112;17;184,54;184,54;184,54;897,50;909,55
20200112;18;184,58;184,58;184,58;692,99;769,26
20200112;19;185,35;185,35;185,35;815,71;894,25
20200112;20;184,57;184,57;184,57;709,33;775,86
20200112;21;184,57;184,57;184,57;739,15;731,68
20200112;22;184,58;184,58;184,58;651,01;685,64
20200112;23;184,54;184,54;184,54;903,68;894,95
20200112;24;184,54;184,54;184,54;893,52;901,80
20200113;1;184,32;184,32;184,32;473,58;398,37
20200113;2;184,30;184,30;184,30;670,14;679,29
20200113;3;184,25;184,25;184,25;922,35;934,63
20200113;4;184,26;184,26;184,26;924,29;871,39
20200113;5;184,27;184,27;184,27;789,54;753,41
20200113;6;184,33;184,33;184,33;527,20;570,69
20200113;7;218,30;218,30;218,30;-208,39;-110,93
20200113;8;252,98;252,98;252,98;-20,17;-46,38
20200113;9;255,51;255,51;255,51;-29,57;-39,99
20200113;10;246,81;246,81;246,81;-166,82;-98,11
20200113;11;234,46;234,46;234,46;-152,60;-83,74
