Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20200601;1;116,00;116,00;116,00;1365,07;1199,96
20200601;2;146,88;146,88;146,88;1021,98;1014,23
20200601;3;146,88;146,88;146,88;1101,79;1230,06
20200601;4;146,88;146,88;146,88;1076,66;1361,58
20200601;5;146,88;146,88;146,88;1109,32;1279,28
20200601;6;146,88;146,88;146,88;947,22;932,58
20200601;7;161,50;161,50;161,50;535,28;413,25
20200601;8;180,49;180,49;180,49;524,90;460,75
20200601;9;246,17;246,17;246,17;359,48;541,96
20200601;10;182,46;182,46;182,46;667,97;895,39
20200601;11;180,13;180,13;180,13;1269,75;1507,79
20200601;12;161,50;161,50;161,50;1388,37;1583,46
20200601;13;161,50;161,50;161,50;1326,44;1334,04
20200601;14;146,88;146,88;146,88;870,43;897,82
20200601;15;146,88;146,88;146,88;1074,71;1079,11
20200601;16;146,88;146,88;146,88;1066,36;1083,60
20200601;17;146,89;146,89;146,89;948,04;954,15
20200601;18;161,50;161,50;161,50;775,85;801,69
20200601;19;161,50;161,50;161,50;732,00;870,49
20200601;20;212,73;212,73;212,73;457,88;486,89
20200601;21;243,53;243,53;243,53;253,96;358,78
20200601;22;227,12;227,12;227,12;512,34;542,19
20200601;23;210,23;210,23;210,23;378,40;346,59
20200601;24;181,20;181,20;181,20;636,96;718,67
20200602;1;161,25;161,25;161,25;876,75;847,33
20200602;2;156,83;156,83;156,83;1014,46;984,55
20200602;3;146,68;146,68;146,68;1096,47;939,38
20200602;4;152,34;152,34;152,34;980,90;870,67
20200602;5;161,25;161,25;161,25;983,15;866,26
20200602;6;161,25;161,25;161,25;972,63;828,90
20200602;7;203,26;203,26;203,26;356,08;371,36
20200602;8;246,91;246,91;246,91;468,27;467,74
20200602;9;255,07;255,07;255,07;27,86;338,88
20200602;10;251,42;251,42;251,42;285,94;607,35
20200602;11;218,39;218,39;218,39;432,15;612,70
20200602;12;179,99;179,99;179,99;450,79;542,83
20200602;13;179,99;179,99;179,99;376,77;461,15
20200602;14;241,91;241,91;241,91;121,71;201,34
20200602;15;243,86;243,86;243,86;45,98;107,49
20200602;16;185,96;185,96;185,96;173,32;215,75
20200602;17;217,53;217,53;217,53;220,92;288,98
20200602;18;242,06;242,06;242,06;-33,93;-14,33
20200602;19;185,96;185,96;185,96;331,94;391,19
20200602;20;242,97;242,97;242,97;17,43;31,80
20200602;21;247,02;247,02;247,02;19,27;176,19
20200602;22;248,36;248,36;248,36;-201,93;-235,84
20200602;23;216,68;216,68;216,68;35,87;97,67
20200602;24;165,84;165,84;165,84;448,53;546,67
20200603;1;161,25;161,25;161,25;606,32;594,07
20200603;2;161,25;161,25;161,25;547,11;511,40
20200603;3;174,15;174,15;174,15;421,99;280,06
20200603;4;196,22;196,22;196,22;306,21;294,05
20200603;5;185,89;185,89;185,89;327,88;266,83
20200603;6;175,65;175,65;175,65;301,64;328,94
20200603;7;221,07;221,07;221,07;-190,02;-172,92
20200603;8;238,54;238,54;238,54;386,46;55,84
20200603;9;264,58;264,58;264,58;145,95;185,51
20200603;10;265,75;265,75;265,75;107,43;259,60
20200603;11;250,89;250,89;250,89;231,81;449,31
20200603;12;246,91;246,91;246,91;238,03;420,56
20200603;13;238,54;238,54;238,54;385,90;470,86
20200603;14;239,41;239,41;239,41;349,25;407,45
20200603;15;238,54;238,54;238,54;418,40;460,80
20200603;16;185,89;185,89;185,89;229,43;234,16
20200603;17;241,91;241,91;241,91;130,78;142,43
20200603;18;243,90;243,90;243,90;96,45;113,82
20200603;19;185,89;185,89;185,89;212,85;319,09
20200603;20;244,73;244,73;244,73;129,09;314,70
20200603;21;241,41;241,41;241,41;123,00;272,10
20200603;22;239,41;239,41;239,41;136,74;195,94
20200603;23;231,00;231,00;231,00;12,29;60,86
20200603;24;196,22;196,22;196,22;379,11;396,68
20200604;1;195,90;195,90;195,90;154,23;127,37
20200604;2;188,49;188,49;188,49;203,02;234,84
20200604;3;188,49;188,49;188,49;339,37;354,43
20200604;4;188,49;188,49;188,49;214,72;190,36
20200604;5;188,49;188,49;188,49;163,40;156,59
20200604;6;188,49;188,49;188,49;178,37;362,26
20200604;7;219,54;219,54;219,54;-30,54;219,93
20200604;8;241,26;241,26;241,26;216,99;206,23
20200604;9;270,89;270,89;270,89;-343,03;-97,53
20200604;10;270,89;270,89;270,89;-318,68;-98,11
20200604;11;258,05;258,05;258,05;-156,21;68,75
20200604;12;264,91;264,91;264,91;-187,99;15,03
20200604;13;285,89;285,89;285,89;-540,37;-463,66
