Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20200901;1;248,07;248,07;248,07;-57,51;163,86
20200901;2;237,37;237,37;237,37;181,07;204,93
20200901;3;248,03;248,03;248,03;50,12;46,31
20200901;4;248,05;248,05;248,05;-10,16;1,31
20200901;5;248,02;248,02;248,02;94,78;177,86
20200901;6;249,66;249,66;249,66;-111,00;-8,38
20200901;7;274,54;274,54;274,54;-124,63;-129,07
20200901;8;369,71;369,71;369,71;-565,84;-816,75
20200901;9;512,25;512,25;512,25;-697,67;-387,38
20200901;10;335,66;335,66;335,66;-148,98;-113,45
20200901;11;274,54;274,54;274,54;156,41;312,88
20200901;12;332,82;332,82;332,82;-4,89;313,68
20200901;13;359,71;359,71;359,71;-367,77;749,15
20200901;14;257,80;257,80;257,80;261,54;728,39
20200901;15;234,17;234,17;234,17;578,20;744,65
20200901;16;137,88;137,88;137,88;660,27;718,40
20200901;17;231,83;231,83;231,83;540,72;642,47
20200901;18;137,89;137,89;137,89;348,46;358,17
20200901;19;247,95;247,95;247,95;434,59;468,85
20200901;20;289,24;289,24;289,24;398,22;468,63
20200901;21;295,28;295,28;295,28;118,69;411,22
20200901;22;268,43;268,43;268,43;165,68;130,25
20200901;23;252,37;252,37;252,37;-219,25;-327,42
20200901;24;248,01;248,01;248,01;162,78;124,05
20200902;1;201,86;201,86;201,86;155,45;307,10
20200902;2;138,01;138,01;138,01;377,41;379,74
20200902;3;177,48;177,48;177,48;300,43;336,13
20200902;4;173,71;173,71;173,71;317,34;344,20
20200902;5;192,21;192,21;192,21;234,82;200,21
20200902;6;201,86;201,86;201,86;122,22;220,31
20200902;7;254,04;254,04;254,04;-343,05;-97,52
20200902;8;328,67;328,67;328,67;-29,07;-153,16
20200902;9;331,47;331,47;331,47;-276,03;-370,23
20200902;10;331,44;331,44;331,44;-160,36;-232,06
20200902;11;277,02;277,02;277,02;90,60;106,87
20200902;12;260,48;260,48;260,48;161,76;218,48
20200902;13;249,14;249,14;249,14;555,45;523,89
20200902;14;197,84;197,84;197,84;444,07;422,92
20200902;15;138,01;138,01;138,01;285,73;266,23
20200902;16;138,00;138,00;138,00;201,84;252,24
20200902;17;260,48;260,48;260,48;190,45;212,94
20200902;18;328,67;328,67;328,67;186,58;249,25
20200902;19;197,84;197,84;197,84;425,11;480,40
20200902;20;328,67;328,67;328,67;117,15;251,16
20200902;21;328,67;328,67;328,67;57,10;373,66
20200902;22;277,30;277,30;277,30;572,02;591,10
20200902;23;138,01;138,01;138,01;559,58;569,07
20200902;24;138,00;138,00;138,00;711,11;914,53
20200903;1;111,00;111,00;111,00;955,81;920,44
20200903;2;137,53;137,53;137,53;594,50;570,74
20200903;3;137,53;137,53;137,53;684,80;853,20
20200903;4;137,53;137,53;137,53;652,26;665,15
20200903;5;137,53;137,53;137,53;696,65;724,11
20200903;6;137,53;137,53;137,53;482,55;688,33
20200903;7;244,22;244,22;244,22;335,14;456,39
20200903;8;137,53;137,53;137,53;669,06;705,91
20200903;9;262,93;262,93;262,93;620,04;609,72
20200903;10;137,54;137,54;137,54;445,74;504,89
20200903;11;98,93;98,93;98,93;281,04;558,92
20200903;12;98,71;98,71;98,71;460,30;524,65
20200903;13;111,00;111,00;111,00;449,43;503,71
20200903;14;98,78;98,78;98,78;-110,62;-98,17
20200903;15;137,53;137,53;137,53;-818,99;-673,28
20200903;16;230,00;230,00;230,00;-441,38;-153,88
20200903;17;329,22;329,22;329,22;-630,91;-215,31
