Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20200301;1;73,24;73,24;73,24;1353,97;1394,66
20200301;2;70,00;70,00;70,00;1384,23;1436,25
20200301;3;70,00;70,00;70,00;1550,39;1554,58
20200301;4;69,00;69,00;69,00;1618,28;1587,69
20200301;5;70,01;70,01;70,01;1315,97;1338,40
20200301;6;73,74;73,74;73,74;1068,86;1037,55
20200301;7;77,45;77,45;77,45;1094,31;1140,41
20200301;8;77,57;77,57;77,57;1066,10;1039,29
20200301;9;164,20;164,20;164,20;998,24;968,64
20200301;10;164,20;164,20;164,20;968,45;1020,41
20200301;11;164,20;164,20;164,20;970,08;1219,17
20200301;12;77,45;77,45;77,45;1379,95;1434,29
20200301;13;77,33;77,33;77,33;1401,31;1401,39
20200301;14;77,45;77,45;77,45;1259,89;1280,06
20200301;15;77,57;77,57;77,57;1125,63;1118,97
20200301;16;164,20;164,20;164,20;1043,86;1042,56
20200301;17;164,20;164,20;164,20;939,93;994,13
20200301;18;164,20;164,20;164,20;1019,35;1131,07
20200301;19;190,89;190,89;190,89;697,13;922,87
20200301;20;182,42;182,42;182,42;882,68;944,91
20200301;21;185,74;185,74;185,74;817,70;874,03
20200301;22;183,06;183,06;183,06;769,33;823,33
20200301;23;184,80;184,80;184,80;673,81;679,75
20200301;24;182,44;182,44;182,44;742,73;707,71
20200302;1;72,12;72,12;72,12;1413,61;1396,71
20200302;2;72,12;72,12;72,12;1408,61;1426,21
20200302;3;72,24;72,24;72,24;1305,08;1315,51
20200302;4;72,24;72,24;72,24;1350,06;1420,14
20200302;5;115,46;115,46;115,46;1410,68;1403,97
20200302;6;147,33;147,33;147,33;1404,22;1541,77
20200302;7;204,17;204,17;204,17;1043,40;1075,68
20200302;8;204,17;204,17;204,17;1100,25;1142,24
20200302;9;222,37;222,37;222,37;882,09;907,27
20200302;10;254,91;254,91;254,91;282,33;312,76
20200302;11;258,91;258,91;258,91;139,17;188,07
20200302;12;268,83;268,83;268,83;-18,24;-24,44
20200302;13;268,91;268,91;268,91;-179,56;-96,82
20200302;14;268,83;268,83;268,83;35,50;40,05
20200302;15;258,89;258,89;258,89;215,38;187,86
20200302;16;258,89;258,89;258,89;197,57;186,80
20200302;17;258,89;258,89;258,89;220,07;350,02
20200302;18;232,27;232,27;232,27;618,51;741,28
20200302;19;258,89;258,89;258,89;274,40;492,71
20200302;20;232,27;232,27;232,27;487,56;626,02
20200302;21;232,27;232,27;232,27;509,61;479,42
20200302;22;222,37;222,37;222,37;874,72;906,36
20200302;23;229,19;229,19;229,19;273,58;218,81
20200302;24;217,39;217,39;217,39;493,59;493,70
20200303;1;204,34;204,34;204,34;421,59;347,86
20200303;2;181,70;181,70;181,70;469,55;411,08
20200303;3;181,68;181,68;181,68;568,74;529,45
20200303;4;181,64;181,64;181,64;758,11;738,70
20200303;5;181,60;181,60;181,60;986,81;991,28
20200303;6;183,16;183,16;183,16;830,61;866,73
20200303;7;216,33;216,33;216,33;457,57;528,28
20200303;8;204,34;204,34;204,34;759,13;793,95
20200303;9;222,58;222,58;222,58;340,61;346,57
20200303;10;262,89;262,89;262,89;186,88;210,77
20200303;11;262,89;262,89;262,89;111,56;127,73
20200303;12;272,54;272,54;272,54;-271,74;-101,26
20200303;13;274,51;274,51;274,51;-396,56;-272,74
20200303;14;276,89;276,89;276,89;-375,42;-240,02
20200303;15;267,59;267,59;267,59;-242,30;-269,75
20200303;16;262,89;262,89;262,89;-101,69;-85,09
20200303;17;257,60;257,60;257,60;166,62;251,07
20200303;18;262,89;262,89;262,89;-274,39;-97,74
20200303;19;299,37;299,37;299,37;-523,62;-407,60
20200303;20;275,85;275,85;275,85;-548,67;-368,33
