Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20191201;1;207,25;207,25;207,25;1062,74;1062,74
20191201;2;207,25;207,25;207,25;966,60;966,60
20191201;3;207,25;207,25;207,25;989,20;989,20
20191201;4;207,25;207,25;207,25;934,82;934,82
20191201;5;207,25;207,25;207,25;953,21;953,21
20191201;6;207,25;207,25;207,25;954,26;954,26
20191201;7;207,25;207,25;207,25;911,29;911,29
20191201;8;160,00;160,00;160,00;1198,18;1198,18
20191201;9;205,91;205,91;205,91;1175,45;1175,45
20191201;10;207,25;207,25;207,25;1055,37;1075,37
20191201;11;207,25;207,25;207,25;1033,81;1053,81
20191201;12;207,25;207,25;207,25;1109,93;1109,93
20191201;13;218,52;218,52;218,52;554,23;554,23
20191201;14;222,90;222,90;222,90;448,87;448,87
20191201;15;222,90;222,90;222,90;443,13;443,13
20191201;16;212,49;212,49;212,49;681,43;681,43
20191201;17;225,93;225,93;225,93;768,35;788,35
20191201;18;220,85;220,85;220,85;866,29;926,29
20191201;19;212,49;212,49;212,49;735,25;735,25
20191201;20;212,49;212,49;212,49;847,30;847,30
20191201;21;207,25;207,25;207,25;886,18;886,18
20191201;22;207,25;207,25;207,25;960,60;960,60
20191201;23;207,25;207,25;207,25;948,00;948,00
20191201;24;207,25;207,25;207,25;963,71;963,71
20191202;1;180,00;180,00;180,00;1125,27;1125,27
20191202;2;180,00;180,00;180,00;1208,39;1208,39
20191202;3;180,00;180,00;180,00;1215,58;1215,58
20191202;4;180,00;180,00;180,00;1376,63;1376,63
20191202;5;180,00;180,00;180,00;1324,04;1324,04
20191202;6;207,58;207,58;207,58;993,56;993,56
20191202;7;226,33;226,33;226,33;692,19;692,19
20191202;8;226,33;226,33;226,33;813,39;813,39
20191202;9;238,51;238,51;238,51;538,34;538,34
20191202;10;246,93;246,93;246,93;355,24;375,24
20191202;11;246,93;246,93;246,93;316,31;336,31
20191202;12;299,37;299,37;299,37;103,35;103,35
20191202;13;299,37;299,37;299,37;120,19;120,19
20191202;14;269,84;269,84;269,84;229,14;229,14
20191202;15;246,93;246,93;246,93;303,02;303,02
20191202;16;246,93;246,93;246,93;303,19;303,19
20191202;17;299,37;299,37;299,37;164,09;214,09
20191202;18;246,93;246,93;246,93;442,13;535,13
20191202;19;246,93;246,93;246,93;412,34;412,34
20191202;20;269,00;269,00;269,00;288,37;288,37
20191202;21;246,93;246,93;246,93;293,98;293,98
20191202;22;226,33;226,33;226,33;572,05;572,05
20191202;23;223,97;223,97;223,97;356,97;356,97
20191202;24;223,90;223,90;223,90;166,36;166,36
20191203;1;191,39;191,39;191,39;989,64;989,64
20191203;2;191,39;191,39;191,39;896,86;896,86
20191203;3;191,15;191,15;191,15;1119,85;1119,85
20191203;4;191,15;191,15;191,15;1119,20;1119,20
20191203;5;191,10;191,10;191,10;1150,83;1150,83
20191203;6;204,25;204,25;204,25;822,95;822,95
20191203;7;240,52;240,52;240,52;-30,33;-30,33
20191203;8;291,09;291,09;291,09;-324,01;-141,01
20191203;9;313,30;313,30;313,30;-400,35;-268,63
20191203;10;313,30;313,30;313,30;-257,90;-237,67
20191203;11;249,39;249,39;249,39;151,86;231,86
20191203;12;245,00;245,00;245,00;277,37;357,37
20191203;13;247,22;247,22;247,22;273,29;353,29
20191203;14;247,22;247,22;247,22;248,28;328,28
20191203;15;240,00;240,00;240,00;395,70;475,70
20191203;16;241,65;241,65;241,65;437,58;457,58
20191203;17;247,09;247,09;247,09;345,13;425,13
20191203;18;288,96;288,96;288,96;208,31;278,31
20191203;19;237,96;237,96;237,96;497,85;497,85
20191203;20;238,08;238,08;238,08;387,77;387,77
20191203;21;226,09;226,09;226,09;356,35;356,35
20191203;22;236,85;236,85;236,85;838,97;838,97
20191203;23;209,58;209,58;209,58;1262,40;1262,40
20191203;24;196,08;196,08;196,08;1578,78;1578,78
20191204;1;199,71;199,71;199,71;911,36;911,36
20191204;2;199,36;199,36;199,36;745,38;745,38
20191204;3;197,22;197,22;197,22;748,66;748,66
20191204;4;197,22;197,22;197,22;628,60;628,60
20191204;5;202,14;202,14;202,14;574,65;574,65
20191204;6;205,41;205,41;205,41;725,22;725,22
20191204;7;232,82;232,82;232,82;823,55;823,55
20191204;8;239,57;239,57;239,57;974,26;974,26
20191204;9;241,65;241,65;241,65;774,15;879,33
20191204;10;250,15;250,15;250,15;553,35;633,35
20191204;11;239,57;239,57;239,57;546,90;626,90
20191204;12;239,57;239,57;239,57;560,37;640,37
20191204;13;240,00;240,00;240,00;456,62;536,62
20191204;14;250,95;250,95;250,95;403,90;483,90
20191204;15;241,65;241,65;241,65;670,57;690,57
20191204;16;250,95;250,95;250,95;475,16;495,16
20191204;17;288,99;288,99;288,99;38,11;658,73
20191204;18;276,55;276,55;276,55;94,47;513,35
20191204;19;243,35;243,35;243,35;309,39;309,39
20191204;20;248,91;248,91;248,91;235,19;235,19
20191204;21;226,11;226,11;226,11;542,39;542,39
20191204;22;218,85;218,85;218,85;834,72;834,72
20191204;23;218,15;218,15;218,15;633,63;633,63
20191204;24;207,41;207,41;207,41;443,12;443,12
20191205;1;180,00;180,00;180,00;1188,14;1188,14
20191205;2;180,00;180,00;180,00;1236,74;1236,74
20191205;3;180,00;180,00;180,00;1268,24;1268,24
20191205;4;180,00;180,00;180,00;1257,70;1257,70
20191205;5;180,00;180,00;180,00;1062,74;1062,74
20191205;6;194,49;194,49;194,49;880,40;880,40
20191205;7;237,09;237,09;237,09;-25,87;-25,87
20191205;8;271,90;271,90;271,90;190,43;203,43
20191205;9;287,00;287,00;287,00;103,97;176,97
20191205;10;295,10;295,10;295,10;36,12;129,12
20191205;11;287,38;287,38;287,38;60,81;93,81
20191205;12;295,35;295,35;295,35;92,25;125,25
20191205;13;289,80;289,80;289,80;130,71;163,71
20191205;14;295,60;295,60;295,60;193,64;225,64
20191205;15;283,87;283,87;283,87;179,25;211,25
20191205;16;283,87;283,87;283,87;165,09;227,09
20191205;17;283,87;283,87;283,87;246,54;326,54
20191205;18;243,35;243,35;243,35;534,55;664,55
20191205;19;224,50;224,50;224,50;755,65;755,65
20191205;20;234,36;234,36;234,36;483,84;483,84
20191205;21;224,50;224,50;224,50;592,09;592,09
20191205;22;206,07;206,07;206,07;625,98;625,98
20191205;23;222,21;222,21;222,21;437,92;437,92
20191205;24;222,22;222,22;222,22;369,28;369,28
20191206;1;205,49;205,49;205,49;944,18;944,18
20191206;2;180,00;180,00;180,00;1341,88;1341,88
20191206;3;180,00;180,00;180,00;1453,42;1453,42
20191206;4;136,09;136,09;136,09;1625,37;1625,37
20191206;5;177,98;177,98;177,98;1468,87;1468,87
20191206;6;180,00;180,00;180,00;1264,91;1264,91
20191206;7;222,36;222,36;222,36;478,73;478,73
20191206;8;232,77;232,77;232,77;476,69;476,69
20191206;9;232,77;232,77;232,77;697,51;757,51
20191206;10;232,65;232,65;232,65;803,47;883,47
20191206;11;223,81;223,81;223,81;887,70;907,70
20191206;12;218,27;218,27;218,27;1005,28;1025,28
20191206;13;214,99;214,99;214,99;1020,52;1040,52
20191206;14;223,81;223,81;223,81;847,21;867,21
20191206;15;223,81;223,81;223,81;830,11;850,11
20191206;16;223,81;223,81;223,81;768,89;768,89
20191206;17;232,77;232,77;232,77;671,34;781,34
20191206;18;232,77;232,77;232,77;727,90;837,90
20191206;19;223,81;223,81;223,81;869,73;889,73
20191206;20;223,81;223,81;223,81;936,02;936,02
20191206;21;205,49;205,49;205,49;1075,92;1075,92
20191206;22;186,83;186,83;186,83;1093,25;1093,25
20191206;23;197,94;197,94;197,94;792,63;792,63
20191206;24;188,92;188,92;188,92;976,91;976,91
20191207;1;224,45;224,45;224,45;544,64;544,64
20191207;2;193,86;193,86;193,86;712,24;712,24
20191207;3;185,35;185,35;185,35;782,63;782,63
20191207;4;185,37;185,37;185,37;680,04;680,04
20191207;5;185,36;185,36;185,36;682,36;682,36
20191207;6;185,37;185,37;185,37;673,04;673,04
20191207;7;206,48;206,48;206,48;273,80;273,80
20191207;8;201,60;201,60;201,60;422,83;422,83
20191207;9;220,20;220,20;220,20;408,34;408,34
20191207;10;224,46;224,46;224,46;434,34;434,34
20191207;11;220,30;220,30;220,30;260,91;320,91
20191207;12;219,73;219,73;219,73;499,54;579,54
20191207;13;219,50;219,50;219,50;590,59;590,59
20191207;14;214,17;214,17;214,17;703,19;703,19
20191207;15;206,48;206,48;206,48;949,68;949,68
20191207;16;206,48;206,48;206,48;839,30;839,30
20191207;17;206,48;206,48;206,48;966,47;1076,47
20191207;18;206,48;206,48;206,48;1087,18;1197,18
20191207;19;206,48;206,48;206,48;1547,68;1547,68
20191207;20;180,00;180,00;180,00;1226,11;1226,11
20191207;21;180,00;180,00;180,00;1107,11;1107,11
20191207;22;185,32;185,32;185,32;998,65;998,65
20191207;23;185,34;185,34;185,34;861,02;861,02
20191207;24;185,33;185,33;185,33;911,66;911,66
20191208;1;180,00;180,00;180,00;1323,76;1323,76
20191208;2;180,00;180,00;180,00;1291,76;1291,76
20191208;3;180,00;180,00;180,00;1272,18;1272,18
20191208;4;72,24;72,24;72,24;1429,70;1429,70
