Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20190701;1;201,17;201,17;201,17;1715,61;1715,61
20190701;2;201,05;201,05;201,05;1695,15;1695,15
20190701;3;201,05;201,05;201,05;1649,42;1649,42
20190701;4;207,20;207,20;207,20;1486,81;1486,81
20190701;5;207,44;207,44;207,44;1235,67;1235,67
20190701;6;225,10;225,10;225,10;1031,68;1031,68
20190701;7;287,46;287,46;287,46;87,97;87,97
20190701;8;241,07;241,07;241,07;1382,47;1421,47
20190701;9;287,46;287,46;287,46;788,01;947,72
20190701;10;292,22;292,22;292,22;285,89;734,89
20190701;11;292,22;292,22;292,22;329,45;647,47
20190701;12;318,83;318,83;318,83;227,96;441,76
20190701;13;318,84;318,84;318,84;267,75;322,50
20190701;14;318,84;318,84;318,84;119,83;152,83
20190701;15;287,46;287,46;287,46;353,72;383,72
20190701;16;287,46;287,46;287,46;437,53;467,53
20190701;17;318,84;318,84;318,84;21,08;21,08
20190701;18;318,83;318,83;318,83;214,31;214,31
20190701;19;287,46;287,46;287,46;503,94;503,94
20190701;20;287,46;287,46;287,46;553,17;633,17
20190701;21;287,46;287,46;287,46;383,67;463,67
20190701;22;287,46;287,46;287,46;946,48;966,48
20190701;23;250,00;250,00;250,00;993,63;993,63
20190701;24;222,00;222,00;222,00;1248,54;1248,54
20190702;1;280,86;280,86;280,86;909,87;909,87
20190702;2;271,64;271,64;271,64;950,20;950,20
20190702;3;280,86;280,86;280,86;715,88;715,88
20190702;4;280,86;280,86;280,86;576,54;576,54
20190702;5;245,81;245,81;245,81;847,46;847,46
20190702;6;210,06;210,06;210,06;1428,71;1428,71
20190702;7;272,89;272,89;272,89;806,69;806,69
20190702;8;243,33;243,33;243,33;1347,31;1347,31
20190702;9;266,04;266,04;266,04;868,68;868,68
20190702;10;254,58;254,58;254,58;1186,22;1236,22
20190702;11;243,45;243,45;243,45;1278,24;1328,24
20190702;12;250,00;250,00;250,00;1218,98;1268,98
20190702;13;254,82;254,82;254,82;1090,94;1120,94
20190702;14;250,00;250,00;250,00;1232,54;1232,54
20190702;15;243,33;243,33;243,33;1339,40;1339,40
20190702;16;243,09;243,09;243,09;1638,99;1638,99
20190702;17;233,50;233,50;233,50;1560,64;1560,64
20190702;18;233,16;233,16;233,16;1782,24;1782,24
20190702;19;210,30;210,30;210,30;1907,46;1907,46
20190702;20;233,50;233,50;233,50;1472,63;1492,63
20190702;21;243,21;243,21;243,21;1316,04;1316,04
20190702;22;243,21;243,21;243,21;1380,81;1380,81
20190702;23;244,00;244,00;244,00;976,09;976,09
20190702;24;240,00;240,00;240,00;934,21;934,21
20190703;1;209,22;209,22;209,22;1468,92;1468,92
20190703;2;223,00;223,00;223,00;1104,34;1104,34
20190703;3;209,22;209,22;209,22;1434,25;1434,25
20190703;4;208,98;208,98;208,98;1561,76;1561,76
20190703;5;202,96;202,96;202,96;1789,22;1789,22
20190703;6;208,98;208,98;208,98;1603,49;1603,49
20190703;7;242,45;242,45;242,45;1229,71;1229,71
20190703;8;209,34;209,34;209,34;1965,97;2013,67
20190703;9;208,98;208,98;208,98;2093,60;2117,69
20190703;10;209,10;209,10;209,10;2089,59;2109,59
20190703;11;209,22;209,22;209,22;2060,57;2110,57
20190703;12;216,50;216,50;216,50;1800,71;1850,71
20190703;13;209,46;209,46;209,46;1910,87;1970,87
20190703;14;209,34;209,34;209,34;2061,45;2091,45
20190703;15;209,22;209,22;209,22;2108,25;2108,25
20190703;16;209,22;209,22;209,22;2254,10;2254,10
20190703;17;202,96;202,96;202,96;2419,07;2419,07
20190703;18;202,72;202,72;202,72;2677,58;2677,58
20190703;19;202,72;202,72;202,72;2692,91;2692,91
20190703;20;203,20;203,20;203,20;2171,95;2191,95
20190703;21;216,50;216,50;216,50;1800,53;1800,53
20190703;22;216,50;216,50;216,50;1695,83;1695,83
20190703;23;242,57;242,57;242,57;1244,75;1244,75
20190703;24;221,00;221,00;221,00;1236,53;1236,53
20190704;1;203,85;203,85;203,85;1629,98;1629,98
20190704;2;209,90;209,90;209,90;1376,16;1376,16
20190704;3;210,02;210,02;210,02;1333,78;1333,78
20190704;4;209,90;209,90;209,90;1446,10;1446,10
20190704;5;203,97;203,97;203,97;1626,51;1626,51
20190704;6;203,85;203,85;203,85;1735,32;1735,32
20190704;7;209,90;209,90;209,90;1653,85;1653,85
20190704;8;243,07;243,07;243,07;1376,29;1376,29
20190704;9;243,19;243,19;243,19;1374,48;1374,48
20190704;10;243,19;243,19;243,19;1240,72;1240,72
20190704;11;243,19;243,19;243,19;1285,92;1285,92
20190704;12;250,00;250,00;250,00;1106,74;1136,74
20190704;13;243,19;243,19;243,19;1329,65;1409,65
20190704;14;237,66;237,66;237,66;1365,95;1415,95
20190704;15;233,50;233,50;233,50;1501,91;1501,91
20190704;16;216,50;216,50;216,50;1567,56;1567,56
