Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20201101;1;229,00;229,00;229,00;27,71;3,88
20201101;2;211,28;211,28;211,28;143,29;86,51
20201101;3;228,70;228,70;228,70;76,89;18,43
20201101;4;211,28;211,28;211,28;268,59;241,26
20201101;5;211,28;211,28;211,28;278,04;253,66
20201101;6;211,28;211,28;211,28;292,18;246,38
20201101;7;211,28;211,28;211,28;195,90;327,49
20201101;8;174,83;174,83;174,83;479,00;482,05
20201101;9;228,70;228,70;228,70;267,79;227,49
20201101;10;229,40;229,40;229,40;46,59;-307,49
20201101;11;235,55;235,55;235,55;-552,92;-806,81
20201101;12;235,60;235,60;235,60;-829,78;-1073,81
20201101;13;235,60;235,60;235,60;-1115,94;-1260,22
20201101;14;235,60;235,60;235,60;-1225,57;-1443,35
20201101;15;235,63;235,63;235,63;-1381,81;-1524,94
20201101;16;235,63;235,63;235,63;-1467,07;-1333,58
20201101;17;235,60;235,60;235,60;-1232,69;-1142,04
20201101;18;235,60;235,60;235,60;-897,21;-779,03
20201101;19;235,62;235,62;235,62;-972,57;-761,77
20201101;20;235,60;235,60;235,60;-459,90;-356,32
20201101;21;235,56;235,56;235,56;-187,59;-135,72
20201101;22;235,60;235,60;235,60;-405,49;-466,60
20201101;23;235,57;235,57;235,57;-321,33;-442,21
20201101;24;235,54;235,54;235,54;-197,16;-395,13
20201102;1;228,60;228,60;228,60;640,28;530,45
20201102;2;229,10;229,10;229,10;479,96;430,25
20201102;3;228,70;228,70;228,70;616,86;685,94
20201102;4;228,60;228,60;228,60;625,20;551,06
20201102;5;229,20;229,20;229,20;445,71;462,90
20201102;6;174,76;174,76;174,76;793,49;786,16
20201102;7;235,23;235,23;235,23;175,87;251,76
20201102;8;258,71;258,71;258,71;481,77;565,93
20201102;9;263,78;263,78;263,78;293,09;393,23
20201102;10;264,64;264,64;264,64;-61,14;-6,29
20201102;11;263,29;263,29;263,29;-429,13;-342,62
20201102;12;323,59;323,59;323,59;-659,17;-482,14
20201102;13;324,76;324,76;324,76;-646,73;-541,95
20201102;14;324,76;324,76;324,76;-771,23;-633,78
20201102;15;324,79;324,79;324,79;-647,03;-509,59
20201102;16;324,76;324,76;324,76;-714,72;-654,73
20201102;17;324,76;324,76;324,76;-658,04;-587,69
20201102;18;323,62;323,62;323,62;-588,82;-255,62
20201102;19;313,91;313,91;313,91;136,27;197,47
20201102;20;262,12;262,12;262,12;-80,55;-17,15
20201102;21;258,83;258,83;258,83;12,43;-9,15
20201102;22;253,67;253,67;253,67;-151,13;-144,23
20201102;23;235,28;235,28;235,28;-194,40;-350,14
20201102;24;232,70;232,70;232,70;-58,29;-255,11
20201103;1;233,34;233,34;233,34;-543,04;-417,80
20201103;2;231,08;231,08;231,08;-215,19;-236,30
20201103;3;233,27;233,27;233,27;-314,15;-144,15
20201103;4;231,06;231,06;231,06;-216,73;-204,97
20201103;5;233,29;233,29;233,29;-468,56;-539,88
20201103;6;233,35;233,35;233,35;-598,64;-410,56
20201103;7;235,94;235,94;235,94;-934,14;-389,55
20201103;8;291,89;291,89;291,89;-335,44;-17,67
20201103;9;316,91;316,91;316,91;-417,93;-89,24
20201103;10;322,48;322,48;322,48;-394,54;-98,19
20201103;11;316,45;316,45;316,45;-309,99;69,24
20201103;12;317,79;317,79;317,79;-296,11;64,71
20201103;13;301,89;301,89;301,89;-284,75;20,64
20201103;14;322,51;322,51;322,51;-822,05;-496,25
20201103;15;321,91;321,91;321,91;-558,59;-242,55
20201103;16;316,79;316,79;316,79;-867,51;-507,98
20201103;17;318,52;318,52;318,52;-822,84;-426,12
20201103;18;316,89;316,89;316,89;-768,87;-453,97
20201103;19;317,71;317,71;317,71;-794,50;-545,01
20201103;20;326,38;326,38;326,38;-1185,36;-963,47
20201103;21;322,48;322,48;322,48;-1216,89;-937,61
20201103;22;318,38;318,38;318,38;-894,14;-583,45
20201103;23;253,85;253,85;253,85;-1169,68;-965,95
20201103;24;238,96;238,96;238,96;-847,49;-601,24
20201104;1;235,71;235,71;235,71;-542,17;-586,20
20201104;2;233,18;233,18;233,18;-357,38;-428,14
20201104;3;233,18;233,18;233,18;-412,71;-439,52
20201104;4;233,22;233,22;233,22;-545,22;-531,12
20201104;5;233,17;233,17;233,17;-364,84;-344,90
20201104;6;233,15;233,15;233,15;-221,81;-173,96
20201104;7;237,13;237,13;237,13;-218,41;110,51
20201104;8;174,65;174,65;174,65;496,66;761,96
20201104;9;210,00;210,00;210,00;183,23;229,88
20201104;10;232,13;232,13;232,13;12,89;25,92
20201104;11;237,14;237,14;237,14;-178,34;-194,72
20201104;12;240,83;240,83;240,83;-294,84;-165,70
20201104;13;237,15;237,15;237,15;-205,94;-125,56
20201104;14;240,83;240,83;240,83;-317,96;-242,56
20201104;15;237,15;237,15;237,15;-215,86;-185,84
20201104;16;240,83;240,83;240,83;-556,75;-433,78
20201104;17;237,15;237,15;237,15;-229,72;-110,14
20201104;18;237,15;237,15;237,15;-168,79;280,80
20201104;19;197,84;197,84;197,84;221,78;312,97
20201104;20;180,00;180,00;180,00;426,10;424,35
20201104;21;174,65;174,65;174,65;664,02;620,45
20201104;22;174,65;174,65;174,65;800,88;866,73
20201104;23;180,00;180,00;180,00;528,26;468,14
20201104;24;228,16;228,16;228,16;-13,32;-347,27
20201105;1;174,55;174,55;174,55;-6,48;-120,95
20201105;2;188,21;188,21;188,21;-51,23;-100,41
20201105;3;174,55;174,55;174,55;-68,01;-29,31
20201105;4;197,84;197,84;197,84;-108,82;-30,81
20201105;5;174,55;174,55;174,55;-0,68;49,46
20201105;6;174,54;174,54;174,54;60,41;47,69
20201105;7;197,84;197,84;197,84;-165,30;-59,96
20201105;8;197,84;197,84;197,84;168,51;292,77
20201105;9;231,75;231,75;231,75;-204,71;-99,61
20201105;10;260,90;260,90;260,90;-292,91;-183,33
20201105;11;231,75;231,75;231,75;-93,62;39,22
20201105;12;231,87;231,87;231,87;36,24;256,69
20201105;13;231,87;231,87;231,87;119,24;282,94
20201105;14;231,87;231,87;231,87;276,47;341,62
20201105;15;231,75;231,75;231,75;263,23;313,22
20201105;16;231,99;231,99;231,99;491,75;645,45
20201105;17;231,99;231,99;231,99;190,88;443,62
20201105;18;231,75;231,75;231,75;3,58;299,80
20201105;19;174,55;174,55;174,55;520,01;894,38
20201105;20;174,55;174,55;174,55;467,46;734,39
20201105;21;174,54;174,54;174,54;482,21;608,53
20201105;22;174,54;174,54;174,54;454,94;685,41
20201105;23;224,72;224,72;224,72;285,15;167,65
20201105;24;224,72;224,72;224,72;359,24;47,71
20201106;1;175,58;175,58;175,58;425,54;290,21
20201106;2;189,24;189,24;189,24;322,80;336,03
20201106;3;175,58;175,58;175,58;326,99;382,07
20201106;4;175,58;175,58;175,58;347,20;394,72
