Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20190501;1;282,89;282,89;282,89;296,20;296,20
20190501;2;277,62;277,62;277,62;271,59;271,59
20190501;3;274,96;274,96;274,96;352,45;352,45
20190501;4;263,89;263,89;263,89;393,28;393,28
20190501;5;274,96;274,96;274,96;380,46;380,46
20190501;6;240,50;240,50;240,50;738,61;738,61
20190501;7;214,00;214,00;214,00;553,31;553,31
20190501;8;73,12;73,12;73,12;723,48;723,48
20190501;9;77,24;77,24;77,24;518,11;518,11
20190501;10;77,57;77,57;77,57;562,39;612,39
20190501;11;77,57;77,57;77,57;640,87;720,87
20190501;12;77,00;77,00;77,00;930,00;1030,00
20190501;13;77,24;77,24;77,24;768,57;838,57
20190501;14;77,12;77,12;77,12;732,24;782,24
20190501;15;73,62;73,62;73,62;1116,11;1116,11
20190501;16;73,50;73,50;73,50;803,70;803,70
20190501;17;72,24;72,24;72,24;820,65;820,65
20190501;18;72,24;72,24;72,24;797,56;797,56
20190501;19;73,24;73,24;73,24;646,91;646,91
20190501;20;261,57;261,57;261,57;522,99;522,99
20190501;21;237,90;237,90;237,90;721,41;771,41
20190501;22;237,90;237,90;237,90;681,09;711,09
20190501;23;237,90;237,90;237,90;443,08;443,08
20190501;24;214,60;214,60;214,60;469,37;469,37
20190502;1;247,46;247,46;247,46;502,29;502,29
20190502;2;214,30;214,30;214,30;603,85;603,85
20190502;3;202,69;202,69;202,69;859,29;859,29
20190502;4;202,45;202,45;202,45;889,87;889,87
20190502;5;202,69;202,69;202,69;695,11;695,11
20190502;6;202,69;202,69;202,69;587,72;587,72
20190502;7;260,81;260,81;260,81;360,10;360,10
20190502;8;260,84;260,84;260,84;451,05;451,05
20190502;9;257,83;257,83;257,83;657,16;687,16
20190502;10;208,98;208,98;208,98;880,95;960,95
20190502;11;257,03;257,03;257,03;820,54;930,54
20190502;12;208,86;208,86;208,86;1005,68;1115,68
20190502;13;219,47;219,47;219,47;876,23;956,23
20190502;14;219,47;219,47;219,47;846,52;926,52
20190502;15;219,47;219,47;219,47;893,83;893,83
20190502;16;208,98;208,98;208,98;999,79;999,79
20190502;17;208,74;208,74;208,74;1069,27;1069,27
20190502;18;257,03;257,03;257,03;770,88;770,88
20190502;19;260,81;260,81;260,81;597,24;597,24
20190502;20;287,93;287,93;287,93;451,15;481,15
20190502;21;306,17;306,17;306,17;218,32;348,32
20190502;22;260,84;260,84;260,84;689,43;789,43
20190502;23;278,84;278,84;278,84;448,22;448,22
20190502;24;209,22;209,22;209,22;1110,74;1110,74
20190503;1;239,00;239,00;239,00;876,90;876,90
20190503;2;212,80;212,80;212,80;1057,72;1057,72
20190503;3;212,80;212,80;212,80;1056,63;1056,63
20190503;4;72,24;72,24;72,24;1132,27;1132,27
20190503;5;72,24;72,24;72,24;1352,95;1352,95
20190503;6;212,80;212,80;212,80;1032,47;1032,47
20190503;7;260,29;260,29;260,29;743,91;743,91
20190503;8;277,32;277,32;277,32;493,58;493,58
20190503;9;277,32;277,32;277,32;489,66;549,66
20190503;10;265,36;265,36;265,36;601,45;711,45
20190503;11;279,35;279,35;279,35;341,53;451,53
20190503;12;285,00;285,00;285,00;349,44;429,44
20190503;13;287,74;287,74;287,74;110,53;130,53
20190503;14;287,74;287,74;287,74;-211,85;-191,85
20190503;15;287,74;287,74;287,74;-59,49;-59,49
20190503;16;285,00;285,00;285,00;36,10;36,10
20190503;17;287,74;287,74;287,74;-127,38;-127,38
20190503;18;287,74;287,74;287,74;-36,25;-36,25
20190503;19;287,74;287,74;287,74;-41,62;48,38
20190503;20;287,74;287,74;287,74;-111,06;-1,06
20190503;21;285,00;285,00;285,00;217,63;347,63
20190503;22;285,00;285,00;285,00;430,72;470,72
20190503;23;279,35;279,35;279,35;365,67;365,67
20190503;24;277,32;277,32;277,32;490,96;490,96
20190504;1;73,62;73,62;73,62;1785,37;1785,37
20190504;2;73,24;73,24;73,24;1946,33;1946,33
20190504;3;73,24;73,24;73,24;1850,70;1850,70
20190504;4;73,00;73,00;73,00;1906,21;1906,21
20190504;5;72,24;72,24;72,24;1936,48;1936,48
20190504;6;72,24;72,24;72,24;2064,26;2064,26
20190504;7;73,12;73,12;73,12;1796,25;1796,25
20190504;8;73,00;73,00;73,00;1777,61;1777,61
20190504;9;77,33;77,33;77,33;1340,36;1370,36
20190504;10;77,00;77,00;77,00;1436,51;1546,51
20190504;11;77,33;77,33;77,33;1485,97;1595,97
20190504;12;77,57;77,57;77,57;1663,27;1773,27
20190504;13;85,00;85,00;85,00;1419,26;1469,26
20190504;14;187,91;187,91;187,91;992,34;1012,34
20190504;15;187,91;187,91;187,91;954,93;954,93
20190504;16;255,21;255,21;255,21;759,01;759,01
20190504;17;233,89;233,89;233,89;898,31;898,31
20190504;18;187,91;187,91;187,91;1012,42;1012,42
20190504;19;255,21;255,21;255,21;959,13;959,13
20190504;20;255,24;255,24;255,24;734,29;814,29
20190504;21;255,21;255,21;255,21;903,67;1033,67
20190504;22;187,91;187,91;187,91;958,39;1088,39
20190504;23;185,91;185,91;185,91;1220,74;1220,74
20190504;24;196,00;196,00;196,00;1220,82;1220,82
20190505;1;206,86;206,86;206,86;963,06;963,06
20190505;2;245,18;245,18;245,18;853,13;853,13
20190505;3;247,89;247,89;247,89;834,70;834,70
20190505;4;250,91;250,91;250,91;806,82;806,82
20190505;5;257,50;257,50;257,50;779,51;779,51
20190505;6;245,44;245,44;245,44;847,58;847,58
20190505;7;257,50;257,50;257,50;635,17;635,17
20190505;8;184,91;184,91;184,91;1007,08;1007,08
20190505;9;74,24;74,24;74,24;1185,99;1245,99
20190505;10;74,00;74,00;74,00;1479,50;1539,50
20190505;11;74,24;74,24;74,24;1345,66;1455,66
20190505;12;74,62;74,62;74,62;1250,11;1360,11
20190505;13;74,62;74,62;74,62;1225,94;1245,94
20190505;14;244,83;244,83;244,83;880,07;900,07
20190505;15;182,91;182,91;182,91;1093,71;1093,71
20190505;16;77,00;77,00;77,00;1152,15;1152,15
20190505;17;184,91;184,91;184,91;975,80;975,80
20190505;18;205,89;205,89;205,89;938,84;938,84
20190505;19;257,50;257,50;257,50;711,74;731,74
20190505;20;277,52;277,52;277,52;659,95;739,95
20190505;21;281,99;281,99;281,99;674,18;784,18
20190505;22;257,50;257,50;257,50;852,40;962,40
20190505;23;257,50;257,50;257,50;869,67;869,67
20190505;24;265,91;265,91;265,91;637,25;637,25
20190506;1;203,33;203,33;203,33;1195,55;1195,55
20190506;2;196,50;196,50;196,50;1538,40;1538,40
20190506;3;196,38;196,38;196,38;1609,37;1609,37
20190506;4;203,21;203,21;203,21;1360,38;1360,38
20190506;5;203,21;203,21;203,21;1283,63;1283,63
20190506;6;203,21;203,21;203,21;1330,95;1330,95
20190506;7;275,00;275,00;275,00;140,84;347,56
20190506;8;320,19;320,19;320,19;-19,60;527,38
20190506;9;364,01;364,01;364,01;-287,95;167,87
20190506;10;286,06;286,06;286,06;330,62;410,62
20190506;11;317,16;317,16;317,16;175,16;255,16
20190506;12;317,16;317,16;317,16;225,96;335,96
20190506;13;317,16;317,16;317,16;71,59;181,59
20190506;14;286,06;286,06;286,06;288,12;308,12
20190506;15;286,06;286,06;286,06;590,35;590,35
20190506;16;257,50;257,50;257,50;1010,91;1010,91
20190506;17;225,89;225,89;225,89;1247,06;1247,06
20190506;18;257,50;257,50;257,50;971,23;971,23
20190506;19;257,50;257,50;257,50;917,77;937,77
20190506;20;286,06;286,06;286,06;691,71;791,71
20190506;21;258,21;258,21;258,21;810,07;940,07
20190506;22;220,00;220,00;220,00;1252,74;1342,74
20190506;23;226,01;226,01;226,01;1020,73;1020,73
20190506;24;196,38;196,38;196,38;1783,82;1783,82
20190507;1;196,14;196,14;196,14;1648,17;1648,17
20190507;2;196,14;196,14;196,14;1632,24;1632,24
20190507;3;196,14;196,14;196,14;1707,47;1707,47
20190507;4;196,26;196,26;196,26;1559,42;1559,42
20190507;5;196,26;196,26;196,26;1528,12;1528,12
20190507;6;195,78;195,78;195,78;1877,45;1877,45
20190507;7;229,89;229,89;229,89;853,07;853,07
20190507;8;286,13;286,13;286,13;587,17;587,17
20190507;9;257,53;257,53;257,53;877,11;877,11
20190507;10;233,50;233,50;233,50;1041,10;1121,10
20190507;11;229,89;229,89;229,89;1375,57;1455,57
20190507;12;233,50;233,50;233,50;972,57;1082,57
20190507;13;258,65;258,65;258,65;790,09;880,09
20190507;14;258,53;258,53;258,53;788,36;788,36
20190507;15;267,85;267,85;267,85;747,20;747,20
20190507;16;257,53;257,53;257,53;1031,23;1031,23
20190507;17;267,85;267,85;267,85;788,90;788,90
20190507;18;258,53;258,53;258,53;882,77;882,77
20190507;19;286,13;286,13;286,13;542,32;562,32
20190507;20;286,13;286,13;286,13;378,44;458,44
20190507;21;286,13;286,13;286,13;504,66;614,66
20190507;22;286,13;286,13;286,13;625,11;715,11
20190507;23;276,00;276,00;276,00;226,52;226,52
20190507;24;237,00;237,00;237,00;923,17;923,17
20190508;1;236,00;236,00;236,00;844,78;844,78
20190508;2;202,42;202,42;202,42;1173,65;1173,65
20190508;3;195,62;195,62;195,62;1354,48;1354,48
20190508;4;195,62;195,62;195,62;1248,76;1248,76
20190508;5;195,62;195,62;195,62;1322,97;1322,97
20190508;6;195,50;195,50;195,50;1593,42;1593,42
20190508;7;278,00;278,00;278,00;218,44;218,44
20190508;8;285,84;285,84;285,84;282,31;282,31
20190508;9;325,00;325,00;325,00;-36,69;199,31
20190508;10;316,90;316,90;316,90;174,32;500,32
