Data;Godzina;CRO;CROs;CROz;Stan zakontraktowania;Niezbilansowanie
20200201;1;185,17;185,17;185,17;678,34;640,70
20200201;2;185,15;185,15;185,15;787,37;776,46
20200201;3;185,16;185,16;185,16;755,42;729,02
20200201;4;185,17;185,17;185,17;679,33;680,51
20200201;5;185,17;185,17;185,17;664,13;658,64
20200201;6;185,14;185,14;185,14;912,08;937,16
20200201;7;78,11;78,11;78,11;1143,27;1134,49
20200201;8;77,99;77,99;77,99;1354,15;1345,05
20200201;9;77,99;77,99;77,99;1368,04;1388,91
20200201;10;77,99;77,99;77,99;1303,75;1296,09
20200201;11;78,23;78,23;78,23;1146,49;1191,20
20200201;12;78,23;78,23;78,23;1198,44;1160,13
20200201;13;192,96;192,96;192,96;1124,34;1107,75
20200201;14;204,23;204,23;204,23;813,21;751,47
20200201;15;204,23;204,23;204,23;776,46;777,73
20200201;16;204,23;204,23;204,23;735,92;764,86
20200201;17;218,85;218,85;218,85;429,69;460,98
20200201;18;222,45;222,45;222,45;116,58;257,78
20200201;19;218,85;218,85;218,85;424,09;487,65
20200201;20;204,23;204,23;204,23;804,18;734,08
20200201;21;201,88;201,88;201,88;931,02;1002,59
20200201;22;78,11;78,11;78,11;1406,40;1364,35
20200201;23;78,11;78,11;78,11;1339,03;1325,95
20200201;24;72,00;72,00;72,00;1388,72;1363,93
20200202;1;77,12;77,12;77,12;1143,18;1116,15
20200202;2;77,00;77,00;77,00;1228,86;1212,57
20200202;3;70,00;70,00;70,00;1518,41;1545,32
20200202;4;64,68;64,68;64,68;2101,12;2089,76
20200202;5;63,47;63,47;63,47;2274,89;2230,04
20200202;6;64,94;64,94;64,94;1984,52;1973,99
20200202;7;70,00;70,00;70,00;1611,32;1632,34
20200202;8;77,12;77,12;77,12;1354,98;1337,81
20200202;9;171,82;171,82;171,82;936,72;933,29
20200202;10;182,33;182,33;182,33;773,51;782,86
20200202;11;181,29;181,29;181,29;1053,77;1051,67
20200202;12;182,34;182,34;182,34;663,56;631,17
20200202;13;182,40;182,40;182,40;702,27;702,12
20200202;14;182,33;182,33;182,33;818,21;840,46
20200202;15;182,30;182,30;182,30;970,48;966,67
20200202;16;73,62;73,62;73,62;1211,44;1211,23
20200202;17;77,90;77,90;77,90;1177,78;1233,89
20200202;18;182,33;182,33;182,33;625,12;712,55
20200202;19;85,50;85,50;85,50;775,01;858,66
20200202;20;186,58;186,58;186,58;543,04;518,69
20200202;21;203,90;203,90;203,90;423,74;409,24
20200202;22;182,30;182,30;182,30;859,10;873,45
20200202;23;182,36;182,36;182,36;578,64;558,51
20200202;24;182,35;182,35;182,35;605,55;658,52
20200203;1;181,60;181,60;181,60;1512,86;1466,78
20200203;2;181,65;181,65;181,65;1240,06;1242,28
20200203;3;181,66;181,66;181,66;1220,47;1191,62
20200203;4;181,69;181,69;181,69;1040,31;1031,20
20200203;5;186,55;186,55;186,55;903,23;877,36
20200203;6;181,69;181,69;181,69;1072,66;1052,82
20200203;7;222,45;222,45;222,45;460,00;441,44
20200203;8;233,89;233,89;233,89;851,02;882,47
20200203;9;248,65;248,65;248,65;701,55;676,55
20200203;10;253,05;253,05;253,05;361,58;413,50
20200203;11;254,45;254,45;254,45;375,49;339,58
20200203;12;242,14;242,14;242,14;339,42;339,02
20200203;13;240,85;240,85;240,85;392,12;361,13
20200203;14;233,89;233,89;233,89;230,76;240,60
20200203;15;233,89;233,89;233,89;354,27;313,98
20200203;16;233,89;233,89;233,89;335,81;345,25
20200203;17;233,89;233,89;233,89;447,20;511,94
20200203;18;264,79;264,79;264,79;172,32;286,29
20200203;19;233,89;233,89;233,89;485,44;484,89
20200203;20;232,58;232,58;232,58;619,22;643,52
20200203;21;204,28;204,28;204,28;718,07;696,21
20200203;22;186,79;186,79;186,79;1175,07;1196,14
20200203;23;194,72;194,72;194,72;721,86;719,91
20200203;24;186,79;186,79;186,79;845,52;954,14
20200204;1;186,10;186,10;186,10;845,18;833,01
20200204;2;181,60;181,60;181,60;819,70;802,69
20200204;3;186,10;186,10;186,10;755,80;702,07
20200204;4;181,60;181,60;181,60;834,72;763,53
20200204;5;186,22;186,22;186,22;694,92;691,99
20200204;6;186,22;186,22;186,22;660,30;661,57
20200204;7;221,45;221,45;221,45;-397,37;-365,57
20200204;8;222,33;222,33;222,33;29,15;-57,34
20200204;9;221,41;221,41;221,41;341,89;327,62
20200204;10;204,15;204,15;204,15;410,45;394,96
20200204;11;204,14;204,14;204,14;520,87;537,16
20200204;12;204,14;204,14;204,14;662,16;650,26
