Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2019-05-06;12;21876,925;15519,700;100,775;0,000;5086,250;485,538;792,850
2019-05-06;13;21976,063;15600,888;104,175;0,000;5137,088;534,875;717,250
2019-05-06;14;21877,125;15384,713;26,388;0,000;5239,200;535,550;721,325
2019-05-06;15;21492,725;14732,338;-2,550;0,000;5438,788;514,188;811,088
2019-05-06;16;21247,725;14217,513;-4,100;0,000;5669,838;561,725;807,075
2019-05-06;17;20873,313;13804,075;-3,825;0,000;5697,313;562,450;809,700
2019-05-06;18;20597,475;13699,550;101,213;0,000;5660,863;437,713;805,888
2019-05-06;19;20534,950;13808,488;30,975;0,000;5488,663;425,838;809,513
2019-05-06;20;20885,075;14306,363;373,725;0,000;5286,500;478,200;809,125
2019-05-06;21;21429,525;14635,225;733,075;0,000;5551,725;436,588;804,600
2019-05-06;22;20866,025;13788,163;728,450;0,000;5757,850;508,363;815,425
2019-05-06;23;19157,475;12003,163;486,000;0,000;5783,963;483,750;897,563
2019-05-06;24;17687,288;10507,263;130,175;0,000;5810,388;490,463;897,888
2019-05-07;1;16711,100;9986,713;-349,813;0,000;5805,538;395,363;879,463
2019-05-07;2;16059,000;10072,650;-470,150;0,000;5791,075;137,588;530,288
2019-05-07;3;15777,025;10195,813;-468,375;0,000;5781,138;22,038;249,288
2019-05-07;4;15814,575;10413,575;-643,025;0,000;5770,100;-9,938;284,138
2019-05-07;5;15955,050;10381,650;-668,463;0,000;5706,613;104,463;438,600
2019-05-07;6;15996,038;10013,275;-774,300;0,000;5664,775;286,488;814,438
2019-05-07;7;18461,700;11919,825;-76,188;0,000;5499,413;484,888;640,763
2019-05-07;8;20601,188;14415,663;-6,900;0,000;5282,800;464,163;451,238
2019-05-07;9;21404,550;14864,100;-6,450;0,000;5528,663;492,963;536,488
2019-05-07;10;21506,275;14619,000;197,888;0,000;5829,738;504,113;575,750
2019-05-07;11;21318,575;14172,150;245,150;0,000;6093,113;493,850;578,675
2019-05-07;12;21704,200;14474,700;251,625;0,000;6223,275;542,925;473,225
2019-05-07;13;21810,800;14709,525;256,775;0,000;6159,413;517,588;440,013
2019-05-07;14;21732,175;14813,275;174,700;0,000;5939,763;508,113;478,175
2019-05-07;15;21331,213;14393,825;112,900;0,000;5785,638;479,500;683,325
2019-05-07;16;21179,500;14213,313;74,163;0,000;5690,113;576,425;710,825
2019-05-07;17;20950,488;14277,475;19,325;0,000;5418,225;558,263;715,913
2019-05-07;18;20742,413;14181,375;176,463;0,000;5150,400;719,775;700,550
2019-05-07;19;20518,588;14734,938;331,888;0,000;4842,138;550,063;405,475
2019-05-07;20;20953,513;15250,038;562,675;0,000;4737,888;533,375;444,363
2019-05-07;21;21447,563;15439,550;497,988;0,000;4777,688;456,563;779,338
2019-05-07;22;21050,025;14895,588;221,588;0,000;4811,200;538,438;822,350
2019-05-07;23;19554,100;13413,400;9,500;0,000;4643,700;629,850;897,325
2019-05-07;24;18096,113;11995,600;-10,013;0,000;4545,225;680,713;902,888
2019-05-08;1;17055,063;11087,925;-9,988;0,000;4504,788;566,075;916,600
2019-05-08;2;16483,875;10729,088;-179,325;0,000;4517,025;523,088;899,025
2019-05-08;3;16235,075;10846,813;-526,225;0,000;4549,900;459,613;909,788
2019-05-08;4;16231,113;10860,025;-540,725;0,000;4611,513;394,738;906,725
2019-05-08;5;16279,550;10843,013;-539,838;0,000;4746,863;319,238;916,788
2019-05-08;6;16425,538;10588,838;-465,075;0,000;4913,963;507,038;886,125
2019-05-08;7;18922,325;12961,738;-32,250;0,000;4890,525;550,513;556,488
2019-05-08;8;21033,963;15460,225;97,675;0,000;4724,650;569,038;292,413
2019-05-08;9;21792,150;16367,175;210,625;0,000;4488,913;693,925;250,888
2019-05-08;10;21694,275;16096,100;320,850;0,000;4622,013;569,050;422,375
2019-05-08;11;21451,238;15486,813;267,475;0,000;4788,013;616,975;568,250
2019-05-08;12;21811,338;15718,763;478,113;0,000;4863,075;625,313;609,400
2019-05-08;13;21783,400;15697,638;449,600;0,000;4955,113;769,875;381,000
2019-05-08;14;21735,725;15589,088;319,438;0,000;5174,988;729,575;243,500
2019-05-08;15;21287,663;14865,975;166,963;0,000;5401,875;695,338;338,488
2019-05-08;16;21061,188;14264,313;65,538;0,000;5601,063;724,850;481,938
2019-05-08;17;20674,900;13538,238;79,300;0,000;5860,188;664,975;619,213
2019-05-08;18;20477,063;13369,125;318,800;0,000;6159,888;728,213;228,275
2019-05-08;19;20306,713;13360,038;764,113;0,000;6219,963;660,325;72,525
2019-05-08;20;20800,250;13761,275;924,863;0,000;6217,238;713,050;108,963
2019-05-08;21;21503,150;13860,688;717,575;0,000;6755,075;664,913;236,125
2019-05-08;22;20886,563;12553,975;463,063;0,000;7241,813;581,100;530,400
2019-05-08;23;19435,725;11661,913;136,738;0,000;7359,225;147,150;292,188
2019-05-08;24;17984,438;10561,738;-299,738;0,000;7477,500;31,425;221,700
2019-05-09;1;16884,238;10010,975;-907,963;0,000;7511,375;68,163;217,813
2019-05-09;2;16264,588;9679,025;-1198,788;0,000;7560,338;-0,088;236,400
2019-05-09;3;15943,688;9565,400;-1307,900;0,000;7470,788;-7,700;227,775
2019-05-09;4;16039,788;9775,488;-1300,413;0,000;7321,488;19,913;224,625
2019-05-09;5;16021,750;9821,100;-1216,350;0,000;7201,738;-4,738;228,138
2019-05-09;6;16197,488;9956,063;-1000,000;0,000;7098,875;-77,913;230,300
2019-05-09;7;18760,150;11590,975;-181,088;0,000;6852,700;146,625;361,250
2019-05-09;8;20771,125;13704,413;-3,788;0,000;6412,225;309,100;352,625
2019-05-09;9;21733,400;14475,813;68,338;0,000;6259,163;527,700;481,350
2019-05-09;10;22125,488;14808,300;432,438;0,000;6319,188;518,600;501,550
2019-05-09;11;21815,375;14745,800;-76,238;0,000;6312,925;373,738;552,500
2019-05-09;12;22185,675;15003,963;60,425;0,000;6148,750;428,313;611,838
2019-05-09;13;22277,663;15212,775;4,950;0,000;5951,963;542,400;579,475
2019-05-09;14;22184,988;15346,338;-2,513;0,000;5720,150;504,525;622,838
2019-05-09;15;21969,688;15405,213;-2,738;0,000;5428,700;513,175;634,063
2019-05-09;16;21875,213;15634,175;-2,688;3,588;5155,825;502,388;596,775
2019-05-09;17;21546,288;15364,750;-3,475;17,238;5052,925;454,863;684,438
2019-05-09;18;21301,538;15188,625;-3,563;36,075;4896,200;583,988;640,950
2019-05-09;19;21161,638;15120,125;124,725;68,700;4694,513;646,800;696,463
2019-05-09;20;21406,375;15374,013;463,538;78,500;4597,113;641,988;800,425
2019-05-09;21;21920,238;16136,625;454,338;78,588;4654,000;577,863;555,375
2019-05-09;22;21194,575;15135,388;281,388;77,813;4685,913;596,788;786,400
2019-05-09;23;19545,425;13378,513;16,100;79,175;4594,063;694,675;896,375
2019-05-09;24;18148,563;12096,250;-10,250;79,038;4538,625;627,375;907,488
2019-05-10;1;17031,025;11374,613;-90,000;79,350;4445,350;400,588;904,513
2019-05-10;2;16404,663;11307,825;-215,400;77,888;4346,025;221,863;748,188
2019-05-10;3;16128,338;11550,425;-351,100;78,275;4256,388;139,500;536,200
2019-05-10;4;16211,188;11777,100;-538,950;77,938;4215,863;176,938;582,363
2019-05-10;5;16194,563;11755,075;-543,988;78,150;4141,025;168,450;673,938
2019-05-10;6;16348,338;11631,038;-694,175;81,113;4062,863;478,613;876,750
2019-05-10;7;18768,900;13334,350;-80,738;79,900;4076,413;634,663;809,750
2019-05-10;8;20929,513;15557,900;-6,650;79,550;4063,438;500,313;813,075
2019-05-10;9;21871,463;16446,150;46,588;78,250;4078,163;548,788;819,850
2019-05-10;10;22048,600;16541,375;71,738;77,925;4175,500;558,463;796,338
2019-05-10;11;21879,038;16275,913;74,950;79,175;4190,063;615,650;808,963
2019-05-10;12;22212,250;16463,800;75,275;78,913;4221,100;734,250;805,488
2019-05-10;13;22182,288;16698,238;3,663;81,113;4201,375;485,450;807,100
2019-05-10;14;22041,513;16550,525;-6,850;78,638;4204,188;484,563;815,238
2019-05-10;15;21584,988;16114,450;-6,675;78,250;4235,975;441,725;798,400
2019-05-10;16;21408,138;15832,325;-4,425;76,838;4289,413;484,925;811,000
2019-05-10;17;21133,988;15515,050;-3,163;78,775;4252,863;541,113;826,375
2019-05-10;18;20812,550;14636,288;-2,925;76,225;4328,588;584,925;1267,488
2019-05-10;19;20609,938;14239,975;-2,938;78,463;4316,875;743,900;1314,213
2019-05-10;20;20801,525;14415,625;94,963;78,963;4362,825;709,288;1319,563
2019-05-10;21;21283,613;14812,975;301,538;78,825;4546,963;608,188;1318,675
2019-05-10;22;20873,250;14414,950;328,375;80,750;4477,088;674,713;1316,138
2019-05-10;23;19384,750;12947,750;50,150;80,025;4417,800;721,663;1313,763
2019-05-10;24;18071,963;11710,563;-7,113;78,188;4334,875;736,550;1305,988
2019-05-11;1;16860,313;10692,988;-7,825;77,488;4300,063;592,225;1290,200
2019-05-11;2;16213,875;10733,700;-10,863;78,550;4363,888;333,125;798,788
2019-05-11;3;15865,088;10525,975;-11,800;79,163;4550,463;296,425;511,638
2019-05-11;4;15682,563;10443,500;-11,125;78,863;4563,838;235,600;451,813
2019-05-11;5;15540,438;10800,575;-10,838;78,838;4447,250;53,300;257,050
2019-05-11;6;15208,225;10354,313;-11,913;79,738;4363,400;169,875;340,500
2019-05-11;7;16280,775;11017,875;-10,313;79,963;4254,813;365,613;655,475
2019-05-11;8;17736,888;12363,963;65,475;79,025;4046,750;514,163;821,550
2019-05-11;9;19007,575;13381,650;83,038;77,263;4087,063;725,400;823,688
2019-05-11;10;19660,888;14015,888;76,713;78,863;4100,150;726,213;828,475
2019-05-11;11;19743,538;13923,275;253,263;102,500;4202,238;801,325;828,200
2019-05-11;12;19763,213;13833,188;72,800;106,325;4343,188;774,638;823,088
2019-05-11;13;19498,500;13534,450;22,413;81,263;4370,250;779,900;825,963
2019-05-11;14;19132,325;13208,050;65,763;80,738;4335,713;774,050;826,800
2019-05-11;15;18482,038;12729,050;-3,738;78,688;4249,975;692,525;821,025
2019-05-11;16;18168,338;12470,825;30,625;79,350;4237,975;646,438;826,188
2019-05-11;17;18017,338;12264,313;88,700;79,250;4251,463;687,213;821,138
2019-05-11;18;17765,213;12072,138;-3,738;78,813;4272,813;602,075;824,200
2019-05-11;19;17763,725;12011,400;65,175;77,363;4373,513;562,488;822,300
2019-05-11;20;17926,363;12094,025;344,125;78,575;4381,100;625,888;831,475
2019-05-11;21;18454,438;12450,288;429,850;80,725;4502,738;691,250;821,163
2019-05-11;22;18411,238;12231,438;381,563;78,700;4641,988;740,288;818,800
2019-05-11;23;17100,900;10961,900;38,638;78,188;4628,588;718,875;815,763
2019-05-11;24;15935,488;9959,100;-7,538;78,063;4736,900;426,888;826,313
2019-05-12;1;14796,488;8717,888;-10,588;79,038;4729,438;534,950;823,588
2019-05-12;2;14066,250;8355,650;-10,663;78,763;4620,638;284,888;820,925
2019-05-12;3;13780,300;8558,550;-9,900;79,175;4579,375;160,438;499,238
2019-05-12;4;13612,775;8735,413;-9,863;78,900;4615,750;42,100;233,613
2019-05-12;5;13286,250;8403,300;-12,025;78,325;4755,913;-66,050;211,488
2019-05-12;6;12894,213;8104,588;-285,063;77,850;4844,013;15,438;220,625
2019-05-12;7;13336,263;8629,225;-325,388;78,275;4787,225;24,738;222,725
2019-05-12;8;14170,575;9108,575;-283,213;78,588;4781,175;80,575;482,975
2019-05-12;9;15161,975;9048,438;63,588;77,613;4892,900;443,688;786,325
2019-05-12;10;15895,463;9601,375;73,450;79,825;4938,475;542,713;823,350
2019-05-12;11;16309,850;9836,725;73,388;78,063;4981,838;688,025;816,688
2019-05-12;12;16568,950;10031,688;108,100;78,850;5065,938;667,063;812,975
2019-05-12;13;16697,700;9931,050;299,550;79,088;5304,650;643,700;823,663
2019-05-12;14;16698,963;9660,663;315,300;78,438;5538,088;701,288;812,638
2019-05-12;15;16300,700;9112,925;131,625;77,463;5631,275;764,775;802,063
2019-05-12;16;15903,188;8791,050;34,563;78,175;5714,075;619,213;792,800
2019-05-12;17;15836,838;8715,438;-6,400;78,963;5798,963;525,438;808,288
2019-05-12;18;15905,563;8614,600;6,675;78,713;6026,888;460,450;814,650
2019-05-12;19;16295,375;8926,738;321,863;77,613;5952,425;617,563;822,088
2019-05-12;20;16704,875;9285,788;728,538;77,263;5866,788;725,288;831,850
2019-05-12;21;17176,375;9842,175;890,663;79,150;5849,863;665,313;822,038
2019-05-12;22;17393,100;10212,475;723,350;77,063;5755,925;613,038;820,188
2019-05-12;23;16521,225;9619,800;262,050;78,513;5528,938;564,463;819,488
2019-05-12;24;15555,888;9331,125;-167,025;77,463;5409,125;264,850;801,713
2019-05-13;1;14741,075;9691,063;-763,263;76,713;5441,025;89,700;294,125
2019-05-13;2;14387,900;9686,538;-1008,888;78,375;5504,925;-22,413;225,963
2019-05-13;3;14172,538;9646,500;-1012,538;76,825;5329,350;-10,088;221,025
2019-05-13;4;14287,050;9827,038;-1064,700;79,500;5282,450;21,413;226,800
2019-05-13;5;14422,063;9963,400;-1061,113;78,725;5253,775;49,263;223,925
2019-05-13;6;14978,275;10414,375;-908,000;78,175;5225,088;41,275;218,625
2019-05-13;7;18044,850;12537,325;107,025;79,275;5132,763;77,938;388,263
2019-05-13;8;20585,313;14539,850;94,150;77,475;4998,688;283,550;768,063
2019-05-13;9;21695,563;15055,700;91,550;77,488;5131,275;689,838;826,963
2019-05-13;10;22039,438;15284,363;311,150;76,838;5285,825;654,338;826,888
2019-05-13;11;21815,925;14821,950;180,125;77,950;5507,513;679,075;819,613
2019-05-13;12;22111,650;15193,200;107,250;79,600;5600,125;504,788;825,075
2019-05-13;13;22281,163;15041,413;89,063;78,125;5739,238;692,138;823,863
2019-05-13;14;22211,188;15160,588;174,313;78,313;5641,800;590,000;819,875
2019-05-13;15;21668,075;14748,200;11,850;78,438;5464,738;648,175;817,175
2019-05-13;16;21461,563;14635,150;72,425;79,413;5395,675;634,075;812,063
2019-05-13;17;21232,075;14414,050;164,888;77,400;5353,138;661,163;814,838
2019-05-13;18;21068,675;14259,038;160,725;79,663;5313,713;680,850;825,600
2019-05-13;19;20870,700;14082,613;68,788;78,000;5258,338;726,888;815,250
2019-05-13;20;21189,788;14526,400;79,825;78,113;5134,200;708,025;825,225
2019-05-13;21;21624,888;14963,438;72,800;77,400;5165,875;675,138;823,488
2019-05-13;22;21071,913;14362,788;77,225;78,425;5106,475;803,275;819,938
2019-05-13;23;19439,838;12876,438;3,438;76,050;4967,613;797,075;819,600
2019-05-13;24;18050,063;11708,463;-6,538;77,413;5022,638;526,738;817,488
2019-05-14;1;16967,963;10403,000;-7,338;77,550;5120,038;651,000;809,938
2019-05-14;2;16397,375;10202,538;-57,638;75,350;5189,563;379,263;688,063
2019-05-14;3;16012,475;10315,563;-143,000;78,338;5203,425;169,150;464,138
2019-05-14;4;16081,325;10541,163;-317,550;79,513;5325,463;137,238;396,475
2019-05-14;5;16112,250;10541,813;-345,313;79,225;5356,413;162,350;397,288
2019-05-14;6;16286,025;10218,175;-343,663;77,475;5343,488;330,050;739,538
2019-05-14;7;18853,388;12107,263;-49,113;77,663;5491,263;485,838;822,975
2019-05-14;8;21141,500;14299,588;-7,138;77,800;5801,050;438,038;611,538
2019-05-14;9;22158,313;14740,275;74,075;78,000;6239,225;527,213;655,550
2019-05-14;10;22337,113;14472,138;102,463;10,138;6578,188;534,575;768,950
2019-05-14;11;22215,513;14027,663;104,938;0,000;6778,050;590,888;822,888
2019-05-14;12;22568,888;14320,688;105,063;0,000;6892,738;531,113;828,213
2019-05-14;13;22569,025;14296,375;7,213;0,000;6991,800;463,825;826,275
2019-05-14;14;22517,900;13989,663;-5,625;0,000;7158,150;556,938;820,275
2019-05-14;15;22138,950;13514,875;-6,325;0,000;7248,125;565,300;821,250
2019-05-14;16;21942,775;13445,738;-4,025;0,000;7183,838;494,288;818,800
2019-05-14;17;21666,750;13245,850;-3,700;0,000;7084,550;508,675;816,813
2019-05-14;18;21412,388;13234,800;48,475;0,000;6861,838;498,550;821,663
2019-05-14;19;21253,175;13256,963;234,350;0,000;6595,000;574,838;824,500
2019-05-14;20;21583,325;13843,625;232,200;0,000;6237,025;673,863;828,625
2019-05-14;21;21808,663;14205,288;180,600;0,000;5932,275;831,088;828,625
2019-05-14;22;21138,800;14009,088;140,838;0,000;5595,000;724,688;822,588
2019-05-14;23;19652,275;12622,913;5,363;0,000;5560,850;683,400;820,575
2019-05-14;24;18297,038;11560,438;-8,150;0,000;5520,063;429,950;802,100
2019-05-15;1;17130,738;11058,838;-9,838;0,000;5448,275;369,325;267,313
