Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2019-03-01;1;17834,413;9622,938;-8,238;69,700;7468,438;418,250;345,513
2019-03-01;2;17408,938;9686,263;-8,763;69,650;7205,213;460,900;77,388
2019-03-01;3;17195,600;9726,050;-7,463;69,813;7085,700;454,450;-52,988
2019-03-01;4;17304,163;10138,188;-206,550;69,600;6808,613;525,438;52,038
2019-03-01;5;17533,250;10455,950;-320,650;69,825;6624,150;476,600;303,813
2019-03-01;6;18339,913;11168,775;-320,275;69,613;6444,100;466,125;586,000
2019-03-01;7;20546,588;12553,763;-89,975;69,825;6344,025;630,488;1113,100
2019-03-01;8;22414,338;14244,175;-4,725;72,613;6299,638;593,025;1290,250
2019-03-01;9;23326,375;15090,000;12,350;97,125;6213,700;804,325;1228,913
2019-03-01;10;23655,388;15518,475;94,800;94,150;6136,575;684,675;1321,288
2019-03-01;11;23425,400;15324,263;194,850;99,613;6091,938;704,363;1312,138
2019-03-01;12;23615,763;15466,413;193,675;99,513;6138,163;709,338;1314,788
2019-03-01;13;23676,725;15618,613;287,638;99,525;6279,325;473,450;1326,013
2019-03-01;14;23782,588;15548,788;250,325;99,588;6443,788;475,375;1324,075
2019-03-01;15;23356,750;15095,175;-0,313;99,625;6536,650;415,800;1312,975
2019-03-01;16;23188,588;14556,775;-6,188;99,475;6813,113;510,238;1316,813
2019-03-01;17;22952,563;14271,700;-6,188;99,550;6844,925;527,038;1319,663
2019-03-01;18;23508,513;14742,350;11,825;99,600;6927,088;534,800;1321,275
2019-03-01;19;24220,563;15277,575;34,038;99,500;7119,750;496,550;1325,538
2019-03-01;20;24006,650;15139,050;134,850;99,488;7089,988;465,125;1327,375
2019-03-01;21;23268,288;14499,500;147,400;98,288;6948,550;519,925;1325,450
2019-03-01;22;21783,888;13217,575;46,375;64,650;6732,288;529,750;1321,788
2019-03-01;23;20248,638;11828,138;-5,275;0,000;6552,875;554,038;1329,775
2019-03-01;24;19126,388;10841,288;-11,675;0,000;6412,500;558,500;1330,863
2019-03-02;1;17998,863;9925,438;-17,063;0,000;6289,138;505,725;1298,600
2019-03-02;2;17422,425;9764,725;-16,325;0,000;6179,538;635,263;866,200
2019-03-02;3;16991,525;9593,125;-185,013;0,000;6112,300;506,950;967,588
2019-03-02;4;16933,138;9605,725;-208,450;0,000;6025,513;536,025;973,675
2019-03-02;5;16939,000;9463,488;-209,238;0,000;6011,188;549,163;1126,913
2019-03-02;6;17075,675;9433,488;-135,725;0,000;6075,100;535,688;1175,125
2019-03-02;7;17553,400;9425,013;-9,700;0,000;6126,575;688,688;1327,900
2019-03-02;8;18969,050;10771,213;-6,625;0,000;6106,525;759,313;1339,250
2019-03-02;9;20251,150;12087,600;11,825;0,000;6101,763;729,963;1338,025
2019-03-02;10;21028,113;12970,613;31,163;0,000;5953,063;790,188;1329,850
2019-03-02;11;21211,138;13202,200;36,125;0,000;5982,638;710,513;1332,300
2019-03-02;12;21319,725;13239,125;37,888;0,000;6041,275;713,900;1336,438
2019-03-02;13;20992,450;12895,775;55,850;0,000;6029,788;742,700;1338,163
2019-03-02;14;20799,500;12673,900;32,925;0,000;6079,925;708,488;1337,850
2019-03-02;15;20061,925;12085,663;1,325;0,000;6050,138;600,513;1326,863
2019-03-02;16;19745,725;11764,863;-0,963;0,000;6042,900;603,000;1336,313
2019-03-02;17;19650,450;11907,900;35,925;0,000;6070,625;329,725;1344,150
2019-03-02;18;20238,300;12169,413;413,050;0,000;6425,750;303,700;1347,250
2019-03-02;19;21141,588;12498,513;674,350;0,000;6895,038;401,963;1348,925
2019-03-02;20;20973,213;11730,025;670,963;0,000;7424,288;489,113;1346,588
2019-03-02;21;20268,650;10779,000;665,638;0,000;7680,788;471,813;1348,200
2019-03-02;22;19120,363;9619,288;474,425;0,000;7725,138;466,188;1322,900
2019-03-02;23;18365,175;9318,538;182,050;0,000;7771,700;390,825;895,663
2019-03-02;24;17182,438;9134,500;37,113;0,000;7707,738;84,050;272,488
2019-03-03;1;16210,250;8389,913;-58,625;0,000;7575,000;471,138;-161,038
2019-03-03;2;15623,200;8349,800;-218,363;0,000;7609,200;382,600;-495,413
2019-03-03;3;15347,488;8372,025;-396,013;0,000;7630,450;219,938;-476,988
2019-03-03;4;15063,013;8429,775;-422,513;0,000;7640,850;14,763;-598,225
2019-03-03;5;15071,563;8400,388;-421,250;0,000;7736,113;-51,238;-587,375
2019-03-03;6;15200,913;8592,650;-413,825;0,000;7863,425;-77,325;-760,463
2019-03-03;7;15023,250;7960,263;-351,513;0,000;8102,613;-91,700;-591,638
2019-03-03;8;15704,338;8114,925;-153,650;0,000;8188,163;169,513;-604,663
2019-03-03;9;16613,963;8423,925;9,325;0,000;8292,600;310,775;-394,275
2019-03-03;10;17365,188;8482,575;27,338;0,000;8439,863;307,375;159,613
2019-03-03;11;17804,313;8694,625;28,750;0,000;8530,325;216,888;378,350
2019-03-03;12;17933,988;8721,075;29,050;0,000;8819,788;50,725;358,913
2019-03-03;13;18074,863;8737,213;177,838;0,000;8981,975;114,600;256,125
2019-03-03;14;18144,975;8795,700;170,675;0,000;9040,200;88,538;239,213
2019-03-03;15;17744,863;8698,775;54,513;0,000;9081,175;-52,275;35,225
2019-03-03;16;17412,550;8203,050;-11,275;0,000;9149,700;39,388;32,600
2019-03-03;17;17384,275;8050,850;146,938;0,000;9198,250;135,938;8,575
2019-03-03;18;18215,400;8443,363;392,800;0,000;9239,488;250,850;285,613
2019-03-03;19;19149,638;8894,838;653,563;0,000;9004,113;361,050;895,463
2019-03-03;20;19371,350;8920,225;739,950;0,000;8952,650;473,413;1044,688
2019-03-03;21;18957,388;8796,263;663,800;0,000;8853,700;408,850;912,025
2019-03-03;22;18107,900;8868,750;206,325;0,000;8577,638;464,475;211,713
2019-03-03;23;17248,788;8661,413;-8,200;0,000;8400,425;208,413;-1,538
2019-03-03;24;16371,650;8122,613;-8,688;0,000;8232,213;150,500;-122,775
2019-03-04;1;15705,425;7832,350;-236,438;0,000;8234,963;57,200;-178,900
2019-03-04;2;15199,325;8005,938;-810,263;0,000;8410,163;33,388;-437,275
2019-03-04;3;15078,388;7962,825;-1064,863;0,000;8676,238;27,363;-514,488
2019-03-04;4;15123,675;8062,863;-1061,050;11,525;8689,738;25,188;-584,675
2019-03-04;5;15583,963;8286,550;-975,500;44,250;8761,663;-24,500;-460,075
2019-03-04;6;16734,175;8320,275;-265,250;66,063;8939,750;-37,013;-221,938
2019-03-04;7;19395,363;9772,013;-9,038;69,700;9118,813;134,600;376,650
2019-03-04;8;21646,988;11433,113;-5,113;73,150;9201,825;290,763;732,038
2019-03-04;9;22712,900;12209,213;89,900;98,150;9162,763;412,300;932,100
2019-03-04;10;22765,363;12216,488;169,500;99,575;9017,288;427,325;1107,575
2019-03-04;11;22412,213;11843,625;269,438;99,413;8914,975;533,088;1128,413
2019-03-04;12;22551,425;12060,838;406,863;99,525;8703,625;568,175;1230,400
2019-03-04;13;22591,213;12034,513;390,538;99,500;8978,913;490,338;1111,563
2019-03-04;14;22751,338;11723,550;469,388;99,513;9377,513;554,263;1103,738
2019-03-04;15;22342,913;11268,600;341,338;99,513;9452,450;520,538;1110,888
2019-03-04;16;22155,650;11262,925;329,325;99,575;9302,888;518,988;1073,213
2019-03-04;17;22018,338;11247,288;256,663;99,438;9391,550;457,125;924,563
2019-03-04;18;22607,600;11724,425;343,338;99,563;9497,563;520,575;865,075
2019-03-04;19;23446,900;12362,338;447,475;99,388;9679,413;486,738;908,238
2019-03-04;20;23374,000;12030,850;284,163;99,188;9746,700;462,875;1141,813
2019-03-04;21;22782,925;11180,500;161,563;98,175;9932,263;538,013;1135,725
2019-03-04;22;21233,675;10057,300;16,525;63,250;9988,100;355,088;851,900
