Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-12-01;1;18386,100;10511,988;-639,263;0,000;7281,100;266,550;967,638
2020-12-01;2;17770,738;10640,788;-957,275;0,000;7264,450;-2,600;828,788
2020-12-01;3;17537,300;10610,000;-953,263;0,000;7402,150;-310,013;789,075
2020-12-01;4;17595,750;10694,013;-949,238;0,000;7499,450;-517,138;868,738
2020-12-01;5;17984,338;10696,738;-944,738;0,000;7586,275;-291,450;934,188
2020-12-01;6;18765,425;10631,138;-819,025;0,000;7532,275;541,388;876,613
2020-12-01;7;21288,900;12091,800;-49,938;2,025;7503,288;1085,450;658,050
2020-12-01;8;23188,450;14609,175;-7,363;43,438;7489,150;863,225;234,713
2020-12-01;9;24437,325;15567,413;10,513;121,338;7587,188;955,488;332,038
2020-12-01;10;25035,413;16126,288;12,613;177,425;7744,738;1006,363;154,250
2020-12-01;11;24898,225;15801,063;33,975;228,788;7752,250;713,700;636,850
2020-12-01;12;24943,500;15980,675;255,175;228,913;7559,750;849,663;555,013
2020-12-01;13;25042,750;16390,163;387,838;230,813;7396,025;904,413;357,263
2020-12-01;14;24969,113;16578,063;261,938;230,188;7178,050;941,288;269,463
2020-12-01;15;24596,800;16271,988;54,388;231,200;6955,788;943,263;424,050
2020-12-01;16;24769,088;16983,938;144,425;251,475;6782,238;945,763;58,588
2020-12-01;17;25596,550;17777,425;634,413;381,638;6837,938;918,075;55,900
2020-12-01;18;25425,163;17793,038;931,238;318,975;7028,475;374,500;226,588
2020-12-01;19;25017,688;17232,288;1014,313;229,825;7188,688;-114,063;715,900
2020-12-01;20;24743,250;16230,925;835,150;87,813;7087,000;306,450;1125,900
2020-12-01;21;23981,600;14702,013;615,838;0,000;6916,525;1167,350;1201,913
2020-12-01;22;22495,263;13976,525;281,250;0,000;6814,050;599,688;1117,338
2020-12-01;23;21034,125;11778,925;45,813;0,000;6743,963;1240,425;1287,313
2020-12-01;24;19601,813;10880,988;-338,525;0,000;6612,113;1156,450;1302,013
2020-12-02;1;18629,463;11118,325;-879,125;0,000;6482,038;914,888;1000,325
2020-12-02;2;18124,400;11412,863;-1132,413;0,000;6396,588;702,313;749,363
2020-12-02;3;17839,500;11627,913;-1128,388;0,000;6303,300;296,825;745,125
2020-12-02;4;17861,675;11557,425;-1122,900;0,000;6325,513;344,800;756,813
2020-12-02;5;18196,375;11505,488;-1118,288;0,000;6396,650;579,050;835,725
2020-12-02;6;19023,388;11910,150;-996,325;0,000;6475,463;960,188;677,375
2020-12-02;7;21659,375;13766,400;-121,338;0,000;6567,775;539,525;915,875
2020-12-02;8;23811,025;16938,100;-6,488;0,000;6739,288;-403,663;542,100
2020-12-02;9;25196,488;17761,925;10,600;0,000;7147,750;-321,500;605,663
2020-12-02;10;25742,325;18187,563;13,113;0,000;7289,075;-33,913;310,875
2020-12-02;11;25768,688;17949,913;85,875;0,000;7421,838;-246,613;653,275
2020-12-02;12;26053,588;18063,838;286,200;0,000;7355,213;143,513;490,600
2020-12-02;13;25990,100;18222,550;323,000;0,000;7256,063;-66,725;572,625
2020-12-02;14;25832,050;18374,350;271,375;0,000;7099,675;-661,600;1018,838
2020-12-02;15;25458,963;18015,925;-7,175;0,000;7001,013;-832,313;1278,175
2020-12-02;16;25463,450;17888,400;34,163;0,000;6969,775;-726,463;1334,575
2020-12-02;17;26062,063;18595,713;653,888;0,000;7214,163;-842,075;1088,213
2020-12-02;18;25761,375;18368,788;1089,288;0,000;7310,388;-316,588;408,838
2020-12-02;19;25264,950;17848,663;1170,900;0,000;7366,538;-439,575;493,363
