Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-10-02;2;16496,938;10980,263;-9,113;0,000;5076,313;-293,563;750,863
2020-10-02;3;16190,225;11233,538;-205,125;0,000;5009,000;-605,675;762,838
2020-10-02;4;16310,925;11359,125;-383,613;0,000;5022,875;-446,750;763,725
2020-10-02;5;16357,988;11416,038;-399,388;0,000;5087,438;-496,888;764,363
2020-10-02;6;17208,975;11677,825;-447,388;0,000;5184,338;40,975;763,500
2020-10-02;7;19568,138;13375,288;-171,425;0,000;5244,825;377,663;756,938
2020-10-02;8;21500,700;14847,725;-6,900;0,000;5433,238;467,125;760,863
2020-10-02;9;22449,825;15071,838;128,875;0,000;5548,563;1080,688;759,450
2020-10-02;10;22940,950;15690,588;245,238;0,000;5774,313;735,350;757,750
2020-10-02;11;22907,513;15828,463;8,238;0,000;5996,188;339,613;768,400
2020-10-02;12;23149,463;16158,363;-6,688;0,000;6069,738;174,575;761,975
2020-10-02;13;23104,125;16148,163;77,888;0,000;6254,638;-36,150;762,038
2020-10-02;14;22708,375;15869,825;44,425;0,000;6249,175;-158,750;764,650
2020-10-02;15;22187,738;15078,350;44,363;0,000;6140,613;222,975;763,675
2020-10-02;16;21982,725;15103,513;45,588;0,000;6032,700;106,275;761,238
2020-10-02;17;21704,963;14860,350;28,500;0,000;5872,925;223,538;762,050
2020-10-02;18;21493,250;14644,300;184,363;0,000;5877,263;226,200;758,625
2020-10-02;19;22227,813;14650,688;295,125;0,000;6228,150;591,625;761,700
2020-10-02;20;23064,750;14706,963;299,075;0,000;6811,088;830,875;740,863
2020-10-02;21;22264,275;13968,963;185,988;0,000;7089,538;625,638;593,938
2020-10-02;22;20677,075;12155,713;50,063;0,000;7123,588;856,788;559,525
2020-10-02;23;18971,088;10993,463;72,825;0,000;6768,450;833,550;397,488
2020-10-02;24;17772,575;10181,563;67,363;0,000;6514,938;645,313;458,825
2020-10-03;1;16558,838;8590,238;-8,900;0,000;6389,138;1133,838;468,663
2020-10-03;2;15855,425;8390,238;-34,100;0,000;6353,088;691,125;464,700
2020-10-03;3;15549,263;8628,425;-299,113;0,000;6618,638;157,213;455,900
2020-10-03;4;15552,025;8609,463;-350,675;0,000;6860,788;37,800;401,050
2020-10-03;5;15561,663;8472,163;-350,725;0,000;7103,863;-5,750;347,550
2020-10-03;6;15739,075;8370,463;-350,713;0,000;7272,450;66,738;387,075
2020-10-03;7;16392,563;8430,238;-333,588;0,000;7455,313;665,925;179,625
2020-10-03;8;17387,038;8486,050;-83,688;0,000;7684,900;1139,450;165,288
2020-10-03;9;18708,088;9008,750;-5,925;0,000;8077,288;1462,688;168,838
2020-10-03;10;19538,500;9407,413;14,888;0,000;8460,113;1512,238;173,325
2020-10-03;11;19596,100;9358,575;27,738;0,000;8763,500;1318,675;167,888
2020-10-03;12;19493,975;9203,338;31,775;0,000;8936,350;1193,925;168,800
2020-10-03;13;19201,025;8635,513;-0,225;0,000;9006,263;1409,425;167,075
2020-10-03;14;18900,188;8385,025;-6,050;0,000;8773,388;1583,800;168,250
2020-10-03;15;18308,438;8281,013;-5,800;0,000;8358,813;1512,150;168,913
2020-10-03;16;17925,500;8556,025;-5,825;0,000;7817,850;1387,175;173,138
2020-10-03;17;17906,350;9045,700;35,850;0,000;7276,875;1435,538;157,863
2020-10-03;18;18045,388;9433,713;129,000;0,000;7229,038;1226,625;170,463
2020-10-03;19;19025,225;9849,500;393,125;0,000;7628,650;1386,613;165,138
2020-10-03;20;19910,175;10548,738;398,188;0,000;8049,725;1144,988;171,975
2020-10-03;21;19145,988;9159,388;395,863;0,000;8008,313;1817,550;177,850
2020-10-03;22;18015,825;8899,788;165,425;0,000;7757,025;1146,338;225,888
2020-10-03;23;16812,013;8337,125;-9,113;0,000;7519,975;749,863;219,725
2020-10-03;24;15739,725;7992,000;-8,263;0,000;7238,525;360,138;174,013
2020-10-04;1;14776,000;7545,013;-170,138;0,000;6968,513;258,588;192,625
2020-10-04;2;14065,125;7835,163;-748,038;0,000;6720,450;80,638;185,250
2020-10-04;3;13715,600;7667,288;-797,263;0,000;6586,650;148,200;115,763
2020-10-04;4;13636,563;7531,325;-794,575;0,000;6592,325;308,150;-0,838
2020-10-04;5;13628,188;7690,525;-793,063;0,000;6358,800;381,000;-9,763
2020-10-04;6;13809,463;7940,638;-791,938;0,000;6212,350;447,588;6,775
2020-10-04;7;14004,000;7996,000;-679,763;0,000;6201,650;400,725;84,313
2020-10-04;8;14514,938;8141,013;-418,438;0,000;6203,250;394,525;196,963
2020-10-04;9;15485,575;8626,738;-234,700;0,000;6253,200;639,538;201,663
2020-10-04;10;16470,363;9368,850;-31,888;0,000;6164,175;635,575;341,963
2020-10-04;11;17025,875;9878,063;-6,150;0,000;6095,125;679,638;391,475
2020-10-04;12;17260,050;10180,438;273,900;0,000;6131,563;563,913;393,713
2020-10-04;13;17266,050;9864,363;114,800;0,000;6373,988;633,388;406,938
2020-10-04;14;17045,275;9271,825;-5,700;0,000;6510,725;836,813;461,125
2020-10-04;15;16530,888;8872,325;-6,238;0,000;6279,113;974,900;425,750
2020-10-04;16;15946,713;8170,625;-5,963;0,000;5992,750;1162,650;628,325
2020-10-04;17;15764,500;7902,575;-5,975;0,000;5760,238;1360,988;745,900
2020-10-04;18;15992,375;8441,275;-6,225;0,000;5395,950;1358,500;799,213
2020-10-04;19;17341,700;9281,700;-6,825;0,000;5482,225;1789,088;792,463
2020-10-04;20;18522,850;9993,800;72,225;0,000;6035,550;1700,000;801,813
2020-10-04;21;18153,713;9585,763;122,375;0,000;5908,563;1877,575;796,813
2020-10-04;22;16997,550;8913,013;371,550;0,000;5494,013;1801,025;797,975
2020-10-04;23;16213,450;8620,838;-6,300;0,000;5168,500;1632,050;796,675
2020-10-04;24;15232,525;8062,500;-5,863;0,000;4985,613;1433,450;763,250
2020-10-05;1;14530,013;9085,038;-219,725;0,000;4920,175;551,038;200,963
2020-10-05;2;14107,563;9176,163;-348,400;0,000;4851,800;276,688;155,188
2020-10-05;3;13993,200;9311,313;-433,125;0,000;4842,225;129,025;148,813
2020-10-05;4;13928,150;9441,325;-482,088;0,000;4767,963;50,500;155,263
2020-10-05;5;14496,138;9775,500;-480,150;0,000;5012,000;34,988;155,188
2020-10-05;6;15597,388;10593,213;-428,713;0,000;5317,800;-46,375;165,088
2020-10-05;7;18573,675;12431,963;-184,663;0,000;5659,263;260,350;408,150
2020-10-05;8;20509,250;13247,975;-6,750;0,000;5861,275;729,238;675,850
2020-10-05;9;21532,438;13632,450;-6,250;0,000;6015,225;1190,238;696,700
2020-10-05;10;21867,488;14134,725;-7,800;0,000;5791,413;1203,963;743,375
2020-10-05;11;21661,738;14099,413;-9,200;0,000;5877,088;961,638;737,525
2020-10-05;12;21921,613;14223,075;-6,313;0,000;6125,575;840,950;736,513
2020-10-05;13;21928,763;14150,988;15,150;0,000;6096,963;951,375;739,213
2020-10-05;14;22025,338;14193,013;297,575;0,000;5949,588;1153,225;737,400
2020-10-05;15;21901,913;14054,288;396,488;0,000;5909,613;1200,500;745,688
2020-10-05;16;21883,138;14308,263;463,500;0,000;5895,925;943,288;738,163
2020-10-05;17;21698,688;14441,700;266,075;0,000;5639,125;878,575;743,263
2020-10-05;18;21575,288;14438,000;349,925;0,000;5391,863;1007,038;738,688
2020-10-05;19;22471,163;15098,488;209,838;0,000;5535,613;1101,875;733,950
2020-10-05;20;23027,800;15202,563;418,675;0,000;5768,838;1321,550;738,763
2020-10-05;21;22122,325;14099,238;489,013;0,000;5749,888;1546,338;740,625
2020-10-05;22;20519,125;12249,050;247,688;0,000;5793,625;1742,388;747,088
2020-10-05;23;18804,938;10673,550;51,538;0,000;5762,500;1640,863;744,500
2020-10-05;24;17613,850;9566,088;-5,950;0,000;6237,863;1093,025;734,838
2020-10-06;1;16616,188;9759,463;-226,688;0,000;6310,963;174,600;604,325
2020-10-06;2;16068,150;10035,625;-748,438;0,000;6438,475;103,613;243,250
2020-10-06;3;15820,625;9673,975;-795,300;0,000;6643,725;100,313;207,175
2020-10-06;4;15782,338;9639,988;-793,488;0,000;6687,388;53,425;205,200
2020-10-06;5;16211,450;10079,325;-790,338;0,000;6576,725;116,025;233,213
2020-10-06;6;16946,038;10370,350;-557,500;0,000;6420,163;231,475;485,475
2020-10-06;7;19506,275;11682,113;-22,025;0,000;6538,400;698,938;613,375
2020-10-06;8;21293,625;13119,400;-6,650;0,000;6640,950;899,688;635,250
2020-10-06;9;22207,738;13540,150;9,638;0,000;6567,213;1494,713;616,625
2020-10-06;10;22284,450;13638,400;78,463;0,000;6646,050;1395,438;618,700
2020-10-06;11;21879,513;13043,425;79,725;0,000;6880,338;1362,525;607,300
2020-10-06;12;22072,475;13112,213;156,775;0,000;7392,738;1160,400;414,375
2020-10-06;13;22120,800;12954,125;158,388;0,000;7783,625;989,800;412,250
2020-10-06;14;22001,500;12709,700;276,525;0,000;7816,375;1068,788;415,175
2020-10-06;15;21520,063;12681,500;15,038;0,000;7376,063;1052,288;414,213
2020-10-06;16;21518,350;13204,788;-6,950;0,000;6723,988;1191,750;408,400
2020-10-06;17;21346,275;13373,425;-6,838;0,000;6213,925;1222,650;541,475
2020-10-06;18;21378,150;13620,050;13,025;0,000;5771,138;1346,688;653,975
2020-10-06;19;22447,938;14551,050;251,125;0,000;5971,375;1283,750;643,713
2020-10-06;20;23388,300;15135,863;381,313;0,000;6309,500;1231,525;717,075
2020-10-06;21;22676,400;14372,125;239,675;0,000;6419,788;1155,013;730,513
2020-10-06;22;20970,450;12619,288;53,550;0,000;6291,325;1273,450;797,538
2020-10-06;23;19379,138;11171,400;-6,550;0,000;6231,475;1184,038;803,025
2020-10-06;24;17904,313;10022,275;-4,625;0,000;6011,525;1189,288;703,125
2020-10-07;1;16901,588;10168,013;-187,650;0,000;5830,163;588,125;514,050
2020-10-07;2;16399,663;10350,050;-398,475;0,000;5712,775;237,013;505,488
2020-10-07;3;16043,800;10628,350;-642,913;0,000;5557,413;-3,313;508,800
2020-10-07;4;16111,838;10772,075;-657,575;0,000;5479,400;9,288;509,638
2020-10-07;5;16334,263;10546,925;-497,388;0,000;5410,125;358,775;521,538
2020-10-07;6;17118,013;10966,688;-298,213;0,000;5426,525;245,038;782,988
2020-10-07;7;19718,950;13363,563;-23,750;0,000;5382,050;202,288;796,950
2020-10-07;8;21421,913;14917,963;-7,675;0,000;5521,175;185,450;811,950
2020-10-07;9;22437,688;15505,488;-8,288;0,000;5665,175;467,525;810,263
2020-10-07;10;22635,238;15805,125;183,200;0,000;5705,450;324,413;814,463
2020-10-07;11;22365,113;15577,200;149,700;0,000;5744,963;251,613;806,275
2020-10-07;12;22520,238;15750,050;139,675;0,000;5861,988;123,100;801,813
2020-10-07;13;22549,550;15668,113;-7,000;0,000;5893,300;195,900;808,450
2020-10-07;14;22542,975;15675,475;153,450;0,000;5868,913;199,350;814,563
2020-10-07;15;22051,450;15686,813;-6,525;0,000;5596,063;-29,663;806,588
2020-10-07;16;21920,313;15845,600;-5,888;0,000;5275,713;10,000;799,963
2020-10-07;17;21677,250;15934,575;-5,913;0,000;4991,238;-40,588;796,488
2020-10-07;18;21705,050;15995,000;-5,950;0,000;4856,025;52,838;803,525
2020-10-07;19;22815,888;16526,263;-6,488;0,000;5048,625;429,538;811,525
2020-10-07;20;23618,413;16809,975;72,225;0,000;5353,650;650,838;807,975
2020-10-07;21;22755,175;14826,675;5,663;0,000;5556,900;1580,025;806,850
2020-10-07;22;21077,163;12973,050;-5,513;0,000;5682,725;1641,513;798,950
2020-10-07;23;19354,225;11382,200;-7,563;0,000;5634,088;1543,200;807,775
2020-10-07;24;17893,488;10731,400;-296,875;0,000;5362,563;1317,088;789,463
2020-10-08;1;16853,063;10392,175;-65,238;0,000;5366,075;639,713;526,325
2020-10-08;2;16304,813;10420,588;-6,350;0,000;5340,513;45,850;505,450
2020-10-08;3;16044,638;10178,375;-6,500;0,000;5280,275;82,913;510,550
2020-10-08;4;16065,300;10260,988;-6,350;0,000;5202,700;114,500;501,575
2020-10-08;5;16424,375;10601,813;-6,575;0,000;5243,588;83,963;510,838
2020-10-08;6;17139,663;10853,113;-6,575;0,000;5271,275;398,388;624,900
2020-10-08;7;19636,075;12787,900;-7,663;0,000;5281,875;774,263;798,688
2020-10-08;8;21486,950;13940,950;-7,500;0,000;5364,400;1385,463;806,000
2020-10-08;9;22554,675;14711,000;42,900;0,000;5553,725;1487,575;803,875
2020-10-08;10;22879,413;14980,063;244,238;0,000;5674,975;1430,250;814,275
2020-10-08;11;22693,738;14850,963;221,663;0,000;5734,875;1317,275;806,875
2020-10-08;12;22883,763;14983,700;207,975;0,000;5853,863;1252,938;810,513
2020-10-08;13;22856,025;14904,800;208,050;0,000;6061,475;1108,125;803,963
2020-10-08;14;22591,763;14485,763;247,225;0,000;6266,663;1048,175;805,500
2020-10-08;15;22108,175;14208,963;288,800;0,000;6144,638;955,725;801,463
2020-10-08;16;21915,525;14360,988;237,313;0,000;5961,425;798,550;799,763
2020-10-08;17;21716,450;14580,475;302,463;0,000;5576,263;771,550;798,038
2020-10-08;18;21650,313;14426,163;447,838;0,000;5519,300;905,388;804,225
2020-10-08;19;22803,963;14947,438;590,475;0,000;6097,300;955,963;807,125
2020-10-08;20;23518,400;15148,963;750,913;0,000;6683,875;889,800;803,063
2020-10-08;21;22826,038;13930,150;585,038;0,000;6979,300;1141,738;776,300
2020-10-08;22;21149,250;12555,400;375,263;0,000;7252,075;754,463;596,138
2020-10-08;23;19587,400;11501,663;86,200;0,000;7232,900;502,963;361,075
2020-10-08;24;18269,125;10910,525;-60,263;0,000;7184,238;38,013;203,475
2020-10-09;1;17195,788;10472,075;-696,675;0,000;7062,125;158,700;206,188
2020-10-09;2;16643,688;10280,375;-1152,338;0,000;7038,388;272,313;209,963
2020-10-09;3;16332,825;10333,425;-1263,150;0,000;7003,713;57,925;205,800
2020-10-09;4;16275,413;10444,300;-1257,788;0,000;6837,113;46,263;208,163
2020-10-09;5;16672,575;10826,075;-1252,450;0,000;6810,675;84,363;213,425
2020-10-09;6;17508,850;11463,888;-1118,550;0,000;6835,000;111,213;218,725
2020-10-09;7;19832,250;12404,350;-278,400;0,000;7014,513;206,400;491,288
2020-10-09;8;21474,463;13628,538;14,713;0,000;6944,063;305,150;600,625
2020-10-09;9;22377,025;14236,788;160,275;0,000;6791,063;676,500;676,488
2020-10-09;10;22522,650;14189,025;140,325;0,000;6502,875;1211,425;617,788
2020-10-09;11;22468,200;14055,725;162,788;0,000;6334,050;1487,113;599,063
2020-10-09;12;22603,113;14140,313;151,363;0,000;6370,188;1448,550;658,425
2020-10-09;13;22622,225;14242,725;75,000;0,000;6178,838;1407,138;811,475
2020-10-09;14;22441,663;14493,350;89,025;0,000;5929,038;1202,263;820,900
2020-10-09;15;21985,525;14401,800;-6,325;0,000;5671,350;1105,638;815,375
2020-10-09;16;21807,988;14761,888;-6,175;0,000;5285,100;953,388;815,363
2020-10-09;17;21760,250;15075,963;-6,000;0,000;4840,750;1047,925;810,638
2020-10-09;18;21826,038;15682,950;-5,863;0,000;4528,888;809,888;813,163
2020-10-09;19;22872,400;16718,400;115,463;0,000;4541,350;807,900;806,100
2020-10-09;20;23371,150;16646,338;148,675;0,000;4547,763;1368,288;812,500
2020-10-09;21;22601,388;15727,300;7,688;0,000;4573,363;1501,125;807,838
2020-10-09;22;21078,388;14174,988;-4,100;0,000;4629,438;1475,713;808,088
2020-10-09;23;19321,300;12466,088;-6,500;0,000;4604,263;1448,925;813,275
2020-10-09;24;18067,350;11104,700;-6,313;0,000;4676,950;1500,075;804,800
2020-10-10;1;16917,738;10059,863;-6,838;0,000;4746,375;1375,463;751,075
2020-10-10;2;16200,413;9756,063;-12,688;0,000;4860,788;992,550;611,900
2020-10-10;3;15848,088;9705,463;-12,775;0,000;4981,200;575,588;603,800
2020-10-10;4;15753,900;9766,625;-13,038;0,000;4947,463;445,963;611,025
2020-10-10;5;15844,438;9775,950;-12,413;0,000;5019,763;457,425;609,200
2020-10-10;6;15971,975;9841,525;-12,513;0,000;5008,038;530,688;613,750
2020-10-10;7;16918,250;10012,350;-12,925;0,000;5099,613;1185,763;642,025
2020-10-10;8;17757,513;10515,538;-10,500;0,000;5314,625;1185,750;758,638
2020-10-10;9;19076,700;11473,038;-6,438;0,000;5355,275;1447,300;808,150
2020-10-10;10;19773,638;12239,800;-7,125;0,000;5242,950;1487,763;811,913
2020-10-10;11;20074,175;12556,750;-7,213;0,000;5253,363;1477,613;807,438
2020-10-10;12;20161,488;12592,750;-6,488;0,000;5315,438;1472,150;804,713
2020-10-10;13;20092,500;12438,300;-6,050;0,000;5277,038;1580,213;809,775
2020-10-10;14;19866,563;12269,925;-6,200;0,000;5307,838;1480,088;821,425
2020-10-10;15;19373,525;11722,263;-6,050;0,000;5279,888;1569,263;809,150
2020-10-10;16;19066,875;11714,788;79,888;0,000;5093,138;1461,550;797,263
2020-10-10;17;18779,713;11711,850;134,663;0,000;4982,163;1294,638;795,775
2020-10-10;18;18963,688;11798,588;180,100;0,000;4949,188;1420,000;801,788
2020-10-10;19;19986,813;12606,588;316,738;0,000;5217,825;1361,113;805,688
2020-10-10;20;20235,125;12507,188;483,888;0,000;5481,325;1449,850;800,663
2020-10-10;21;19465,663;11448,338;549,050;0,000;5595,700;1629,000;803,950
2020-10-10;22;18285,338;10453,425;372,663;0,000;5471,763;1564,963;804,700
2020-10-10;23;17057,450;9781,263;8,425;0,000;5306,000;1175,513;812,238
2020-10-10;24;16073,038;9569,375;-9,313;0,000;5164,088;564,850;789,638
2020-10-11;1;15065,775;9063,625;-29,313;0,000;5089,575;293,875;649,963
2020-10-11;2;14518,813;9274,238;-273,225;0,000;5040,288;-333,525;816,550
2020-10-11;3;14140,488;9094,438;-348,850;0,000;5098,188;-522,425;818,500
2020-10-11;4;13965,375;8952,938;-348,500;0,000;4974,325;-423,500;813,575
2020-10-11;5;14044,200;9037,300;-348,175;0,000;4944,850;-398,600;812,675
2020-10-11;6;14177,400;9168,638;-347,525;0,000;4906,725;-317,775;773,013
2020-10-11;7;14410,188;9105,663;-345,413;0,000;4779,575;73,238;806,113
2020-10-11;8;14720,250;8854,300;-294,125;0,000;4773,188;598,638;804,850
2020-10-11;9;15934,113;9366,475;-83,225;0,000;4864,050;978,238;810,100
2020-10-11;10;16844,963;9855,025;-6,663;0,000;4855,363;1329,363;810,288
2020-10-11;11;17377,213;10328,850;-6,750;0,000;4874,600;1372,688;810,888
2020-10-11;12;17686,200;10366,588;-7,050;0,000;5023,150;1495,363;813,913
2020-10-11;13;17616,675;10315,900;-7,075;0,000;5038,638;1468,625;803,188
2020-10-11;14;17427,363;10173,375;-6,600;0,000;4960,550;1488,700;816,975
2020-10-11;15;16937,175;9842,700;-6,875;0,000;4796,500;1499,750;810,575
2020-10-11;16;16657,363;9731,438;-6,775;0,000;4609,088;1521,588;811,913
2020-10-11;17;16625,013;9967,938;125,263;0,000;4408,063;1438,800;816,975
2020-10-11;18;17026,138;10522,575;128,325;0,000;4274,163;1424,250;809,313
2020-10-11;19;18589,575;12029,175;111,375;0,000;4345,588;1407,950;805,750
2020-10-11;20;19158,213;12417,963;71,775;0,000;4562,550;1423,175;764,188
2020-10-11;21;18642,538;11656,375;4,388;0,000;4730,913;1454,063;813,938
2020-10-11;22;17655,738;10568,050;-6,725;0,000;4766,050;1515,250;820,650
2020-10-11;23;16758,813;9660,413;-6,875;0,000;4775,038;1516,813;820,500
2020-10-11;24;15716,188;8830,438;-6,425;0,000;4817,675;1256,775;819,938
2020-10-12;1;14926,263;8736,588;-133,913;0,000;4854,763;679,113;796,700
2020-10-12;2;14600,950;9133,900;-347,275;0,000;4809,188;477,063;530,738
2020-10-12;3;14413,500;9296,838;-405,050;0,000;4801,075;213,300;515,188
2020-10-12;4;14438,175;9488,638;-412,163;0,000;4720,938;125,863;517,638
2020-10-12;5;14892,963;10080,000;-411,188;0,000;4707,513;-6,988;528,550
2020-10-12;6;15990,163;10571,838;-411,650;0,000;4771,750;360,013;700,263
2020-10-12;7;19111,588;12800,463;-111,250;0,000;4896,625;705,563;815,525
2020-10-12;8;21273,063;14730,138;7,125;0,000;5091,788;695,513;760,813
2020-10-12;9;22679,713;15506,413;26,975;0,000;5290,988;1080,363;804,338
2020-10-12;10;23267,600;15643,100;194,638;0,000;5429,675;1477,888;730,300
2020-10-12;11;23338,238;15644,800;78,700;26,988;5500,013;1511,075;690,300
2020-10-12;12;23723,513;15863,375;140,325;87,363;5555,275;1493,750;815,025
2020-10-12;13;23676,113;15690,313;-8,825;109,413;5601,438;1579,050;818,325
2020-10-12;14;23463,975;15668,713;-7,050;109,513;5632,425;1356,213;817,038
2020-10-12;15;22996,575;15246,625;-6,650;113,063;5572,675;1374,750;819,000
2020-10-12;16;22766,050;15131,513;-6,625;109,988;5397,613;1430,350;817,925
2020-10-12;17;22389,525;15009,375;135,450;109,763;5253,813;1315,875;819,050
2020-10-12;18;22462,388;14999,163;268,675;109,313;5146,763;1501,763;818,325
2020-10-12;19;23278,063;15843,175;328,175;109,250;5201,888;1412,263;818,388
2020-10-12;20;23673,238;16357,413;597,325;109,725;5345,088;1157,413;818,363
2020-10-12;21;22957,350;15397,800;578,463;68,475;5427,550;1329,250;820,113
2020-10-12;22;21335,125;14384,275;334,325;0,000;5391,938;755,550;815,438
2020-10-12;23;19632,300;12113,288;54,463;0,000;5316,425;1399,313;818,313
2020-10-12;24;18310,875;10829,888;-8,013;0,000;5230,038;1449,200;817,513
2020-10-13;1;17294,413;10256,175;-192,150;0,000;5131,038;1437,325;667,838
2020-10-13;2;16669,113;10529,463;-351,338;0,000;5120,775;873,900;507,638
2020-10-13;3;16465,288;10591,900;-351,188;0,000;5163,063;673,125;399,800
2020-10-13;4;16477,763;10620,550;-350,163;0,000;5167,150;642,250;403,550
2020-10-13;5;16714,325;10553,838;-349,675;0,000;5245,825;754,963;515,413
2020-10-13;6;17526,038;10743,213;-360,725;0,000;5347,413;1140,800;670,538
2020-10-13;7;20130,438;12711,550;-27,925;0,000;5398,313;1342,563;711,488
2020-10-13;8;22060,513;14849,388;85,775;0,000;5535,138;1482,563;200,138
2020-10-13;9;23337,000;16232,725;293,725;0,000;5726,238;1314,875;74,363
2020-10-13;10;23909,175;16378,375;230,513;0,000;5898,063;1551,225;93,250
2020-10-13;11;23939,138;16061,950;218,450;0,000;5986,688;1729,738;171,838
2020-10-13;12;24249,075;15947,675;219,688;0,000;6243,275;1750,025;320,400
2020-10-13;13;24338,250;15667,438;223,175;0,000;6493,288;1704,425;490,050
2020-10-13;14;24296,025;15209,488;227,700;0,000;6750,500;1692,300;655,088
2020-10-13;15;23732,325;14348,150;232,588;0,000;7084,988;1691,075;617,075
2020-10-13;16;23260,138;13770,363;259,075;0,000;7352,300;1552,550;601,113
2020-10-13;17;22946,563;13187,438;251,813;0,000;7787,888;1178,413;802,813
2020-10-13;18;22865,588;13243,063;274,050;0,000;8089,263;760,363;781,225
2020-10-13;19;23534,813;13344,188;330,088;0,000;8578,550;854,350;758,263
2020-10-13;20;23625,788;13152,225;364,325;0,000;9140,488;694,513;643,063
2020-10-13;21;22927,688;11585,675;311,925;0,000;9579,725;989,050;793,413
2020-10-13;22;21314,938;10386,700;48,600;0,000;9636,100;808,300;508,450
2020-10-13;23;19672,275;9392,375;-9,963;0,000;9711,225;348,950;240,550
2020-10-13;24;18355,125;8419,700;-10,100;0,000;9676,000;58,413;224,388
2020-10-14;1;17403,263;7610,825;-152,563;0,000;9695,900;36,413;219,750
2020-10-14;2;16936,650;7908,788;-886,250;0,000;9728,450;-22,663;218,188
2020-10-14;3;16607,475;8095,263;-1131,150;0,000;9669,288;-237,450;218,900
2020-10-14;4;16630,175;8141,150;-1127,713;0,000;9525,413;-116,513;218,688
2020-10-14;5;16879,200;8368,100;-1122,963;0,000;9501,825;-80,788;220,300
2020-10-14;6;17637,813;8975,350;-1085,988;0,000;9547,600;-16,150;228,225
2020-10-14;7;19888,050;9877,650;-292,138;0,000;9589,188;383,025;329,075
2020-10-14;8;21608,738;10997,763;-4,100;0,000;9634,063;588,213;387,488
2020-10-14;9;22905,800;11871,438;-4,650;0,000;9569,775;988,238;477,363
2020-10-14;10;23568,575;12241,300;-4,025;0,000;9526,175;1292,775;512,563
2020-10-14;11;23869,075;12818,525;36,738;0,000;9382,763;1156,638;517,713
2020-10-14;12;24213,750;13405,100;134,463;0,000;9216,163;1089,288;514,113
2020-10-14;13;24253,425;13313,750;-3,850;0,000;9081,950;1365,800;514,388
2020-10-14;14;24144,725;13667,700;78,525;0,000;8739,963;1241,525;511,400
2020-10-14;15;23520,950;13351,400;-3,700;0,000;8344,900;1320,663;513,225
2020-10-14;16;23154,425;13324,738;-3,750;0,000;7902,300;1411,263;519,963
2020-10-14;17;22802,625;13575,925;140,638;0,000;7473,913;1160,838;607,163
2020-10-14;18;22748,113;13724,488;416,725;0,000;7243,200;1163,500;621,863
2020-10-14;19;23652,400;14435,713;761,225;0,000;7126,125;1370,513;714,725
2020-10-14;20;23799,525;14699,600;789,650;0,000;7004,850;1388,063;714,863
2020-10-14;21;23131,763;14014,188;710,700;0,000;6942,363;1467,363;712,300
