Data;Godzina;Krajowe zapotrzebowanie na moc;Sumaryczna generacja JWCD;Generacja PI;Generacja IRZ;Sumaryczna generacja nJWCD;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej
2020-03-01;1;15696,788;6137,250;-359,475;0,000;9702,600;151,775;68,288
2020-03-01;2;15122,850;6323,888;-834,700;0,000;9471,638;132,438;31,950
2020-03-01;3;14699,050;6472,950;-1182,513;0,000;9227,500;155,825;32,963
2020-03-01;4;14671,550;6446,263;-1205,100;0,000;9183,275;226,538;33,488
2020-03-01;5;14606,488;6708,713;-1171,475;0,000;8898,950;142,538;30,188
2020-03-01;6;14706,463;6958,250;-1165,038;0,000;8703,188;184,738;33,388
2020-03-01;7;14789,913;6640,175;-811,175;0,000;8734,750;177,900;50,225
2020-03-01;8;15234,725;6419,125;-128,350;0,000;8724,588;-64,125;289,725
2020-03-01;9;16207,438;7377,650;160,013;0,000;8541,175;-34,663;337,013
2020-03-01;10;16898,538;7721,075;189,813;0,000;8445,075;87,063;657,975
2020-03-01;11;17042,088;7321,738;49,788;0,000;8649,788;188,363;895,213
2020-03-01;12;17091,525;6964,163;15,413;0,000;8785,638;416,450;927,213
2020-03-01;13;17194,063;6924,263;12,625;0,000;8852,475;504,225;925,775
2020-03-01;14;17289,238;7107,938;78,525;0,000;8628,350;553,713;1017,738
2020-03-01;15;17082,888;7278,663;200,600;0,000;8386,638;511,050;916,888
2020-03-01;16;16882,763;7416,225;355,000;0,000;8067,663;494,488;912,763
2020-03-01;17;16929,925;7152,475;370,438;0,000;7890,838;662,913;1229,713
2020-03-01;18;17765,175;7939,863;617,650;0,000;7796,750;689,625;1342,613
2020-03-01;19;19220,025;8797,700;537,513;0,000;8399,925;678,813;1347,550
2020-03-01;20;19201,550;8752,275;412,625;0,000;8400,288;715,825;1349,263
2020-03-01;21;18954,013;8658,425;336,213;0,000;8270,963;684,075;1348,738
2020-03-01;22;18278,100;7842,888;21,163;0,000;8294,638;832,850;1317,513
2020-03-01;23;17398,488;7956,225;-4,800;0,000;8029,613;251,125;1172,513
2020-03-01;24;16463,300;7930,438;-215,100;0,000;7880,500;-185,225;1054,238
2020-03-02;1;15605,963;8238,475;-605,913;0,000;7655,488;-282,175;607,000
2020-03-02;2;15221,738;8443,513;-823,913;0,000;7380,075;-335,913;564,475
2020-03-02;3;15090,738;8577,613;-821,325;0,000;7066,525;-420,488;694,750
2020-03-02;4;15040,613;8647,288;-819,538;0,000;6915,950;-414,788;714,488
2020-03-02;5;15412,725;9030,963;-818,263;0,000;6844,125;-363,425;727,950
2020-03-02;6;16632,000;9626,550;-783,263;0,000;7107,963;53,588;635,550
2020-03-02;7;19470,263;10862,625;-178,013;0,000;7480,663;504,388;807,638
2020-03-02;8;21700,725;12378,975;-8,000;0,000;7571,900;708,325;1048,400
2020-03-02;9;22856,563;13075,350;35,875;0,000;7573,238;884,550;1333,363
2020-03-02;10;23406,075;14078,838;133,763;0,000;7135,938;931,725;1271,488
2020-03-02;11;23260,388;14236,288;234,563;0,000;6830,075;902,875;1311,200
2020-03-02;12;23637,600;14782,463;96,600;0,000;6607,125;915,938;1347,938
2020-03-02;13;23744,288;14978,250;104,513;0,000;6548,213;896,750;1343,575
2020-03-02;14;23748,025;14974,325;193,163;0,000;6569,413;871,575;1347,650
2020-03-02;15;23335,338;14696,563;140,463;0,000;6368,500;932,988;1348,088
2020-03-02;16;22881,213;14237,263;132,888;0,000;6158,500;1140,888;1348,588
2020-03-02;17;22671,713;13959,113;170,950;0,000;6202,988;1143,700;1359,625
2020-03-02;18;23178,600;14092,475;118,488;0,000;6423,563;1297,413;1362,350
2020-03-02;19;23881,600;14539,975;195,413;0,000;6678,125;1295,613;1361,925
2020-03-02;20;23928,125;14493,800;240,488;0,000;6896,225;1177,788;1360,738
2020-03-02;21;23202,488;14207,688;334,875;0,000;6699,863;946,850;1362,188
2020-03-02;22;21651,888;12912,113;288,475;0,000;6545,338;853,138;1348,813
2020-03-02;23;19998,475;11322,338;10,475;0,000;6511,750;838,275;1347,988
2020-03-02;24;18773,875;10164,213;-10,363;0,000;6466,538;843,075;1318,625
2020-03-03;1;17789,263;10076,600;-17,538;0,000;6390,538;633,900;718,575
2020-03-03;2;17315,538;10231,050;-212,950;0,000;6523,950;348,800;436,638
2020-03-03;3;16984,338;10258,400;-354,988;0,000;6658,238;118,488;311,400
2020-03-03;4;17021,513;10051,963;-354,913;0,000;6829,900;148,725;355,688
2020-03-03;5;17274,725;9859,625;-354,375;0,000;6930,950;319,625;526,288
2020-03-03;6;18152,450;10050,050;-353,375;0,000;7159,250;567,975;734,163
2020-03-03;7;20310,775;11216,813;-51,538;0,000;7323,300;865,613;949,638
2020-03-03;8;22258,188;12467,413;-7,400;0,000;7311,400;1410,375;1066,663
2020-03-03;9;23180,338;13524,150;-7,713;0,000;7121,288;1415,625;1122,975
2020-03-03;10;23316,875;13836,275;10,538;0,000;6890,263;1361,575;1249,400
2020-03-03;11;22960,838;13626,988;325,600;0,000;6597,800;1397,375;1356,288
2020-03-03;12;23312,275;14173,113;708,725;0,000;6495,350;1372,550;1275,888
2020-03-03;13;23371,888;14279,338;534,525;0,000;6412,013;1434,413;1258,200
2020-03-03;14;23468,013;14320,438;472,200;0,000;6453,063;1442,838;1256,838
2020-03-03;15;23289,488;13884,425;282,900;0,000;6593,488;1544,025;1267,225
